"date","minute","variable","value","formatted_date","text","top_angry","top_sadness","top_surprise","top_happiness","top_disgust"
"1_31_17",6,"angry",0.0809888858666667,2017-01-31,"Today, in the Senate, two of the President&amp;#39;s nominees advance out of the committee. The Energy and national Resources Committee approve the nominations of both Congressman Ryan Zinke as the next interior secretary and the nomination of former Texas governor Rick Perry as the next secretary of energy. Elaine Chao also gratefully received the approval from the full Senate to become the next secretary of transportation. I expect further guidance on her official swearing in to come very soon. The Senate democrats have done everything in their power to slow the work of the Senate while the President continues to take decisive action just like he promised during the thing. So it&amp;#39;s unfortunate that the Senate democrats remain so out of touch with the message that the American people sent this past November. The people want change. President Trump is delivering that change. And the only response from Senate democrats so far is to try to stall the core functions of our government. I know that I&amp;#39;ve repeated this every day, but honestly, it&amp;#39;s getting a bit ridiculous.",TRUE,FALSE,FALSE,FALSE,FALSE
"2_1_17",12,"disgust",0.0173106666983214,2017-02-01,"Mr. Spicer: Thanks, General. We are going to have a background briefing with NSA staff -- NSC staff, rather, today at 4:00 here in the briefing room. Further details will be provided on that subject. So, thank you, General with that. As we start off, I mentioned yesterday, I&amp;#39;m pleased that we&amp;#39;ve expanded the briefing room at least virtually, and so with that, as I begin to take your questions, I&amp;#39;m pleased to offer the first ever Skype-seat question in the White House briefing room to Kim Kalunian from WPRI in Rhode Island. Kim?",FALSE,FALSE,FALSE,FALSE,TRUE
"2_1_17",12,"angry",0.116367142455036,2017-02-01,"Mr. Spicer: Thanks, General. We are going to have a background briefing with NSA staff -- NSC staff, rather, today at 4:00 here in the briefing room. Further details will be provided on that subject. So, thank you, General with that. As we start off, I mentioned yesterday, I&amp;#39;m pleased that we&amp;#39;ve expanded the briefing room at least virtually, and so with that, as I begin to take your questions, I&amp;#39;m pleased to offer the first ever Skype-seat question in the White House briefing room to Kim Kalunian from WPRI in Rhode Island. Kim?",TRUE,FALSE,FALSE,FALSE,FALSE
"2_21_17",1,"happiness",0.13754576340878,2017-02-21,"Mr. Spicer: Hey, good afternoon, everyone. It&amp;#39;s been a little while. Hope you missed me. (laughter) The Press: You missed us? Mr. Spicer: Absolutely. We&amp;#39;ve got a lot to talk about today, so let&amp;#39;s get right to it. First off, I want to acknowledge the tragic plane crash that occurred in Australia that took the lives of five individuals, including four Americans. The President&amp;#39;s thoughts and prayers are with the families of the victims, and the U.S. embassy and consulate are ready to provide necessary and appropriate assistance. Moving on, the President was honored to announce that Lieutenant General McMaster will be his National Security Advisor. General McMaster served this nation in the United States Army for over three decades, including during Operation Iraqi Freedom, Operation Enduring Freedom, and Desert Storm. The President met with many distinguished and qualified candidates for the position, and as he has said that he will continue to consider many of them for other positions within the administration. He is especially pleased that Lieutenant General",FALSE,FALSE,FALSE,TRUE,FALSE
"2_23_17",1,"happiness",0.380553848781468,2017-02-23,"Mr. Spicer: I was thinking about not doing a briefing today, and then I saw Reince Priebus and Steve Bannon give that talk and I thought they were infringing on my ratings, so we figured we had to do something to keep up our record. It&amp;#39;s been another busy day today. This morning, after receiving his daily intelligence briefing, the President welcomed some of the world&amp;#39;s top business and manufacturing leaders to the White House to continue the administration&amp;#39;s effort to engage with the private sector to create jobs and expand opportunities for America&amp;#39;s workers. The 24 CEOs spent the morning in working sessions with the Vice President, Cabinet members and key aides, and came together with the President to brief him on their discussions and recommendations. The group discussed the need to roll back burdensome regulations that are stifling economic growth. The CEOs thanked the President for the actions that he&amp;#39;s already taken to address the issues, and",FALSE,FALSE,FALSE,TRUE,FALSE
"2_3_17",2,"surprise",0.0276361737029854,2017-02-03,"the jobs report. The economy added more than 227,000 new jobs, significantly more than the 175,000 that had been expected. Today&amp;#39;s report reflects the consumer confidence that the Trump presidency has inspired. According to a recent Gallup poll, economic confidence is at a new high, and ADP showed strong private sector hiring. President Trump campaigned on how to make America work again. Even before he took office, the markets knew he would deliver on that promise. The President&amp;#39;s already taken significant steps to turn our economy around, and he&amp;#39;s looking forward to ensuring that every American who wants a job has the opportunity to find one. While the President is definitely pleased that the job growth has far surpassed expectations and that the labor force participation is rising, he also recognizes that there&amp;#39;s a lot more work to be done. The President has a big and bold agenda to grow the U.S. economy and to create jobs. In just his first two weeks in office, he&amp;#39;s met with more than 50 business leaders across a vast",FALSE,FALSE,TRUE,FALSE,FALSE
"2_7_17",10,"angry",0.0995106796666667,2017-02-07,"against enemies of peace. And with that, I&amp;#39;ll take your questions. The Press: Sean, the list of 78 terrorist attacks that you released. It looked like it had been prepared well in advance. I mean, but was that already on hand when President Trump made his comments or did you do it afterwards? Why&amp;#39;d you release it? Mr. Spicer: Well, I think the answer was we had been getting questions as to what the President&amp;#39;s remarks were. We wanted to be very clear that there are a lot of examples between 2014 and 2015 that have occurred, and many of them haven&amp;#39;t gotten the attention that they have deserved. It&amp;#39;s becoming too often that we&amp;#39;re seeing these attacks not get the spectacular attention that they deserve. And I think it undermines the understanding of the threat that we face around this country. The reasons the President&amp;#39;s acting in so many of the way that he has with executive order and otherwise, the discussions that he had down at CENTCOM and SOCOM yesterday, are because he cares about making sure that we don&amp;#39;t have attacks in this country, that we&amp;#39;re protected, that we&amp;#39;re ahead of the curve. And I think what we need to do is remind people",TRUE,FALSE,FALSE,FALSE,FALSE
"2_7_17",10,"disgust",0.0182177704166667,2017-02-07,"against enemies of peace. And with that, I&amp;#39;ll take your questions. The Press: Sean, the list of 78 terrorist attacks that you released. It looked like it had been prepared well in advance. I mean, but was that already on hand when President Trump made his comments or did you do it afterwards? Why&amp;#39;d you release it? Mr. Spicer: Well, I think the answer was we had been getting questions as to what the President&amp;#39;s remarks were. We wanted to be very clear that there are a lot of examples between 2014 and 2015 that have occurred, and many of them haven&amp;#39;t gotten the attention that they have deserved. It&amp;#39;s becoming too often that we&amp;#39;re seeing these attacks not get the spectacular attention that they deserve. And I think it undermines the understanding of the threat that we face around this country. The reasons the President&amp;#39;s acting in so many of the way that he has with executive order and otherwise, the discussions that he had down at CENTCOM and SOCOM yesterday, are because he cares about making sure that we don&amp;#39;t have attacks in this country, that we&amp;#39;re protected, that we&amp;#39;re ahead of the curve. And I think what we need to do is remind people",FALSE,FALSE,FALSE,FALSE,TRUE
"2_9_17",1,"happiness",0.204649325466191,2017-02-09,"Mr. Spicer: Here we go. Good afternoon, everyone. Appreciate that help. As you just saw, the President was honored to host the swearing-in of Attorney General Sessions in the Oval Office just a short time ago. Under Attorney General Sessions, the Justice Department will return to its original, core mission: to uphold the rule of law to ensure that justice is administered and enforced fairly and impartially for all Americans. Attorney General Sessions -- come on in. Unknown Speaker: A little crowded. Mr. Spicer: I&amp;#39;m sorry. Well, you know, it&amp;#39;s a Trump briefing. Attorney General Sessions is a world-class legal mind and experienced prosecutor, and the President is pleased to have him finally in place as our nation&amp;#39;s top law enforcement officer. After the Attorney General&amp;#39;s swearing-in, the President signed three executive orders dedicated to standing behind the police officers who risk their lives every day to protect us and our communities, reducing crime, and stopping cartel violence. The first executive order directs the newly",FALSE,FALSE,FALSE,TRUE,FALSE
"2_9_17",3,"sadness",0.240993258382667,2017-02-09,"Department of Justice and other agencies use their law enforcement grants. The second order establishes a task force, led by the new Attorney General, to reduce crime and restore public safety in communities across America. Together, the members of this task force are going to come up with specific recommendations: how we can change existing federal law to better prevent crime and improve public safety, and develop stronger working relationships with our state and local partners. The President is confident that this task force will develop a systematic strategy to help further protect the American people. Communities across our nation have been devastated by a surge in violent-crime rates, particularly in our major cities. Over the last eight years, we&amp;#39;ve experienced declining focus on law and order. Crime reduction will clearly be a priority for this White House. The last executive order re-focuses the energy and resources of the federal government to dismantle transnational criminal organizations, such as drug cartels. It&amp;#39;s important to emphasize that we cannot reduce crime in the United States without additionally addressing illegal immigration",FALSE,TRUE,FALSE,FALSE,FALSE
"3_10_17",1,"happiness",0.162605219324051,2017-03-10,"Mr. Spicer: Happy Friday. Good to see you all. Good afternoon. Two more days until the work week is over -- (laughter) -- full attribution to Rahm Emanuel for that one. As many of you know, today is day 50 of President Trump&amp;#39;s administration. We have a lot to talk about and a lot that&amp;#39;s gotten done. I also want to acknowledge that today is also Brian&amp;#39;s birthday, so happy birthday to Brian. I&amp;#39;ll let you guys celebrate amongst yourselves afterwards. In just these first 50 days, the President has taken many key steps towards delivering on the pledges he made to the American people as a candidate. He has jumpstarted job creation not only because of his executive actions, but through the surge of economic confidence and optimism that has been inspired since his election. President Trump knows exactly what businesses need to thrive and grow, therefore adding well-paying and steady jobs to the market. Obviously, we&amp;#39;re very pleased to see the jobs report that came out this morning. It&amp;#39;s great news for American workers.",FALSE,FALSE,FALSE,TRUE,FALSE
"3_16_17",1,"surprise",0.0324132920821946,2017-03-16,"Mr. Spicer: Forgive me were alittle late. So ill  give Jim a break on this one. Thank you. Well you know, were getting ready for the season. Weve got a couple coming. Sorry for the delay, guys. It&amp;#39;s budget day. I was supposed to kick this off with Director Mulvaney. He&amp;#39;s still on a call with the governors, and continues to host a ton of briefings today with key stakeholders. And so my goal, if this times out right, is that as we finish up, Director Mulvaney will walk in the room, right on cue, and then he will talk to you a little bit about the budget, and we&amp;#39;ll walk through Q&amp;amp;A on that. So hopefully this all works. I&amp;#39;m going to skip past the part where I say &amp;quot;thank you, Director Mulvaney.&amp;quot; (Laughter.) As the Director will say, the President&amp;#39;s budget blueprint keeps his promise to put America&amp;#39;s security first, turning his words directly into policies that restore respect for our citizens&amp;#39; hard-earned tax dollars. There were some additional non-events -- non-budget",FALSE,FALSE,TRUE,FALSE,FALSE
"3_16_17",12,"angry",0.071445336224,2017-03-16,"a lawful enforcement action, anything beyond that, I would direct you to the Department of Justice and the FBI for further details. Before I continue, let me turn it over to Director Mulvaney to talk a little bit about the budget.",TRUE,FALSE,FALSE,FALSE,FALSE
"3_16_17",12,"surprise",0.0283606043452743,2017-03-16,"a lawful enforcement action, anything beyond that, I would direct you to the Department of Justice and the FBI for further details. Before I continue, let me turn it over to Director Mulvaney to talk a little bit about the budget.",FALSE,FALSE,TRUE,FALSE,FALSE
"3_24_17",2,"sadness",0.250775066950833,2017-03-24,"holding up progress and production have ended. By simply getting excessive, duplicative regulations out of the way, we can make infrastructure projects more attractive -- a more attractive prospect for private investors, and encourage even more projects like this one. Immediately following the announcement by TransCanada, the President announced that Charter Communications has committed to investing $25 billion here in the United States and hiring an additional 20,000 American workers over the next four years. Charter Communications is truly an example of how American leadership can turn a downturn entity into an amazing success. Five years ago, Charter Communications was a struggling company that had slowly emerged from bankruptcy. Today, thanks to hard work and great leadership of Chairman and CEO Tom Rutledge, it is the fastest-growing television, Internet, and voice company in the nation. And, most importantly, as Charter grew, American jobs grew, as they brought back many jobs that had",FALSE,TRUE,FALSE,FALSE,FALSE
"3_24_17",5,"angry",0.10050503763095,2017-03-24,"And, of course, higher taxes. Key conservative groups like the Tea Party Express and the American Conservative Union have added themselves to a long list of organizations expressing their support for the American Health Care Act because they know it&amp;#39;s our chance, after the American people have spent years suffering, to finally repeal and replace the nightmare of Obamacare. The President looks forward to seeing the House Republicans join with these influential voices and vote in favor of the American Health Care Act. The President, as I mentioned, had Speaker Ryan come up here and visit with him to update him on the bill. They are continuing to discuss the way forward on this. The Speaker is updating him on his efforts. As I mentioned to you, the President has been working throughout the week on this, calling early -- starting early in the morning and working till late at night, calling with members, visiting members. By our count, over 120 members have personally had a visit, call, or meeting here at the White House in the past few days. This is an extraordinary feat. The President and his team have committed everything",TRUE,FALSE,FALSE,FALSE,FALSE
"3_24_17",5,"disgust",0.02391469130953,2017-03-24,"And, of course, higher taxes. Key conservative groups like the Tea Party Express and the American Conservative Union have added themselves to a long list of organizations expressing their support for the American Health Care Act because they know it&amp;#39;s our chance, after the American people have spent years suffering, to finally repeal and replace the nightmare of Obamacare. The President looks forward to seeing the House Republicans join with these influential voices and vote in favor of the American Health Care Act. The President, as I mentioned, had Speaker Ryan come up here and visit with him to update him on the bill. They are continuing to discuss the way forward on this. The Speaker is updating him on his efforts. As I mentioned to you, the President has been working throughout the week on this, calling early -- starting early in the morning and working till late at night, calling with members, visiting members. By our count, over 120 members have personally had a visit, call, or meeting here at the White House in the past few days. This is an extraordinary feat. The President and his team have committed everything",FALSE,FALSE,FALSE,FALSE,TRUE
"3_24_17",6,"angry",0.0726849606207797,2017-03-24,"they can to making this thing happen. And the Speaker is going to continue to update him on the way forward. Finally, a few administrative notes here at the end. Yesterday, senior-level United States and Israeli delegations concluded four days of intensive talks with a particular focus on concrete, near-term measures to improve the overall climate in order to advance the prospects of a genuine and lasting peace between Israel and Palestine. The United States delegation was led by Jason Greenblatt, Special Representative for International Negotiation, and included representatives of the NSC and the Department of State. A principal focus of the discussion was specific measures that could have a meaningful impact on the economic environment in the West Bank and Gaza, allowing the Palestinians to more fully realize their economic potential. The two delegations also discussed Israeli settlement construction. The fact that both governments dedicated such senior delegations for so many days reflects the close cooperation between these countries and the",TRUE,FALSE,FALSE,FALSE,FALSE
"3_27_17",11,"sadness",0.240603094199167,2017-03-27,"You guys ready to continue? The Press: Yes. Mr. Spicer: Good. Before I get into today&amp;#39;s schedule, I wanted to read -- I know there&amp;#39;s been some interest in the State Department&amp;#39;s statement regarding the arrest of hundreds of protestors -- peaceful protestors -- that occurred in Russia. The statement that the State Department put out says: &amp;quot;The United States strongly condemns the detention of hundreds of peaceful protestors throughout Russia on Sunday. The detention of peaceful protestors, human rights observers, and journalists is an affront to essential",FALSE,TRUE,FALSE,FALSE,FALSE
"3_27_17",12,"sadness",0.2573281932135,2017-03-27,"democratic values. We are troubled to hear of the arrest of the opposition leader upon arrival at the demonstration, as well as the police raids on the anti-corruption organization he heads. The United States will monitor the situation, and we call on the government of Russia to immediately release all peaceful protestors. The Russian people, like people everywhere, deserve a government that supports an open marketplace of ideas, transparent and accountable governance, equal treatment under the law, and the ability to exercise their rights without fear of retribution.&amp;quot; Now, with respect to events for the day, this morning, after receiving his daily intelligence briefing, the President participated in a roundtable with women small business owners. The President is hosting a group of women business owners as part of the White House&amp;#39;s full calendar of Women&amp;#39;s History Month events. At the roundtable this morning, Vice President Pence, SBA Administrator McMahon joined with other senior administration officials to hear from these amazing female entrepreneurs and small",FALSE,TRUE,FALSE,FALSE,FALSE
"3_27_17",13,"sadness",0.223971477364167,2017-03-27,"business leaders about their firsthand experiences, successes, and challenges. As the President said, &amp;quot;Empowering and promoting women in business is an absolute priority in the Trump administration because I know how crucial women are as job-creators, role models, and leaders all throughout our communities. The women in attendance this morning have incredible stories, including many who have started businesses from scratch with very limited resources, and, through hard work and determination, turned their dreams into reality. Between them, they provide hundreds of jobs to Americans across the country. The President is dedicated to continuing to remove the unique barriers that women face in our economy, including access to capital, markets, and networks. This administration will continue to advocate for policies that support working family, including a national initiative to promote women business leaders and entrepreneurs that his daughter, Ivanka, is helping to lead. In honor of Women&amp;#39;s History Month, the White House has been hosting events all throughout March.",FALSE,TRUE,FALSE,FALSE,FALSE
"3_27_17",16,"sadness",0.2243072264595,2017-03-27,"by putting more decision-making in the hands of states. House Joint Resolution 44 removes a Bureau of Land Management rule, known as &amp;quot;Planning 2.0,&amp;quot; that would have centralized federal and land management in Washington, diluting the concerns of local citizens who have a right that is protected by law to be involved in this decision-making process. H.J. Res. 57 and 58 eliminate the Department of Education regulations which limits states&amp;#39; flexibility in how they assess the performance of schools and teacher preparation and programs. Removing these additional layers of bureaucracy will make it easier for parents, teachers and communities, and state leaders to address the needs of their students. The President will continue to work with Congress and the rest of the federal government until every unnecessary regulation that stands in the way of success for American business and American people is taken off the books. Additionally, the President spoke with German Chancellor Merkel and Indian Prime Minister Modi earlier today to congratulate them on their parties&amp;#39; success in recent elections.",FALSE,TRUE,FALSE,FALSE,FALSE
"3_27_17",17,"sadness",0.2304931230322,2017-03-27,"We&amp;#39;ll have readouts on those calls a little later for you both. The President also will announce the establishment of the Office of American Innovation. The Office of American Innovation will apply the President&amp;#39;s &amp;quot;ahead of schedule and under budget&amp;quot; mentality to a wide number of government operations and service, enhancing the quality of life for all Americans. The office will have a particular focus on technology and data, hearing back from leaders in the industry. As some of its first priorities, the office will focus on modernizing the technology of every federal department, identifying transformational infrastructure projects, and reimagining the VA system so that it can better serve our nation&amp;#39;s heroes. The effort will be led by Assistant to the President and Senior Adviser Jared Kushner. Tomorrow, the President will sign an executive order to strengthen the nation&amp;#39;s energy security by reducing unnecessary regulatory obstacles that restrict the responsible use of domestic energy resources. This order will help keep energy and electricity",FALSE,TRUE,FALSE,FALSE,FALSE
"3_29_17",2,"sadness",0.232183177735,2017-03-29,"As the President discussed with the group this morning, we won&amp;#39;t be able to address this academic -- excuse me -- epidemic with a single solution. First, we must get struggling Americans the help that they need. Too many families have seen firsthand the destruction that drug abuse can bring, and we must also focus prevention on law and enforcement. Cheap heroin is flooding into our communities as drug cartels expand into the country, setting off a chain reaction of addiction that spreads from person to person and from family to family. President Trump has already taken executive action to strengthen law enforcement and dismantle criminal cartels. He and his team will continue to discuss how best to root out this threat to American communities with drug enforcement experts as we continue this fight. Stopping this epidemic is not -- is an issue that every American, regardless of your political background, can and must get behind. We must work together from the leaders of the most -- from most local and community recovery and support programs all the way to the White House",FALSE,TRUE,FALSE,FALSE,FALSE
"3_29_17",3,"angry",0.0931410847186667,2017-03-29,"to solve this problem. The White House took a big first step this morning in our battle to combat drug addiction and the opioid crisis by meeting with these individuals, which included New Jersey Governor, Chris Christie, who has been a leader on this issue. Attorney General Sessions, Education Secretary DeVos, Veterans Administration Secretary Shulkin, Homeland Security Secretary Kelly, and others were in attendance. A full list of participants has been provided. I will say -- I know the pool was just in there -- it is -- some of the stories from some of the individuals who have been involved in this with a family member are unbelievably compelling. Their desire to see and to work with the administration to get this problem addressed is one that is plaguing communities, and I know the President places it at the highest priority. There was a mention by the drug -- the Acting Administrator of the DEA that they have a program where, twice a year, they gather unwanted drugs.",TRUE,FALSE,FALSE,FALSE,FALSE
"3_29_17",3,"disgust",0.0170234741878083,2017-03-29,"to solve this problem. The White House took a big first step this morning in our battle to combat drug addiction and the opioid crisis by meeting with these individuals, which included New Jersey Governor, Chris Christie, who has been a leader on this issue. Attorney General Sessions, Education Secretary DeVos, Veterans Administration Secretary Shulkin, Homeland Security Secretary Kelly, and others were in attendance. A full list of participants has been provided. I will say -- I know the pool was just in there -- it is -- some of the stories from some of the individuals who have been involved in this with a family member are unbelievably compelling. Their desire to see and to work with the administration to get this problem addressed is one that is plaguing communities, and I know the President places it at the highest priority. There was a mention by the drug -- the Acting Administrator of the DEA that they have a program where, twice a year, they gather unwanted drugs.",FALSE,FALSE,FALSE,FALSE,TRUE
"3_29_17",4,"angry",0.0757789427761,2017-03-29,"Last year they gathered over a million pounds of unwanted drugs. There&amp;#39;s 5,000 sites in which people across America can drop off stuff in their medicine cabinet that is no longer used to get it out of their house. The next drop-off will be on April 29th, and I think the DEA will be putting out more information. But when you see some of the action that was taking place in this report, it is truly a call to arms for a crisis that is plaguing our country. This afternoon the President will drop by the Women&amp;#39;s Empowerment Panel that the White House is hosting, led by Florida Attorney General Pam Bondi, Education Secretary Betsy DeVos, Small Business Administrator Linda McMahon, U.S. Ambassador to the United Nations Nikki Haley, Centers for Medicare and Medicaid Services Seema Verma, who will all speak about the unique challenges that women and young girls face today. Vice President Pence and the First Lady will also be in attendance. The President is proud that his administration",TRUE,FALSE,FALSE,FALSE,FALSE
