text,start,duration
For the folks in the Medicare system there will,138.838,1.802
be no changes at all in the current law.,140.64,3.604
But we&amp;#39;re talking about those people in the,144.244,1.501
"individual and small-group market, the moms and pops.",145.745,3.67
The folks who run the corner grocery store or,149.415,2.036
the corner cleaners.,151.451,1.501
Those individuals out there are having huge,152.952,2.236
challenges gaining care and gaining coverage.,155.188,3.036
"And then Medicaid is a program that, by and",158.224,1.835
"large, has decreased the ability for folks to gain",160.059,2.403
access to care and we want to make certain,162.462,1.835
that we address that.,164.297,0.867
This is about patients.,165.164,2.67
This is not about money.,167.834,1.134
This is not about something else.,168.968,1.835
This is about patients.,170.803,2.136
"And, sadly, the costs are going up for those in the",172.939,2.436
"individual and small-group market, the access is",175.375,1.968
"going down, and it&amp;#39;s only getting worse.",177.343,2.036
You know the stories.,179.379,1.368
Premiums increased 25 percent over the last year,180.747,2.669
on average; Arizona had an increase of 116 percent.,183.416,4.037
"Deductibles are going up for many, many folks; if",187.453,2.303
"you&amp;#39;re a mom or a dad out there and you make 40, 50,",189.756,3.136
"60 thousand dollars, your deductible in this market,",192.892,2.903
"in that individual and small-group market, often",195.795,2.97
"times is 8, 10, 12 thousand dollars a year.",198.765,4.07
What that means is that you&amp;#39;ve got an insurance,202.835,1.635
"card, but you don&amp;#39;t get care because you can&amp;#39;t",204.47,2.903
afford the deductible.,207.373,1.302
And we know that this is happening by talking to,208.675,1.868
the folks who are out there trying to,210.543,1.335
provide the care.,211.878,1.001
A third of the counties in the United States -- one,212.879,1.802
third of the counties in the United States -- have,214.681,2.135
only one insurer offering coverage on the Exchange.,216.816,3.504
Five states only have one insurer offering,220.32,2.102
coverage on the Exchange.,222.422,1.501
"One insurer is not a choice, so we need to make",223.923,3.303
sure we correct that.,227.226,1.335
"In Tennessee, this morning, it was announced",228.561,1.702
that there are a number of counties that have no,230.263,2.402
insurer offering coverage on the Exchange.,232.665,2.536
Insurers are leaving the market on the Exchange.,235.201,3.103
"Last year, there were 232 insurers that were",238.304,2.336
providing coverage -- that were offering coverage on,240.64,2.269
the Exchange -- now there are 167.,242.909,2.903
That&amp;#39;s a loss of about 30 percent in one year alone.,245.812,3.37
And all of this means that patients are not getting,249.182,3.203
the care that they need.,252.385,1.768
Now the principals that we have as our guiding star,254.153,2.77
are affordability -- we want a system that&amp;#39;s,256.923,2.469
affordable for everybody -- accessibility -- we,259.392,2.369
need a system that&amp;#39;s accessible for everybody,261.761,1.902
"-- a system that&amp;#39;s of the highest quality, a system",263.663,2.602
that incentivizes innovation in the,266.265,1.836
"healthcare system, and a system that empowers",268.101,2.536
patients through both transparency,270.637,2.268
and accountability.,272.905,1.736
"The President spoke last week -- last Tuesday, to a",274.641,2.102
joint session of Congress and he laid,276.743,1.601
out his principals.,278.344,1.935
"First, he wanted to make certain that those with",280.279,1.635
pre-existing illness and injury were not,281.914,2.203
priced out of the market.,284.117,0.967
Nobody ought to lose their coverage because,285.084,2.369
they get a bad diagnosis.,287.453,1.202
"In terms of affordability, health savings accounts,",288.655,3.269
growing choices for patients is incredibly,291.924,2.937
"important, tax credits that allow individuals to",294.861,3.67
be able to purchase the kind of coverage that,298.531,1.535
"they want, not that the",300.066,0.934
government forces them to buy.,301,1.702
"We&amp;#39;ve always talked about, in terms of what kinds of",302.702,3.87
"reforms need to be put in place, that we need to",306.572,1.936
equalize the tax treatment,308.508,1.968
for the purchase of coverage.,310.476,1.802
"Those, again, in the employer-sponsored market,",312.278,2.403
they get a tax benefit for buying health coverage.,314.681,3.103
Those folks that are out there in the individual,317.784,1.534
and small-group market -- no tax benefit.,319.318,2.57
And that&amp;#39;s what this plan would do.,321.888,1.868
State flexibility.,323.756,0.968
It&amp;#39;s incredibly important that we allow the states,324.724,2.436
to be the ones that are defining what health,327.16,1.935
"coverage is -- have the flexibility, especially in",329.095,2.436
the Medicaid program -- to be able to respond to,331.531,2.369
their vulnerable populations.,333.9,1.935
Lawsuit abuse.,335.835,0.834
The President mentioned and it&amp;#39;s incredibly,336.669,1.535
important -- the practice of defensive medicine,338.204,2.002
wastes billions and billions of dollars every,340.206,2.302
single year and we need to make certain that we&amp;#39;re,342.508,2.102
addressing that as well.,344.61,1.702
"The President also talked about a glide path, an",346.312,2.169
appropriate transition to this new phase for health,348.481,3.937
"care for our country, and that&amp;#39;s important as well,",352.418,3.037
so that nobody falls through the cracks.,355.455,2.602
Buying across state lines -- buying insurance,358.057,2.403
across state lines.,360.46,0.7
The President talked about this on the,361.16,1.602
campaign over and over.,362.762,1.468
American people understand the common-sense nature of,364.23,2.703
purchasing across state lines and it increases,366.933,2.402
"competition, and we need to make certain",369.335,1.869
that that happens.,371.204,0.734
"And then, addressing the incredible increase",371.938,2.469
in drug prices.,374.407,1.902
There are three phases of this plan.,376.309,1.768
One is the bill that was introduced last evening in,378.077,3.103
the House of Representatives.,381.18,1.001
That&amp;#39;s the start of all of this.,382.181,1.368
Second are the regulatory modifications and changes,383.549,3.671
that can be put into place.,387.22,1.968
"As you all well know, the previous administration",389.188,2.102
used regulations to a fare-thee-well.,391.29,1.702
"In fact, there were 192 specific rules that were",392.992,3.37
"put out as they relate to Obamacare, over 5 thousand",396.362,3.737
letters of guidance and the like.,400.099,2.036
And we are going to go through every single one,402.135,1.835
of those and make certain that they -- if they help,403.97,2.736
"patients, then we need to continue them.",406.706,1.601
"If they harm patients or increase costs, then",408.307,3.304
obviously they need to be addressed.,411.611,1.868
And then there&amp;#39;s other legislation that will need,413.479,1.969
to be addressed that can&amp;#39;t be done through the,415.448,1.568
reconciliation process.,417.016,1.235
"So, the goal of all of this is patient-centered",418.251,2.636
"healthcare, where patients and families and doctors",420.887,2.435
are making medical decisions and not the,423.322,1.869
federal government.,425.191,1.234
We look -- we commend the House for the introduction,426.425,2.069
of the bill yesterday and we look forward to working,428.494,2.336
with all individuals in the process.,430.83,2.002
And I look forward to a few questions.,432.832,1.335
"Yes, sir.",434.167,0.667
"The Press: Mr. Price, you are familiar, from your",434.834,1.401
"time in the House, with the clout that",436.235,1.502
conservative groups like the Club for Growth and,437.737,2.269
Heritage action have with rank-and-file members?,440.006,2.569
What does it say about this legislation that,442.575,1.735
these groups are already out with opposition to it?,444.31,3.67
"Secretary Price: Well, I think that this is the",447.98,1.869
beginning of the process and we look forward to,449.849,2.169
working with them and others to make certain,452.018,2.035
"that, again, we come up with that process that",454.053,1.802
aligns with the principals that we&amp;#39;ve defined -- that,455.855,3.27
they actually adhere to or agree with as well -- and,459.125,3.336
that is that we need a system that&amp;#39;s affordable,462.461,1.702
"for folks, a system that&amp;#39;s accessible for",464.163,2.603
"individuals, that&amp;#39;s of the highest quality, that",466.766,2.269
"incentivizes innovation,",469.035,1.768
and that empowers patients.,470.803,1.402
And so we look forward to working with them,472.205,1.768
through this process.,473.973,0.734
"The Press: Secretary Price, Congressman",474.707,1.735
Chaffetz said it today that Americans may have to,476.442,3.17
forego a new iPhone to pay for healthcare and they&amp;#39;ll,479.612,3.503
"have to, kind of, make these choices.",483.115,2.536
Does the administration agree with that?,485.651,1.802
"Will Americans, under this plan, will they maybe need",487.453,4.204
to sacrifice other goods to pay for,491.657,2.002
their healthcare?,493.659,1.001
Secretary Price: This is an important question,494.66,1.468
"because what&amp;#39;s happening right now, is that the",496.128,1.202
American people are having to sacrifice in order to,497.33,1.868
purchase coverage.,499.198,1.268
"And as I mentioned, many individuals can&amp;#39;t afford",500.466,1.869
the kind of coverage that they have right now.,502.335,2.269
"So, they&amp;#39;ve got that insurance card, but",504.604,1.568
they don&amp;#39;t have care.,506.172,1.702
What our desire is is to drive down the healthcare,507.874,2.502
costs for everybody and the way that you do that,510.376,2.569
"is to increase choices for folks, increase",512.945,1.969
"competition, return the regulation of healthcare",514.914,2.936
to where it ought to be which is at the state,517.85,1.635
"level, not at the federal level.",519.485,2.002
"All of these things that, taken in their aggregate,",521.487,3.337
"will, in fact, decrease the cost of healthcare and",524.824,2.335
"health coverage, and that will allow folks to",527.159,3.17
purchase the coverage that they want.,530.329,1.335
"Yes, sir.",531.664,0.701
"The Press: Thank you, Doctor Price.",532.365,1.334
I have two questions for you.,533.699,1.101
The first has to do with guarantees that you can,534.8,3.137
make as the Administration&amp;#39;s point,537.937,1.835
person on this legislation.,539.772,1.435
"Can you guarantee that, whatever legislation",541.207,2.202
"emerges and makes it to the President&amp;#39;s desk, will",543.409,3.303
"allow individuals, if they like their doctor, can",546.712,2.903
keep their doctor?,549.615,1.101
And the second guarantee is can you also guarantee,550.716,2.97
that healthcare premiums for individuals will come,553.686,2.536
down with this new legislation?,556.222,1.968
"Secretary Price: Again, a remarkably important",558.19,2.336
"question, because as you recall the promise from",560.526,1.902
"the last administration was, &amp;quot;If like your doctor,",562.428,2.035
you can keep your doctor.,564.463,0.768
"If you like your plan, you can keep your plan.&amp;quot;",565.231,2.703
Both of those promises turned out to be not true.,567.934,3.036
We think it&amp;#39;s incredibly important for the American,570.97,1.935
people to be able to select the physician and,572.905,2.403
the place that they&amp;#39;re treated themselves; that,575.308,2.068
the government ought not be involved,577.376,3.003
in that process.,580.379,1.569
"And so our goal is, absolutely, to make sure",581.948,2.268
that individuals have the opportunity to select,584.216,2.069
their physician.,586.285,0.934
"In terms of premiums, we believe strongly that",587.219,4.405
"through this whole process and as it takes effect,",591.624,2.903
that we&amp;#39;ll see a decrease in not only the premiums,594.527,2.769
"that individuals will see, but a decrease in the cost",597.296,2.836
of healthcare for folks.,600.132,1.435
"Remember, that was another promise that the previous",601.567,2.669
"administration made, that you&amp;#39;d see a decrease in",604.236,2.169
"$2,500 on average for families across this land.",606.405,3.604
"In fact, what they&amp;#39;ve seen is an increase of $2,500",610.009,3.17
"or $3,000.",613.179,0.667
"So, we&amp;#39;re going to go in the other direction.",613.846,1.368
We&amp;#39;re going to go in a direction that empowers,615.214,1.401
patients and holds down costs. Yes?,616.615,1.936
"The Press: Mr. Secretary, you are quite a distance",618.551,6.173
away from conservatives with this plan in the,624.724,1.801
"central part of it, which is tax credits, which they",626.525,2.369
"see as yet another entitlement, very similar",628.894,3.771
to the entitlement of Obamacare but,632.665,1.401
different in form.,634.066,1.368
"How do you convince them, since it&amp;#39;s going to take",635.434,2.703
"tax credits to make this work, that they need to",638.137,2.402
swallow this and move forward with the bill?,640.539,2.87
"I mean, you&amp;#39;re getting an awful lot of opposition on",643.409,2.135
the central tenet of this whole thing.,645.544,3.204
Secretary Price: This is all about patients.,648.748,1.735
And in order to provide that transition and in,650.483,1.635
order to make it so that nobody falls through the,652.118,1.635
"cracks, we&amp;#39;ve got to have a system that allows for",653.753,2.035
individuals to gain the kind of coverage,655.788,1.835
that they want.,657.623,1.368
"And we, conservatives and others, have said for a",658.991,3.404
"long, long time that we believe it&amp;#39;s important to",662.395,2.002
equalize the tax treatment for those purchasing,664.397,3.269
"coverage, gaining coverage through their employer,",667.666,2.069
and those not.,669.735,1.402
And the tax credit is the opportunity to be able to,671.137,2.736
equalize that tax treatment.,673.873,2.169
"Folks have talked about this for many years,",676.042,2.402
"actually, so that there&amp;#39;s not a distortion in the",678.444,2.736
tax code for who&amp;#39;s able to gain a benefit for being,681.18,3.337
able to purchase coverage and not. Ma&amp;#39;am.,684.517,3.937
"The Press: Mr. Secretary, you were talking about",688.454,2.169
making sure people don&amp;#39;t fall through the cracks.,690.623,2.436
"The last administration, with Obamacare, focused in",693.059,2.502
on making sure the underserved were part of,695.561,2.769
the equation.,698.33,0.668
What is the safety net or the safeguard that you,698.998,3.437
have to make sure -- to ensure people don&amp;#39;t fall,702.435,2.435
"through the cracks beyond the tax incentives, but",704.87,2.403
"also for the underserved, who are now part of --",707.273,2.936
many are now part of the program that weren&amp;#39;t,710.209,2.369
"before, prior to Obamacare.",712.578,1.068
"Secretary Price: Yeah, this is extremely",713.646,1.635
important as well.,715.281,1.034
"And it&amp;#39;s -- the current system, as you likely",716.315,3.237
"know, for those vulnerable in our population,",719.552,1.801
"especially in the Medicaid population, this is a",721.353,2.269
system that&amp;#39;s broken.,723.622,1.836
You&amp;#39;ve got a third of the physicians in this country,725.458,2.135
-- one-third of the doctors in this country,727.593,1.668
that would be eligible to see Medicaid patients who,729.261,2.503
aren&amp;#39;t seeing Medicaid patients right now.,731.764,1.702
And it&amp;#39;s not because they&amp;#39;ve forgotten how to,733.466,1.768
"take care of patients, it&amp;#39;s because of the rules",735.234,2.102
that are in place that make it too onerous or too,737.336,2.803
difficult for them to see Medicaid patients.,740.139,2.202
"So, we believe that it&amp;#39;s important to allow states",742.341,2.069
to have that flexibility to fashion the program for,744.41,2.569
their vulnerable population that actually,746.979,2.136
responds to that population in a way that,749.115,2.135
"gives them the authority, them the choices, them the",751.25,2.636
opportunity to gain coverage and the care that,753.886,2.336
they believe most appropriate.,756.222,1.268
The Press: What if you find out that that is not,757.49,1.501
happening when you give it to the states?,758.991,1.802
Is there some type of punishment or some type of,760.793,2.903
piece that you&amp;#39;re going to put in place to make sure,763.696,2.803
"that that happens, that they follow through on",766.499,2.035
your intent?,768.534,0.701
"Secretary Price: Yeah, there&amp;#39;s -- absolutely.",769.235,1.568
There&amp;#39;s accountability throughout the plan that,770.803,2.402
we have that would allow for the Secretary and the,773.205,2.536
Department to be certain that the individuals that,775.741,2.469
we believe need to be cared for are being cared,778.21,2.569
for in the state at the appropriate level.,780.779,2.737
But we believe this is a partnership.,783.516,2.435
This is about patients and partnership.,785.951,2.036
The previous administration tended to,787.987,1.935
make it about government.,789.922,1.335
"We believe it&amp;#39;s about patients and partnership,",791.257,2.002
and we want to partner with every single person,793.259,1.902
in this land who wants to make certain that we allow,795.161,2.202
the kind of choices and quality to exist.,797.363,2.135
The Press: The President tweeted earlier today.,799.498,2.503
"He described this bill as, &amp;quot;Our wonderful new",802.001,3.136
healthcare bill.&amp;quot; There&amp;#39;s been a little,805.137,1.702
bit of confusion.,806.839,0.667
Does this represent the administration&amp;#39;s bill and,807.506,3.003
is there anything in this bill that the,810.509,1.769
administration cannot support?,812.278,1.301
Secretary Price: This has been a work in progress.,813.579,2.035
"As you know, this has been going on for over a year.",815.614,3.003
The work that I had the privilege of participating,818.617,3.003
in when I served in the House of Representatives,821.62,2.97
in the last Congress was open and transparent and,824.59,4.204
we invited folks in to give their ideas.,828.794,4.605
"And tens, if not hundreds, of people had input",833.399,2.936
into that process.,836.335,1.435
"This grew out of that, and over the past number of",837.77,2.335
"weeks, we&amp;#39;ve been having conversations with folks",840.105,2.436
"on the Hill, in the House, and in the Senate, and",842.541,3.604
other stakeholders.,846.145,0.734
And so this is a work product that is a result,846.879,2.402
of all of that process.,849.281,2.836
The President and the administration support,852.117,2.503
this step in the right -- what we believe is in the,854.62,2.069
"right direction, a step that repeals Obamacare and",856.689,3.036
gets us moving in the direction of those,859.725,1.735
principles that I outlined.,861.46,1.769
The Press: Do you support everything that&amp;#39;s in that,863.229,1.267
"bill that&amp;#39;s sitting on the table, sir?",864.496,1.602
Do you support everything that&amp;#39;s in the bill sitting,866.098,1.301
"on the table, sir?",867.399,1.468
Secretary Price: This is a work in progress and we&amp;#39;ll,868.867,1.502
work with the House and the Senate in,870.369,2.135
this process.,872.504,0.534
"As you know, it&amp;#39;s a legislative process",873.038,1.402
that occurs.,874.44,1.001
I&amp;#39;m glad you pointed out the bill is on the,875.441,2.135
table there.,877.576,0.467
"As you&amp;#39;ll see, this bill right here was the bill",878.644,2.569
that was introduced in 2009 and 2010 by the,881.213,3.437
previous administration.,884.65,1.368
Notice how thick that is.,886.018,1.134
Some of you will recall that I actually turned the,887.152,1.936
pages and went through that piece of legislation,889.088,2.569
in a YouTube.,891.657,0.901
The pile on the right is the current bill.,892.558,1.735
And what it means is that we are making certain that,894.293,2.369
"the process, that the decisions that are going",896.662,2.269
to be made are not going to be made by the,898.931,4.805
federal government.,903.736,1.034
They&amp;#39;re going to be made by patients and families,904.77,1.935
and doctors.,906.705,1.101
One last --,907.806,0.668
"The Press: Mr. Secretary, given the opposition that",908.474,1.368
"John and others have brought up here today,",909.842,1.334
does this plan already need to be salvaged,911.176,2.57
in your view?,913.746,0.667
And how do you do it?,914.413,1.501
"Secretary Price: Oh, no.",915.914,1.102
You know what happens with these things.,917.016,1.801
"You start at a starting point, people engage and",918.817,4.438
"they get involved in the process, sometimes to a",923.255,2.503
greater degree.,925.758,0.667
Nothing focuses the mind like a bill that&amp;#39;s,926.425,2.269
currently on the table and that has a -- as a work in,928.694,3.337
progress -- or in process.,932.031,1.835
And we&amp;#39;ll work through it.,933.866,1.768
This --,935.634,0.668
"The Press: So, this is a starting point here?",936.302,1.368
Secretary Price: This is an important process,937.67,1.801
to be had.,939.471,1.001
The American people have said to their elected,940.472,2.536
leaders that the Obamacare process for them gaining,943.008,1.335
coverage and care is not working.,944.343,1.335
That&amp;#39;s what they&amp;#39;ve said.,945.678,0.667
"And so, we believe it&amp;#39;s important to respond to",946.345,1.368
the American people and provide a healthcare,947.713,1.335
system that allows for them to purchase the kind,949.048,1.334
of coverage and care that they desire. Yes?,950.382,1.335
The Press: You said in your letter to the House,951.717,4.438
chairman that necessary technical and appropriate,956.155,5.338
changes might need to be made for this bill to,961.493,4.004
reach the President&amp;#39;s desk.,965.497,1.969
"So, what specific changes is the White House and the",967.466,4.938
administration looking for in this bill?,972.404,2.937
"Secretary Price: Well, as I mentioned, there are",975.341,1.935
three different phases to this process.,977.276,1.701
"One is this bill, this legislation that&amp;#39;s working",978.977,2.57
"through under the rules of reconciliation, which is a",981.547,2.836
fancy term to mean that it -- there are only certain,984.383,2.536
things that you can do from a budgetary,986.919,2.035
standpoint has to affect,988.954,1.235
either spending or revenue.,990.189,2.402
"There are things that you can&amp;#39;t do in this bill, and",992.591,1.902
those we plan on doing across the horizon in,994.493,3.57
"phase two, which is the regulatory portion, and",998.063,2.87
"then in phase three, which is another piece of",1000.933,1.802
legislation that would be going through the House,1002.735,2.969
and the Senate with a majority -- supermajority,1005.704,3.904
in the Senate.,1009.608,0.734
That process will incorporate all of the,1010.342,3.17
kinds of things that we believe are absolutely,1013.512,1.902
necessary to reconstitute that individual and,1015.414,2.569
"small-group market and to get us in a position,",1017.983,2.102
"again, where patients and families and docs are",1020.085,2.069
making these decisions.,1022.154,0.734
"The Press: Mr. Secretary, bearing in mind that the",1022.888,1.935
"CBO score isn&amp;#39;t done yet, can you guarantee that",1024.823,3.07
this plan will not have a markedly negative impact,1027.893,3.57
on deficit or result in millions of Americans,1031.463,2.102
losing health insurance?,1033.565,0.768
Secretary Price: What I can say is that the goal,1034.333,2.102
and the desire I know of the individuals on the,1036.435,2.169
Hill is to make certain that this does not,1038.604,1.835
increase the cost to the federal government.,1040.439,1.835
"The Press: Mr. Secretary, two elements of the bill.",1042.274,3.737
I have questions about how they control costs and how,1046.011,4.171
they help with access.,1050.182,1.668
The Medicaid per-capita block grant through the,1051.85,2.937
"states, how is that sort of fundamentally different",1054.787,3.336
from the Obamacare regime on Medicaid in terms of,1058.123,3.737
expanding access?,1061.86,0.834
"And then the second point, why doesn&amp;#39;t this bill do",1062.694,4.205
away with the cost-sharing community ratings regime,1066.899,2.903
that Obamacare had?,1069.802,1.267
"Secretary Price: To the per-capita cap, Medicaid,",1071.069,3.003
"again, is a system that doesn&amp;#39;t work for patients.",1074.072,3.404
"You&amp;#39;ve got folks out there who need care, who need to",1077.476,2.502
see particular physicians,1079.978,1.335
who aren&amp;#39;t able to see them.,1081.313,2.369
All Americans should be saddened by the situation,1083.682,3.937
that we have when there are patients out there,1087.619,2.236
that can&amp;#39;t get the care that they need.,1089.855,2.336
We believe one of the keys to providing appropriate,1092.191,2.736
care in the Medicaid population is allowing the,1094.927,2.802
states to have the flexibility to address,1097.729,2.269
that Medicaid population.,1099.998,1.202
"Remember, Medicaid population is four",1101.2,1.968
different demographic groups.,1103.168,2.703
"It&amp;#39;s those who are disabled, it&amp;#39;s those who",1105.871,1.969
"are seniors, it&amp;#39;s healthy moms and kids,",1107.84,2.435
by and large.,1110.275,0.734
Those are the four main demographic groups.,1111.009,1.535
"And we, the federal government, force states,",1112.544,3.17
"mostly, to take care of those individuals in",1115.714,2.736
exactly the same way.,1118.45,1.235
If you describe that to the folks back home on,1119.685,2.969
"Main Street, they say, &amp;quot;That doesn&amp;#39;t make",1122.654,1.335
any sense at all.&amp;quot;,1123.989,1.101
You need a program that&amp;#39;s different for the healthy,1125.09,2.369
"moms and kids to respond to their needs, that&amp;#39;s",1127.459,2.636
different than folks who are disabled and seniors.,1130.095,3.47
"And so, what we believe is appropriate is to say to",1133.565,2.169
"the states, &amp;quot;You know your population best.",1135.734,2.436
You know best how to care for your,1138.17,1.868
vulnerable population.,1140.038,1.802
We&amp;#39;re going to watch you and make certain that you,1141.84,1.535
"do so, but you know how to do that.&amp;quot;",1143.375,1.702
And that will decrease costs markedly in the,1145.077,3.036
Medicaid program.,1148.113,0.801
We&amp;#39;re wasting significant amounts of money -- not,1148.914,2.235
that folks are getting too much care.,1151.149,2.136
We&amp;#39;re wasting it because it&amp;#39;s inefficient and,1153.285,1.635
there&amp;#39;s significant abuse in the system.,1154.92,2.636
"So, in terms of the cost-sharing, I think that",1157.556,3.036
the cost-sharing measures are being addressed.,1160.592,2.002
It&amp;#39;s important that we run through that process.,1162.594,2.703
This is the process where we felt the previous,1165.297,2.769
administration was spending money that they,1168.066,1.869
"didn&amp;#39;t have the authority to spend, and Congress is",1169.935,2.869
working through that to make certain that the,1172.804,2.503
rightful holders of the authority to spend money,1175.307,2.836
"in this nation, which is the Congress of the United",1178.143,2.336
"States, exercises that authority.",1180.479,2.903
"The Press: Mr. Secretary, how does the White House",1183.382,1.735
and you feel about the label &amp;quot;Trumpcare&amp;quot;?,1185.117,3.403
"Secretary Price: Oh, I&amp;#39;ll let others provide a",1188.52,1.802
description for it.,1190.322,0.834
I prefer to call it patient care.,1191.156,1.101
This is about patients at the end of the day.,1192.257,2.336
This isn&amp;#39;t about politicians.,1194.593,1.368
This isn&amp;#39;t about insurance companies.,1195.961,1.401
This is about patients.,1197.362,1.602
"And patients in this nation, especially those",1198.964,2.369
in the individual and small-group market.,1201.333,1.668
These are the folks.,1203.001,0.901
I had the privilege of going to Cincinnati last,1203.902,2.102
week with the Vice President to a,1206.004,1.869
small-business roundtable.,1207.873,2.069
"And one of the business owners, one of the",1209.942,2.035
"small-business owners there, said he had 18",1211.977,2.636
employees last year at this time.,1214.613,2.602
"This year, he has 15 employees -- not because",1217.215,2.47
"he doesn&amp;#39;t have the work, but because of the cost of",1219.685,2.002
health coverage for those individuals forced him to,1221.687,2.335
let three people go.,1224.022,0.668
"Now, they&amp;#39;re being forced to let three people go",1224.69,1.935
because the federal government has put in,1226.625,3.17
place rules and regulations that make it,1229.795,3.17
virtually impossible for folks in the individual,1232.965,2.302
and small-group market to provide coverage,1235.267,2.169
for their employees.,1237.436,1.301
This is a system that&amp;#39;s not working for people.,1238.737,2.502
"So, if we focus on the patients --",1241.239,2.403
I&amp;#39;ll call it patient care.,1243.642,1.001
"If you focus on the patients, we&amp;#39;ll get",1244.643,1.468
to the right answer.,1246.111,0.801
"The Press: Mr. Secretary, a major complaint -- sorry",1246.912,4.071
-- a major complaint of conservatives with phase,1250.983,2.836
one of the Obamacare repeal-and-replace is that,1253.819,2.402
it is missing a measure that would allow,1256.221,2.302
healthcare to be sold across state lines.,1258.523,2.203
"Now, the President said this morning that that",1260.726,2.535
would be in either phase two or phase three.,1263.261,2.837
Is that something that you believe the President,1266.098,2.536
"could do through executive action, and then you",1268.634,2.502
yourself could do?,1271.136,0.968
Or is that something that you believe has to be,1272.104,3.169
addressed legislatively?,1275.273,0.668
Secretary Price: There are different aspects to the,1275.941,2.469
purchase across state lines that will allow,1278.41,2.202
"individuals to gain, again, the kind of",1280.612,1.935
choices that they want.,1282.547,0.968
Some of this might be able to be done from a,1283.515,3.303
regulatory or a rules standpoint.,1286.818,1.502
"Some of it will require legislation, and that&amp;#39;s",1288.32,2.402
where we&amp;#39;re going to need the assistance of our,1290.722,2.703
friends on the other side of the aisle.,1293.425,2.502
The American people have demanded that they be able,1295.927,2.57
"to purchase coverage across state lines,",1298.497,2.169
purchase coverage that they want for themselves.,1300.666,2.202
"So whether it&amp;#39;s through association health plans,",1302.868,1.868
which allows individuals who are in small-business,1304.736,2.536
"groups, like the fellow that I just mentioned, to",1307.272,2.302
pool together nationally to be able to purchase,1309.574,2.169
"coverage, or whether it&amp;#39;s mom and dad, who don&amp;#39;t",1311.743,3.404
gain coverage through their employer through,1315.147,3.336
something called individual health pools,1318.483,1.635
that allows folks to pool together solely for the,1320.118,2.77
"purpose of purchasing coverage, even though",1322.888,1.935
they&amp;#39;re not otherwise economically aligned.,1324.823,2.703
That allows people -- there are 18 million folks,1327.526,2.869
in that individual and small-group market.,1330.395,1.869
That would allow those individuals to be able to,1332.264,2.102
purchase coverage and get the purchasing,1334.366,1.568
power of millions.,1335.934,0.901
That&amp;#39;s huge power and authority that we want to,1336.835,2.97
"put in the hands of people, that we want to",1339.805,1.534
put in the hands of patients.,1341.339,1.669
"And some of that may, in fact, require legislation.",1343.008,2.269
"Yes, sir?",1345.277,0.667
"The Press: Mr. Secretary, thank you.",1345.944,2.269
"Two questions but first, Congressman John Faso of",1348.213,4.471
