text,start,duration
America; Charmaine Yoest of American Values;,292.592,3.27
Juanita Duggan of the National Federation of,295.862,1.902
Independent Businesses; Tom Collimore of the,297.764,2.369
United States Chamber of Commerce; Grover Norquist,300.133,2.669
of Americans for Tax Reform; Leonard Leo of the,302.802,2.87
Federalists Society; Marjorie Dannenfelser of,305.672,2.502
the Susan B.,308.174,0.667
"Anthony List; and, Morton Blackwell of the",308.841,2.036
Leadership Institute.,310.877,1.568
President Trump told the group that his decision on,312.445,2.369
the Supreme Court is among the most important,314.814,2.336
decisions he will ever make as president.,317.15,2.135
He praised Judge Gorsuch for his academic and,319.285,2.069
professional achievements and his lifelong,321.354,2.169
devotion to the law.,323.523,2.402
The attendees thanked the President for making such,325.925,1.869
"an inspired choice and for delivering what was, for",327.794,2.269
"many of them, their number issue in the campaign.",330.063,3.169
They committed vocally to supporting Judge Gorsuch,333.232,2.603
throughout the confirmation process and,335.835,1.869
expressed their desire for the Senate to move swiftly,337.704,2.869
to give him a fair hearing and vote.,340.573,2.569
The meeting closed with the President inviting the,343.142,1.502
"group into the Oval Office, which several",344.644,1.902
attendees really enjoyed that honor.,346.546,2.135
The President then had lunch with Secretary of,348.681,2.069
State Designee Tillerson.,350.75,1.768
"Mr. Tillerson&amp;#39;s tenacity, broad experience, and deep",352.518,2.269
understanding of the geo-politics are going to,354.787,2.603
make him an outstanding chief diplomat for,357.39,2.035
the United States.,359.425,1.101
And the President is looking forward to the,360.526,1.936
full vote of the Senate on his nomination.,362.462,2.702
"Later this evening, the President will participate",365.164,2.236
in a standing legislative affairs strategy meeting,367.4,2.436
with his team who have been working closely with,369.836,2.469
Congress to enact the President&amp;#39;s agenda.,372.305,2.702
"So far, between the Vice President and staff, we&amp;#39;ve",375.007,2.236
had as many productive conversations with members,377.243,1.969
of both parties on both chambers on a variety of,379.212,3.203
issues from trade to the President&amp;#39;s nomination for,382.415,2.936
"his cabinet, and now the Supreme Court.",385.351,3.003
"Now, starting this week, our legislative affairs",388.354,1.902
team will also conduct excessive outreach on,390.256,2.169
behalf of Judge Gorsuch&amp;#39;s nomination process.,392.425,2.669
"Clearly, this Administration has made",395.094,2.202
"reaching out to Congress a top priority, but you know",397.296,4.605
where I&amp;#39;m going with that.,401.901,1.635
Democrats in the Senate continue to use every tool,403.536,2.236
at their disposal to try to get a way of the,405.772,2.068
President&amp;#39;s attempts to make the country -- to,407.84,1.835
make America great again.,409.675,1.535
"Just today, Senate Democrats again, refused",411.21,2.136
to even participate in committee votes for Senate,413.346,2.469
designates price and (inaudible) who were moved,415.815,2.269
out of the Finance Committee with zero,418.084,1.568
Democrats present.,419.652,1.535
Democrats also boycotted EPA Administrator designee,421.187,2.903
Pruitt&amp;#39;s hearing.,424.09,1.301
They&amp;#39;re doing this -- their doing their,425.391,1.802
constituents and our country a disservice by,427.193,2.769
resorting to these childish tactics.,429.962,2.603
The President&amp;#39;s cabinet nominees will be confirmed,432.565,2.302
"on the floor of the Senate, once Democrats",434.867,2.236
actually allow them to get a fair vote.,437.103,2.502
"In other cabinet news, Attorney General Designee,",439.605,2.102
"Senator Jeff Sessions, was voted out",441.707,1.969
of committee today.,443.676,1.135
We look forward to his full vote as the next,444.811,1.868
Attorney General.,446.679,1.268
"Additionally, Secretary of State, Rex Tillerson",447.947,2.069
Designee is expected to receive a vote by the full,450.016,2.769
Senate this afternoon.,452.785,1.435
"And finally, Veteran&amp;#39;s Administration Secretary",454.22,2.569
"Designee, Dr. David Shulkin will go before the",456.789,3.337
Senate Committee on Veterans Affairs at 2:30,460.126,2.369
this afternoon.,462.495,1.001
A few more things before I open it up for questions.,463.496,2.803
"In terms of the schedule tomorrow, the President",466.299,2.135
will attend the National Prayer Breakfast and have,468.434,2.136
lunch with Harley Davidson&amp;#39;s -- Harley,470.57,1.935
Davidson executives here at the White House.,472.505,2.269
"The President will also meet with Senator Hatch,",474.774,1.835
"Senator Wyden, Congressman",476.609,1.935
Neal and Congressman Brady.,478.544,1.935
Further guidance on all of those meetings,480.479,1.569
will be coming soon.,482.048,0.801
"A few personnel announcements -- today,",482.849,2.736
the President sent the following nominations to,485.585,1.768
the Senate: Rachel L.,487.353,1.468
Brand of Iowa to be Associate Attorney,488.821,1.769
General; Steven Andrew Engle of D.C. to be,490.59,3.336
"Assistant Attorney General; and, Rod J.",493.926,2.169
Rosenstein of Maryland,496.095,1.001
to be a Deputy Attorney General.,497.096,2.002
"On another note, yesterday, we talked about",499.098,2.236
recent reporting concerning the President&amp;#39;s,501.334,1.535
Executive Order protecting the nation from foreign,502.869,2.936
terrorist entry.,505.805,1.234
I want to draw your attention to some polls,507.039,1.669
that have come out on that subject.,508.708,1.801
For all the hysteria around the implementation,510.509,2.136
"of this order, the American people as a whole",512.645,2.369
are very supportive of the action that the,515.014,1.568
President is taking.,516.582,1.535
A new Rasmussen report poll finds that 57,518.117,3.237
"percent, which is a clear majority of likely U.S.",521.354,2.936
"voters favor a temporary ban from Syria, Iraq,",524.29,3.303
"Iran, Libya, Somalia, Sudan, Yemen until the",527.593,3.971
government can do a better job of keeping these,531.564,1.902
individuals out who pose a threat.,533.466,2.536
A Reuters poll found that 66 percent of Americans,536.002,2.602
believe that the United States should limit the,538.604,2.569
number of refugees into the country and the safety,541.173,3.237
of the American people and the security of American,544.41,2.002
homeland are the President&amp;#39;s top priority,546.412,2.803
and most Americans agree with the steps that he is,549.215,1.902
taking to keep our country safe.,551.117,2.369
"Further, today, the United Arab Emirates&amp;#39; Foreign",553.486,2.569
Minister voiced his support for the President,556.055,2.169
to take our national security so seriously.,558.224,2.769
The foreign minister also added that he believes the,560.993,2.303
"restrictions are not based on religion, but on the",563.296,2.469
&amp;quot;structural problems faced by these nations.&amp;quot; I know,565.765,3.47
that there is a question on Monday regarding Iran&amp;#39;s,569.235,2.202
"firing of a missile, an attack on a navy vessel.",571.437,3.036
"I&amp;#39;d like to introduce National Security Advisor,",574.473,2.036
General Michael Flynn to provide a quick update.,576.509,2.335
General Flynn: Thank you.,578.844,2.536
Mr. Spicer: General Flynn.,581.38,2.536
"General Flynn: Good afternoon, everyone.",583.916,3.27
Recent Iranian actions involving a provocative,587.186,3.27
ballistic launch and an attack against a Saudi,590.456,2.636
naval vessel conducted by Iran supported hoothi,593.092,2.87
militants underscore what should have been clear to,595.962,2.435
the international community all along Iran&amp;#39;s,598.397,2.97
destabilizing behavior,601.367,1.268
across the entire Middle East.,602.635,2.035
The recent ballistic launch is also,604.67,2.002
in defiance of U.N.,606.672,1.201
"Security Council Resolution 2231, which",607.873,3.904
calls upon Iran not to undertake any activity,611.777,3.437
related to ballistic missiles designed to be,615.214,2.002
"capable of delivering nuclear weapons, including",617.216,2.97
launches using such ballistic technology.,620.186,3.27
These are just the latest of a series of incidents,623.456,2.269
in the past six months in which hoothi forces that,625.725,3.803
"Iran has trained and armed, have struck Emirati",629.528,2.77
and Saudi vessels and threatened United States,632.298,2.936
and Allied vessels transiting the Red Sea.,635.234,2.703
"In these and other similar activities, Iran continues",637.937,3.437
to threaten U.S.,641.374,0.934
friends and allies in the region.,642.308,2.235
The Obama Administration failed to respond,644.543,2.67
"adequately to Tehran&amp;#39;s malign actions, including",647.213,3.103
"weapons transfers, support for terrorism, and other",650.316,3.203
violations of international norms.,653.519,2.336
The Trump Administration condemns such actions by,655.855,2.636
"Iran that undermine security, prosperity and",658.491,2.903
stability throughout and beyond the Middle East and,661.394,3.169
place -- which places American lives at risk.,664.563,3.27
President Trump has severely criticized the,667.833,1.936
various agreements reached between Iran and the Obama,669.769,3.67
"Administration, as well as the United Nations as",673.439,2.002
being weak and ineffective.,675.441,2.035
Instead of being thankful to the United States in,677.476,2.069
"these agreements, Iran is now feeling emboldened.",679.545,3.17
"As of today, we are",682.715,1.234
officially putting Iran on notice.,683.949,1.769
Thank you.,685.718,1.702
"Mr. Spicer: Thanks, General.",687.42,2.235
We are going to have a background briefing with,689.655,2.903
"NSA staff -- NSC staff, rather, today at 4:00 here",692.558,3.704
in the briefing room.,696.262,1.601
Further details will be provided on that subject.,697.863,3.137
"So, thank you, General with that.",701,2.235
"As we start off, I mentioned yesterday, I&amp;#39;m",703.235,2.369
pleased that we&amp;#39;ve expanded the briefing room,705.604,2.002
"at least virtually, and so with that, as I begin to",707.606,3.737
"take your questions, I&amp;#39;m pleased to offer the first",711.343,2.436
ever Skype-seat question in the White House,713.779,2.503
briefing room to Kim Kalunian from WPRI in,716.282,2.869
Rhode Island. Kim?,719.151,1.869
The Press: Thank you.,721.02,0.667
Good afternoon.,721.687,0.667
Can you hear me okay?,722.354,0.801
Mr. Spicer: We can.,723.155,0.701
The Press: Great.,723.856,2.202
"Just this week, the mayor of Providence, Rhode",726.058,2.136
Island began calling our capital city a,728.194,2.569
sanctuary city.,730.763,1.234
"As we know, President Trump&amp;#39;s Executive Order",731.997,2.236
says the White House will begin publicizing a weekly,734.233,2.736
list of these municipalities and pledges,736.969,2.903
to withdraw federal grant money from them.,739.872,2.302
"What I&amp;#39;m wondering is, how soon can we expect to see",742.174,3.17
this list and how soon should cities like,745.344,2.269
Providence expect to see their federal funding cut?,747.613,2.536
"Mr. Spicer: Thanks, Kim.",750.149,3.303
I think the President&amp;#39;s goal in ending sanctuary,753.452,2.302
cities is pretty clear.,755.754,2.236
"We want to, as we mentioned with these",757.99,1.435
"others actions, keep America safe.",759.425,2.202
"The goal is to make sure on two fronts: one, we are",761.627,2.402
"doing everything we can to protect American citizens,",764.029,2.87
institutions and ending sanctuary cities is one of,766.899,3.837
the way in which we continue to do that.,770.736,2.102
"Furthermore, the President&amp;#39;s been very",772.838,1.835
clear through his Executive Order that,774.673,2.169
federal funds paid for by hard working taxpayers,776.842,2.936
should not be used to help fund sanctuary cities.,779.778,3.037
As we continue to implement this Executive,782.815,1.802
"Order and fulfill the pledge that he made, we&amp;#39;ll",784.617,2.602
have further updates on how we intend to -- how,787.219,2.136
"that list will come out and when it come out, so I",789.355,2.869
look forward to following up on that as well.,792.224,2.069
"With that, David Jackson.",794.293,1.401
"The Press: David is not here, but I&amp;#39;ll ask",795.694,4.472
a question.,800.166,0.667
Mr. Spicer: Go for it.,800.833,2.336
(laughter),803.169,0.667
The Press: (inaudible) Skype.,803.836,1.735
(laughter),805.571,0.667
The Press: The President&amp;#39;s daily briefing has been --,806.238,3.637
remained of daily intelligence briefing.,809.875,1.735
Can you tell me how that differs at all,811.61,1.869
from the PDB?,813.479,1.034
Is the President receiving his intelligence briefing,814.513,1.535
in writing or orally and who is giving it to him?,816.048,2.402
Mr. Spicer: He did receive an intelligence briefing,818.45,1.936
today with Congressman -- or Director,820.386,1.768
Pompeii was here.,822.154,2.169
"General Flynn, his National Security Advisor",824.323,3.103
"-- his briefer, so he receives an intelligence",827.426,3.17
briefing and the PBD every day.,830.596,1.368
The Press: Is there any sense that we should get,831.964,1.902
out of the renaming from the PDB?,833.866,1.668
Mr. Spicer: I think that it is a more comprehensive,835.534,2.403
"-- I think, again, we went through this during the",837.937,1.968
"transition period, right.",839.905,1.335
There is a difference between the raw,841.24,1.335
intelligence and the analysis and I think he is,842.575,2.602
constantly updated by his National Security team and,845.177,2.77
"other intelligence officials, but every",847.947,2.135
"single day, he does receive the PDB.",850.082,2.369
"And the -- and then I think on top of that, he&amp;#39;s",852.451,1.869
receiving intelligence briefings from his team.,854.32,2.569
The Press: But the oral briefing does not,856.889,2.002
necessarily happen every day?,858.891,1.068
"Mr. Spicer: Well, I can get back to you on that.",859.959,2.135
He does get the PDB every day and on a regular -- on,862.094,2.503
a daily basis meets,864.597,1.601
"with his intelligence team, yes. Hunter?",866.198,1.535
The Press: Two quick questions on --,867.733,1.635
Mr. Spicer: We&amp;#39;re not going to do this again.,869.368,2.069
The Press: On Black History Month.,871.437,1.368
Mr. Spicer: Yeah.,872.805,0.7
The Press: Is President Obama being invited to any,873.505,2.069
of the Black History Month celebrations?,875.574,1.402
Mr. Spicer: Not that I&amp;#39;m aware of.,876.976,1.401
It&amp;#39;s day one.,878.377,1.201
We just started it off.,879.578,1.101
We&amp;#39;ll have to get back to you on further details.,880.679,2.169
I think --,882.848,0.667
The Press: A second one if I may?,883.515,1.368
Mr. Spicer: I think we have a lot -- there&amp;#39;s a,884.883,2.036
lot of activity since I mentioned that the,886.919,1.335
President is going to do to celebrate and honor,888.254,2.502
"this month, and this was just the first day of the",890.756,3.403
month of February.,894.159,0.801
"The Press: Today, he made the comment about",894.96,2.169
Frederick Douglass being recognized more and more.,897.129,1.869
"Do you have any idea what specifically, he was",898.998,2.269
referring to?,901.267,0.7
"Mr. Spicer: Well, I think there&amp;#39;s contribution.",901.967,2.102
I think he wants to highlight the,904.069,1.335
contributions that he has made and I think that,905.404,2.469
through a lot of the actions and statements,907.873,2.569
"that he&amp;#39;s going to make, I think the contributions of",910.442,1.936
Frederick Douglass will,912.378,0.734
become more and more. Kristin?,913.112,1.768
The Press: Thank you.,914.88,1.135
"Very quickly, can you clarify what was meant by,",916.015,3.837
&amp;quot;We&amp;#39;re putting Iran on notice?&amp;quot;,919.852,1.201
"Mr. Spicer: Well, as I mentioned, I think General",921.053,2.302
Flynn and the NSC staff will have a,923.355,2.036
briefing at 4:00.,925.391,0.834
They can go forward on the -- I&amp;#39;m not going to get --,926.225,2.069
I think we wanted to make very clear that we felt as,928.294,2.535
though that -- their actions were both,930.829,3.037
provocative and a violation and making sure,933.866,3.236
that they understood that we weren&amp;#39;t going to sit by,937.102,2.002
and not act on those actions.,939.104,3.771
The Press: Are you building the case on --?,942.875,1.768
Mr. Spicer: I&amp;#39;m just -- I&amp;#39;m not going to go any,944.643,2.169
further than that Kristin.,946.812,0.834
"No, no.",947.646,0.668
The Press: Let me ask you about -- let me just ask,948.314,2.235
you about the confirmation hearings.,950.549,1.335
Mr. Spicer: Okay.,951.884,0.667
The Press: How does the President plan to get,952.551,1.502
Chuck Schumer on board with his pick for the,954.053,1.868
"Supreme Court, Neal Gorsuch, when he has",955.921,1.435
referred to him as a clown and accused him,957.356,2.469
of fake tears?,959.825,0.667
"Mr. Spicer: Well, I think those are two things.",960.492,1.902
I think we&amp;#39;re going -- you look at the support that&amp;#39;s,962.394,2.102
already come out.,964.496,1.068
I think there&amp;#39;s eight senators already that have,965.564,2.269
talked about the need to have a vote and,967.833,1.935
his qualifications.,969.768,0.868
"And not just the Senate, but I mean, you look at",970.636,1.468
the widespread support that came out for Judge,972.104,2.569
Gorsuch last night across the spectrum.,974.673,2.803
No matter your philosophical view of the,977.476,2.035
"court, I think his qualifications for the",979.511,2.002
court; his academic background make him an,981.513,3.504
unbelievably highly qualified person and so,985.017,2.202
"it&amp;#39;s not just Chuck Schumer, I think the rest",987.219,1.935
of the Senate as he goes up there.,989.154,1.969
But I think the interesting --,991.123,1.001
The Press: Chuck Schumer --,992.124,1.201
"Mr. Spicer: Hold on, hold on.",993.325,0.667
The Press: (inaudible),993.992,0.668
Mr. Spicer: Hold on.,994.66,0.667
I understand that and I think Chuck Schumer has,995.327,1.368
shown time and time again through this confirmation,996.695,1.969
process with the Cabinet that he&amp;#39;s more interested,998.664,2.202
in politics than actually,1000.866,1.535
moving the government along.,1002.401,1.034
And I think that&amp;#39;s -- that is troubling.,1003.435,1.635
I would ask you that I think the question needs,1005.07,2.036
"to be asked to Chuck Schumer, &amp;quot;Why are you",1007.106,2.002
stalling all of these nominees?,1009.108,1.801
What are you insisting on new requirements that you,1010.909,1.969
didn&amp;#39;t assume for Sotomayer Kagan?&amp;quot;,1012.878,2.202
"I mean, there&amp;#39;s a point at which they need to get",1015.08,2.069
"asked, why are they obstructing government at",1017.149,2.336
every step of the way.,1019.485,1.101
There&amp;#39;s an element to which they need to be held,1020.586,2.536
accountable as well.,1023.122,0.734
They held certain standards in place for,1023.856,2.269
"their nominees, both for the Bench and for the",1026.125,2.636
"Cabinet and the question is, &amp;quot;Are they going to",1028.761,2.135
live up to the same standards that imposed on,1030.896,2.87
Republicans when they had nominees in a,1033.766,2.402
Democratic White House?&amp;quot;,1036.168,1.068
The Press: But does the President think that by,1037.236,4.271
personally insulting Chuck,1041.507,1.835
Schumer in that sort of way --,1043.342,0.7
"Mr. Spicer: But again, Kristin, I think the goal --",1044.042,1.335
The Press: (inaudible),1045.377,0.667
Mr. Spicer: -- I think the goal --,1046.044,1.335
The Press: (inaudible) members --,1047.379,1.335
Mr. Spicer: -- to get --,1048.714,0.667
The Press: -- when Chuck --,1049.381,0.667
"Mr. Spicer: -- but again, I would go back.",1050.048,1.335
Chuck Schumer is not innocent in this.,1051.383,1.368
There&amp;#39;s a lot of comments that he&amp;#39;s made and a lot,1052.751,1.335
of accusations that he&amp;#39;s thrown out there and a lot,1054.086,1.335
of politics that he&amp;#39;s played.,1055.421,0.667
"At some point, Chuck Schumer needs to be",1056.088,1.335
held accountable for his,1057.423,0.667
actions and his words. Blake.,1058.09,1.735
The Press: (inaudible) built the possibility on,1059.825,2.169
"the Supreme Court, John, possibility of going the",1061.994,3.003
route of the nuclear option.,1064.997,1.902
"If it gets to that point, is the White House",1066.899,3.77
comfortable with that path?,1070.669,1.502
Mr. Spicer: I think the President made clear his,1072.171,2.969
"goal today, which is number one, he believes",1075.14,2.436
"Judge Gorsuch is unbelievably qualified,",1077.576,2.669
and that he will get nominated and not only,1080.245,2.036
"confirmed, but done so",1082.281,1.401
with a large bipartisan vote.,1083.682,2.202
"As I said at the outset, Republicans looked at the",1085.884,3.003
qualifications of the two justices that got through,1088.887,4.104
in the Obama Administration and while,1092.991,3.237
they may not have agreed with their judicial,1096.228,2.169
"philosophy, definitely agreed that they were",1098.397,2.602
qualified on the merits to be confirmed,1100.999,2.269
and they did so.,1103.268,0.901
I think we would ask that we be held to the same,1104.169,2.169
standard that the Democrats used when they,1106.338,2.302
had nominees up.,1108.64,1.035
But I think the President made very clear that the,1109.675,1.668
decision is something that we would rather not have,1111.343,2.736
"to go down, but also, that it ultimately is up to",1114.079,2.202
Senator McConnell and how,1116.281,0.868
he wants to operate this thing.,1117.149,1.134
John (inaudible).,1118.283,0.668
"The Press: Thank you, Sean.",1118.951,1.601
Just one question today.,1120.552,2.069
Ms. Spicer: Yeah.,1122.621,1.401
The Press: Leading up to Judge Gorsuch&amp;#39;s,1124.022,3.27
"announcement last night and him coming out after,",1127.292,3.871
there were still rumors that Judge Hardiman was,1131.163,2.402
"going to be nominated and he, in fact, drove to",1133.565,2.469
Washington --,1136.034,0.668
"Mr. Spicer: No, actually, John.",1136.702,1.168
He didn&amp;#39;t.,1137.87,0.7
That was media -- that was misreporting.,1138.57,2.202
My understanding is that Judge Hardiman never left,1140.772,1.869
the Commonwealth of Pennsylvania.,1142.641,1.535
"So, with all due respect, I can&amp;#39;t be held",1144.176,2.069
"accountable for mis -- you know, reports that falsely",1146.245,3.703
stated he was here.,1149.948,1.201
He never was at the White House.,1151.149,1.602
My understanding is that he had a meeting in,1152.751,1.668
"Eastern Pennsylvania with another judge, but it was",1154.419,3.07
"-- my -- and again, I&amp;#39;m not -- I don&amp;#39;t track where",1157.489,2.503
"his whereabouts, but my understanding is that he",1159.992,1.968
never left the Commonwealth of,1161.96,0.868
"Pennsylvania yesterday, so it was, you know, we",1162.828,3.303
announced when we were going to make this,1166.131,2.002
announcement.,1168.133,0.901
I think it was a phenomenal way to,1169.034,1.768
introduce Judge Gorsuch to the American people and to,1170.802,3.304
the United States Senate.,1174.106,1.101
"We invited Democratic leaders, Democratic",1175.207,3.07
leaders -- members of the judiciary committee.,1178.277,2.802
"Unfortunately, none of them showed up.",1181.079,1.335
But it was an opportunity for them and the American,1182.414,3.27
people to see an amazing choice that the President,1185.684,2.169
made for the Bench (inaudible).,1187.853,1.201
"The Press: Sean, my question is --",1189.054,2.135
"Mr. Spicer: You said one, John.",1191.189,1.602
(laughter),1192.791,0.667
The Press: (inaudible) asked the question.,1193.458,1.435
"My question is simply this, with the support",1194.893,3.137
"that he received, the people called the",1198.03,1.535
"President, would it be safe to say that Judge",1199.565,3.269
Hardiman will be on deck if there is another,1202.834,2.67
vacancy soon?,1205.504,0.901
"Say, Justice Kennedy retiring by the end",1206.405,2.736
of the term?,1209.141,0.667
"Mr. Spicer: Well, I think there&amp;#39;s a lot of vacancies",1209.808,1.568
that we see at the appellate level and,1211.376,1.835
throughout the government.,1213.211,1.402
"He&amp;#39;s an impressive, impressive jurist.",1214.613,3.103
"Obviously, the four that really made that final",1217.716,2.703
list for the President were unbelievably,1220.419,2.736
impressive.,1223.155,1.301
"So, I don&amp;#39;t want to get in front of the President.",1224.456,2.102
"Hopefully, you know, he continues to have the",1226.558,3.303
President&amp;#39;s support and someone the President was,1229.861,2.103
unbelievably impressed with.,1231.964,1.434
So we&amp;#39;ll have to see what vacancies come with down,1233.398,2.369
the pike. Anita?,1235.767,0.835
The Press: I know you love when we say we have two,1236.602,2.535
questions.,1239.137,0.668
I do have two quick questions about something,1239.805,1.701
you mentioned at the top.,1241.506,1.802
"First, you mentioned the three folks that are being",1243.308,2.202
nominated to the Department of Justice.,1245.51,1.335
Mr. Spicer: Right.,1246.845,0.667
The Press: Why are they being nominated now before,1247.512,1.802
Senator Sessions is there?,1249.314,1.235
Is it because there is a lack of people?,1250.549,2.769
Was he consulted?,1253.318,0.668
Or is it just because of the whole issue this week,1253.986,2.435
with the acting attorney general?,1256.421,1.335
"Mr. Spicer: It&amp;#39;s just a - I mean, it&amp;#39;s the normal",1257.756,1.969
process of getting those -- I&amp;#39;ve mentioned it in a,1259.725,2.636
"few briefings that the deputies, the unders, and",1262.361,2.402
the actings are in the pipeline.,1264.763,1.335
This is -- we announced one the other day,1266.098,2.168
for homeland.,1268.266,0.668
We&amp;#39;ve got the commerce is previously announced and,1268.934,1.968
so this is just a continuation of the,1270.902,2.103
process to fill --,1273.005,1.067
The Press: (inaudible) under Sessions.,1274.072,1.335
"I mean, speaking with him and?",1275.407,1.568
"Mr. Spicer: Of course, he was -- these are people",1276.975,2.069
that he&amp;#39;s clearly aware of and supportive of,1279.044,2.202
