text,start,duration
against innocent people.,527.326,1.669
When you watch babies and children being gassed and,528.995,3.87
"suffer under barrel bombs, you are instantaneously",532.865,6.34
moved to action.,539.205,0.967
I think this President has made it very clear that if,540.172,3.704
"those actions were to continue, further action",543.876,1.802
will definitely be considered by the United States.,545.678,1.568
We continue to urge further the world,547.246,4.738
"community to join us in this, in both stopping --",551.984,3.103
the deterrence -- and proliferation of use of,555.087,2.269
"those weapons, but then further, trying to create",557.356,2.903
a political environment that will result,560.259,1.835
in new leadership.,562.094,1.001
Those are very important.,563.095,2.903
They go hand in hand.,565.998,0.801
The Press: Are we building a coalition or --,566.799,1.335
"Mr. Spicer: I think we have a -- I mean, again, I",568.134,2.302
"think if you look at who&amp;#39;s not with us, it&amp;#39;s a pretty",570.436,2.803
small group and not a group that too many people,573.239,3.103
are looking to bring on board.,576.342,1.001
"I mean, you got Iran, Syria, North Korea, and",577.343,3.537
Russia on one side of this.,580.88,1.368
That&amp;#39;s a pretty small group.,582.248,3.336
"The Press: Thank you, Sean.",585.584,0.835
President Trump has spoken out extensively about the,586.419,1.701
crimes of Bashar al-Assad in Syria.,588.12,1.702
Does the President consider Assad a war criminal?,589.822,3.27
And does he believe Assad should eventually,593.092,1.635
appear before the ICC?,594.727,1.201
Mr. Spicer: I think right now the focus is twofold.,595.928,2.903
"One is defeating ISIS, and the second is creating the",598.831,2.436
political environment necessary for the Syrian,601.267,3.003
people to have new leadership there.,604.27,2.202
I don&amp;#39;t think that there&amp;#39;s -- I can&amp;#39;t imagine a,606.472,4.738
stable and peaceful Syria where Bashar,611.21,2.736
al-Assad is in power.,613.946,1.969
I think we all recognize that that happens -- and,615.915,2.602
there can be a multipronged approach; we,618.517,3.471
are ensuring that ISIS is contained and that there&amp;#39;s,621.988,2.502
a de-escalation of the proliferation of chemical,624.49,2.736
"weapons, at the same time, creating the environment",627.226,3.871
for a change of leadership.,631.097,2.402
The Press: Does the President believe Assad,633.499,1.602
has committed a war crime?,635.101,1.268
Mr. Spicer: I think that there is a court that,636.369,2.669
decides those things.,639.038,0.667
"And obviously, there&amp;#39;s a reason that -- well, I",639.705,2.736
clearly -- the actions -- when you take an action,642.441,2.503
"against the people that he has, and I think we feel",644.944,3.003
unbelievably confident in the intelligence that we have.,647.947,4.171
"But again, that would be something for a court to decide.",652.118,2.903
Charlie.,655.021,1.267
The Press: A lot of people are talking about what the,656.288,2.403
"Trump doctrine is on foreign policy, what it",658.691,2.302
"may or may not include, and the President even",660.993,2.703
stated that he was very flexible.,663.696,1.401
Do you know what the Trump doctrine is on foreign,665.097,3.07
"policy, and can you explain it to us?",668.167,2.669
"Mr. Spicer: Yeah, I think the Trump doctrine is",670.836,3.037
something that he articulated throughout the,673.873,1.334
"campaign, which is that&amp;#39;s America is first.",675.207,1.535
We&amp;#39;re going to make sure that our national,676.742,1.335
interests are protected; that we do what we can to,678.077,4.037
"make sure that our interests, both",682.114,1.535
"economically and national security, are at the",683.649,2.102
forefront; and we&amp;#39;re not just going to become the,685.751,1.335
"world&amp;#39;s policeman running around the world, but that",687.086,3.17
we have to find a clear and defined national,690.256,1.701
interest wherever we act and that it&amp;#39;s our national,691.957,4.071
"security, first and foremost, that has to",696.028,2.703
deal with how we act.,698.731,1.468
The Press: The action in Syria fits,700.199,0.934
in that doctrine?,701.133,0.834
Mr. Spicer: Absolutely.,701.967,0.501
I think if you recognize the threat that our,702.468,4.371
country and our people face if there is a growth,706.839,2.936
of use or spread of chemical weapons of mass,709.775,3.103
"destruction, those -- the proliferation of those,",712.878,3.938
the spread to other groups is a clear danger to our,716.816,3.87
country and to our people Kristin.,720.686,1.902
"The Press: Sean, thank you.",722.588,0.601
I was just going to follow up on what you were saying,723.189,1.468
about Bashar al-Assad.,724.657,1.001
Are you saying that defeating ISIS and getting,725.658,3.003
Bashar al-Assad out of power through a political,728.661,2.969
process should happen at the same time?,731.63,2.636
Mr. Spicer: I think -- I&amp;#39;m not trying to -- how you,734.266,2.303
"sequence them, but I don&amp;#39;t think they&amp;#39;re",736.569,1.334
mutually exclusive.,737.903,1.035
I don&amp;#39;t think that you have to do one and another.,738.938,3.27
But I think they kind of go hand in hand.,742.208,1.902
"As you reduce ISIS&amp;#39;s strength, as you",744.11,2.669
"deescalate the conflict in Syria, the political",746.779,4.004
environment to remove him becomes,750.783,1.735
stronger and stronger.,752.518,1.134
"The Press: And just to be clear, Secretary",753.652,1.702
"Tillerson, over the weekend, said we can",755.354,2.202
navigate a political outcome in which the,757.556,2.336
Syrian people will determine Bashar,759.892,1.235
al-Assad&amp;#39;s fate and his legitimacy.,761.127,1.935
Nikki Haley seemed to align more with,763.062,1.501
what you were saying.,764.563,1.001
"She said, no way do we see peace in that area with",765.564,2.369
Assad as the head of the Syrian government.,767.933,2.303
So who better reflects the --,770.236,1.268
Mr. Spicer: I don&amp;#39;t think that&amp;#39;s --,771.504,0.634
I don&amp;#39;t think those are mutually exclusive statements.,772.138,3.536
The Press: How so?,775.674,0.868
Mr. Spicer: Because I don&amp;#39;t think -- I think,776.542,1.335
"that you can -- one of them is saying, we don&amp;#39;t",777.877,2.969
see peace with him in charge.,780.846,2.002
"The other one is saying, we need to have him gone.",782.848,3.27
I think that&amp;#39;s the point of both.,786.118,1.468
The goal for both of them -- the goal for the United,787.586,2.703
"States is twofold, as I&amp;#39;ve stated.",790.289,2.402
"It&amp;#39;s, one, to make sure that we destabilize Syria",792.691,3.337
"-- destabilize the conflict there, reduce",796.028,3.804
the threat of ISIS.,799.832,1.368
"But then, secondly, is create the political",801.2,2.069
"environment not just within the Syrian people,",803.269,3.303
"but I think you can have -- work with Russia, in",806.572,3.303
"particular, to make sure that they understand that",809.875,1.802
"Syria, backed up by Russia&amp;#39;s own accounting,",811.677,3.604
should be held accountable for the agreements that,815.281,2.602
it&amp;#39;s made with respect to its international,817.883,1.435
agreements on chemical weapons alone.,819.318,2.436
The Press: And can you defeat ISIS with Assad,821.754,1.568
still in power?,823.322,3.871
Mr. Spicer: Yes.,827.193,1.401
Sure.,828.594,1.068
But I think that -- I think you can defeat ISIS,829.662,3.537
with him in power.,833.199,0.934
"I think that obviously, to your point, it&amp;#39;s not like",834.133,2.436
there&amp;#39;s a single track that says you have to do it.,836.569,1.935
"I mean, if we can get both at the same time, or one",838.504,2.369
"happens after another, that&amp;#39;s fine as well.",840.873,1.501
But I think that we obviously -- the,842.374,2.57
number-one threat that America faces is ISIS in,844.944,2.969
"that region, and we&amp;#39;ve got to make sure that we do",847.913,1.802
everything we can to do that.,849.715,2.402
"The Press: And just finally, when Secretary",852.117,1.135
"Tillerson meets with his Russian counterpart, what",853.252,2.536
is his specific message going to be?,855.788,2.068
"Is he going to threaten, potentially, more",857.856,2.136
sanctions if Russia doesn&amp;#39;t get --,859.992,1.668
"Mr. Spicer: Look, I think he is on his way there",861.66,2.102
"tomorrow, and I&amp;#39;ll let Secretary Tillerson talk",863.762,2.036
about his meeting with Foreign Minister Lavrov.,865.798,2.269
I think there&amp;#39;s a lot of things to obviously,868.067,3.436
discuss -- the overall fight on ISIS.,871.503,2.737
"But I think with respect to Syria, in particular, I",874.24,2.469
think we need to remind them of the commitments,876.709,3.136
"that they&amp;#39;ve made, and the commitments that Syria has made.",879.845,2.669
And I think that --,882.514,0.768
The Press: (Inaudible.),883.282,1.168
"Mr. Spicer: I think that, first and foremost, we",884.45,1.601
need to make sure that we all understand what the,886.051,2.736
situation is on the ground.,888.787,1.769
There is no question who acted in this case and,890.556,2.602
what Syria did.,893.158,1.335
And I think that we need to make sure that Russia,894.493,2.936
"fully understands the actions that Assad took,",897.429,4.738
"the commitments that Syria has made, and Russia has",902.167,3.604
equally agreed to the same understanding.,905.771,2.936
"So that getting them back on the same page, first",908.707,1.969
"and foremost, would seem the logical step.",910.676,2.669
"But secondly, and I guess equally as important, is",913.345,2.503
to make sure that the areas where we can find a,915.848,1.601
commitment to defeat ISIS is something that we share.,917.449,2.469
Major.,919.918,1.001
The Press: So would the President want the,920.919,1.635
Secretary of State to put the threat of sanctions on,922.554,2.436
the table to get Russia&amp;#39;s attention in this matter?,924.99,3.07
Because the Secretary of State said Russia is,928.06,1.568
either complicit or incompetent.,929.628,3.037
What does the President believe Russia,932.665,1.601
actually is in this --,934.266,1.435
"Mr. Spicer: Well, look, we&amp;#39;ll",935.701,0.867
have plenty of time to discuss how those talks go.,936.568,2.636
I don&amp;#39;t want to -- the one thing the President has,939.204,1.769
been very clear on from the get-go is that he,940.973,2.336
doesn&amp;#39;t like to telegraph all the cards that he has.,943.309,3.236
I think he wants to see how that conversation goes,946.545,2.669
with Secretary Tillerson.,949.214,1.001
If we can get them to agree to commit to action,950.215,3.871
"on defeating ISIS, get --",954.086,1.768
The Press: What kind of action?,955.854,0.434
"Mr. Spicer: Well, I think that&amp;#39;s what they&amp;#39;re",956.288,0.934
going to have a discussion about.,957.222,1.402
I think that we need to see what goes beyond,958.624,1.768
"rhetoric and what goes -- where that talk start, and",960.392,3.304
what they&amp;#39;re willing to commit to in action.,963.696,1.835
I think that&amp;#39;s important.,965.531,0.934
"I think to get ahead of this right now, before",966.465,2.769
"they meet, is not something I want to do.",969.234,2.47
I&amp;#39;d like to let Secretary Tillerson meet with,971.704,2.002
"Lavrov, have that conversation, and",973.706,2.302
then report back.,976.008,0.734
"The Press: Two more, quickly, about the",976.742,2.135
White House itself.,978.877,0.601
What is the President&amp;#39;s perspective on the ability,979.478,3.303
-- the current ability of his senior advisors to,982.781,2.57
"resolve their ideological differences, resolve their",985.351,3.103
"personality differences, and work as a team?",988.454,3.67
Mr. Spicer: He&amp;#39;s very confident in that.,992.124,1.568
The Press: Why?,993.692,0.868
"Mr. Spicer: Because this is the same group, with",994.56,2.235
"the same ideologies, the same strengths, that came",996.795,3.537
together for a common purpose to win a campaign.,1000.332,2.97
There is an unbelievably talented team at the,1003.302,2.602
"senior level, and at the mid-level, and, frankly,",1005.904,1.669
all the way down to the bottom level of this,1007.573,1.768
administration that is committed to the,1009.341,2.302
President&amp;#39;s agenda.,1011.643,0.935
"I said this multiple times throughout the transition,",1012.578,2.702
"that everybody that came into this administration,",1015.28,3.204
while they might have a personal view or an action,1018.484,2.135
"on an issue, they understand -- understood",1020.619,2.936
and understand the President&amp;#39;s,1023.555,1.669
vision and agenda.,1025.224,1.434
And their goal of coming into this was to,1026.658,3.17
"understand, first and foremost, that it is the",1029.828,1.869
President who made pledges and promises to the,1031.697,2.235
American people about the direction he&amp;#39;d take this,1033.932,1.602
country and the actions he has taken.,1035.534,2.703
And he is doing that.,1038.237,1.034
And I just read off a series of them in terms of,1039.271,1.835
"the judges that he&amp;#39;s appointed, the",1041.106,1.468
Congressional Review Act pieces of legislation that,1042.574,2.57
"the signed, the executive orders.",1045.144,1.568
When you look at the actions that he&amp;#39;s taken,1046.712,2.602
and the results that he&amp;#39;s getting -- 60 percent,1049.314,2.87
down on the border.,1052.184,0.968
Nobody would dispute the fact that immigration was,1053.152,2.802
"a hot topic during this campaign, and the",1055.954,3.103
President&amp;#39;s actions are seeing results.,1059.057,2.436
And I think you&amp;#39;re seeing it both on the market,1061.493,2.336
and on a national security front.,1063.829,1.335
"So he understands that we have some pretty smart,",1065.164,3.903
talented individuals who are opinionated on a lot,1069.067,2.403
"of subjects, but that our battles and our policy",1071.47,3.303
differences need to be behind closed doors; we,1074.773,3.17
"need to focus, and ultimately all come out",1077.943,2.102
committed to advancing the President&amp;#39;s agenda.,1080.045,1.468
"But he is completely aware of the talent that he has,",1081.513,4.104
and that&amp;#39;s part of the reason that he&amp;#39;s brought,1085.617,1.969
"this team together, is because of the talent and",1087.586,2.769
successes and accomplishments they&amp;#39;ve,1090.355,1.569
had on a variety of backgrounds.,1091.924,2.102
And he fully believes that they are going to continue,1094.026,3.837
to push forward to advance his agenda.,1097.863,1.868
The Press: -- led him to have or order this meeting,1099.731,2.87
"on Friday where the two principals, Bannon and",1102.601,2.302
"Jared Kushner, were essentially told by the",1104.903,1.702
"President, cool this and get along and get",1106.605,3.003
on the same page?,1109.608,1.235
"Mr. Spicer: Well, look, I think there&amp;#39;s a lot of",1110.843,1.034
stuff that was overblown about this that makes it,1111.877,4.271
out into the media sometimes and gets a,1116.148,1.768
little bit more sensational than it truly is.,1117.916,2.536
But I think the President is obviously very pleased,1120.452,2.469
with the last week that he&amp;#39;s had and the,1122.921,1.869
"accomplishments, especially on the",1124.79,1.335
foreign policy front.,1126.125,0.767
I think we had an unbelievably helpful and,1126.892,3.136
productive meeting with the Chinese.,1130.028,1.836
"His meeting with King Abdullah was unbelievable,",1131.864,2.869
and he&amp;#39;s continued to have very strong foreign policy,1134.733,3.771
wins in terms of the relationships that we&amp;#39;re,1138.504,2.569
making with other heads of state.,1141.073,1.735
The attack on Syria won not just bipartisan praise,1142.808,4.337
"here at home, but world praise.",1147.145,2.036
And I think that he recognizes that sometimes,1149.181,2.869
some of this spills over in these policy,1152.05,2.269
"differences and discussions, and he&amp;#39;s made",1154.319,2.002
sure that the focus stays on advancing the agenda.,1156.321,3.704
"The Press: Sean, thanks.",1160.025,0.734
If you&amp;#39;re saying one of the priorities is to see a,1160.759,2.97
"regime change in Syria, how far is the President",1163.729,2.969
willing to go to see Bashar al-Assad,1166.698,2.67
out of power there?,1169.368,1.368
"Mr. Spicer: So, just to be clear, I can&amp;#39;t -- I don&amp;#39;t",1170.736,2.936
think it&amp;#39;s -- you can&amp;#39;t imagine a stable and,1173.672,3.17
peaceful Syria with Assad in charge.,1176.842,2.269
I just -- I don&amp;#39;t think that&amp;#39;s a scenario,1179.111,1.735
that&amp;#39;s possible.,1180.846,0.734
But I think that the first step in that has to be to,1181.58,6.173
"make sure that the region -- and Syria, in",1187.753,2.335
particular -- are stable.,1190.088,1.135
You can&amp;#39;t have ISIS marching through Syria and,1191.223,4.604
then worry mostly about who&amp;#39;s in charge right now.,1195.827,2.737
"We&amp;#39;ve got to make sure that, first and foremost,",1198.564,2.102
in terms of our national security -- I think it was,1200.666,1.902
Brian&amp;#39;s question at the beginning -- our national,1202.568,2.235
security is the first and foremost reason,1204.803,1.902
that we have to act.,1206.705,1.235
And as ISIS is proliferating and,1207.94,2.736
chemicals of mass destruction are on the,1210.676,3.27
"rise there, we&amp;#39;ve got to contain that.",1213.946,2.135
"Then once that&amp;#39;s done, I think we can apply",1216.081,2.169
"political, economic, and diplomatic pressure",1218.25,2.669
for a regime change.,1220.919,1.301
"Now, they can work in tandem.",1222.22,2.803
I&amp;#39;m not trying to -- but the bottom line is the,1225.023,2.803
first priority is still the containment of ISIS,1227.826,2.903
and the conflicts that&amp;#39;s occurring.,1230.729,1.869
The Press: And is the red line -- just to clarify --,1232.598,2.435
the red line for this White House -- chemical,1235.033,4.638
warfare -- is conventional warfare enough to get the,1239.671,1.502
President to go further there than this White,1241.173,3.37
House has gone before?,1244.543,1.368
"Mr. Spicer: Look, I think the President has been",1245.911,1.868
very clear that there were a number of lines that,1247.779,1.902
were crossed last week.,1249.681,1.101
He&amp;#39;s not going to sit down -- we saw that in the,1250.782,3.838
last administration.,1254.62,0.734
"They drew these red lines, and then the red lines",1255.354,2.669
were run over.,1258.023,1.268
I don&amp;#39;t think you&amp;#39;re going to see the same play.,1259.291,0.934
I think what not just Syria but the world saw,1260.225,2.736
last week is a President that is going to act,1262.961,2.67
decisively and proportionally and with,1265.631,2.869
justification when it comes to actions like that.,1268.5,1.902
"And I will tell you, the answer is, is that if you",1270.402,3.036
"gas a baby, if you put a barrel bomb in to innocent",1273.438,3.771
"people, I think you can -- you will see a response",1277.209,3.437
from this President.,1280.646,0.734
That is unacceptable.,1281.38,2.002
And I think the rest of the --,1283.382,1.167
The Press: -- bomb?,1284.549,1.535
"Mr. Spicer: I think -- look, again, one of the",1286.084,1.502
"things that I don&amp;#39;t want to start doing, Cecelia,",1287.586,1.935
"is say, if you do this, this is the reaction that",1289.521,2.102
you&amp;#39;re going to get.,1291.623,1.568
The President has made very clear throughout his,1293.191,1.068
"time in the campaign, through the transition,",1294.259,1.835
"and now, as President, that he&amp;#39;s not going to",1296.094,1.902
telegraph a response to every corresponding,1297.996,2.469
"action, because that just tells the opposition or",1300.465,4.538
the enemy what you&amp;#39;re going to do and whether or,1305.003,2.202
not that response is worth taking.,1307.205,2.002
The President is going to be very clear that he&amp;#39;s,1309.207,2.102
going to keep his cards close to the vest.,1311.309,2.603
"But make no mistake, he will act.",1313.912,2.102
John.,1316.014,0.668
"The Press: Thanks a lot, Sean.",1316.682,2.335
I wanted to ask you about the reaction that the,1319.017,2.069
President took in terms of military involvement last week.,1321.086,4.338
You said in your statement that all 59 of those,1325.424,2.702
"cruise missiles hit their intended target, and yet",1328.126,2.536
we&amp;#39;re seeing reports that that military airbase in,1330.662,3.604
Syria continues to be used by the Syrian military.,1334.266,1.701
"Given that, how can you consider that particular",1335.967,4.872
-- a success?,1340.839,2.536
"Mr. Spicer: Well, because I think, from what you&amp;#39;re",1343.375,1.201
"hearing, you&amp;#39;ve taken two pre-fueled planes and",1344.576,2.636
taken them off.,1347.212,1.301
It&amp;#39;s a PR stunt.,1348.513,1.235
The bottom line is their fueling capability has,1349.748,1.735
"been taken out, their radar capability was taken",1351.483,1.935
"out, and over 20 percent of their fixed-wing",1353.418,3.27
aircraft from their entire air force was taken out.,1356.688,2.436
Their ability to operate successfully out of that,1359.124,2.936
airbase is gone.,1362.06,1.702
"Like I said, they -- as a PR stunt, they took some",1363.762,2.602
"pre-fueled planes, pushed them over to make it look",1366.364,2.803
"like nothing is -- but make no mistake about it,",1369.167,2.069
"their radar capability is gone, their fueling",1371.236,2.169
"capability is gone, and a good chunk of their",1373.405,2.169
aircraft is gone.,1375.574,1.301
That&amp;#39;s a huge success.,1376.875,0.934
The Press: I just want to ask you one other question,1377.809,3.671
"following up on what Major Garrett asked, sort of",1381.48,1.901
about these reports of a shake-up at the White House.,1383.381,3.604
There have been various reports that the Deputy,1386.985,3.203
National Security Advisor K.T.,1390.188,1.902
MacFarland is stepping down from that post.,1392.09,2.469
She&amp;#39;ll take on the post of U.S.,1394.559,2.269
ambassador to Singapore.,1396.828,2.336
Can you confirm that?,1399.164,1.868
"And what&amp;#39;s behind that particular move if,",1401.032,1.869
"indeed, that&amp;#39;s the case?",1402.901,2.202
