text,start,duration
It&amp;#39;s understanding the greater good,465.298,1.668
that&amp;#39;s at hand.,466.966,1.602
The President understands this is it.,468.568,1.735
We had this opportunity to change the trajectory of,470.303,5.338
healthcare to help improve -- put a healthcare system,475.641,2.336
in place and to end the nightmare that Republicans,477.977,3.537
have campaigned on called Obamacare.,481.514,2.135
I noted yesterday it was the seventh-year,483.649,1.835
anniversary of Obamacare.,485.484,1.635
We have an opportunity to make sure that was the,487.119,1.402
"last one, and the question is, do members realize",488.521,2.636
this opportunity.,491.157,2.135
There&amp;#39;s no question in my mind at least that the,493.292,2.703
President and the team here have left,495.995,1.668
everything on the field.,497.663,0.801
He has called every member that had a question or,498.464,1.835
"concern, tried to, to the extent possible, take into",500.299,3.804
consideration ideas that would strengthen the bill.,504.103,2.936
And it&amp;#39;s now going to be up to the members of the,507.039,2.236
House to decide whether or not they want to follow,509.275,2.302
through on the promise to that.,511.577,1.402
But we&amp;#39;re going to continue to work with the,512.979,2.168
Speaker and the leadership there to see,515.147,3.838
where the votes are.,518.985,1.101
"We&amp;#39;re getting closer and closer, but you",520.086,2.302
need to get to 216.,522.388,0.934
And they&amp;#39;re starting four hours of debate.,523.322,3.237
I expect a vote somewhere,526.559,2.369
around 3:30-4 o&amp;#39;clock hour.,528.928,2.336
We&amp;#39;ll see where we go.,531.264,0.667
Hunter.,531.931,0.667
"The Press Thank you, Sean.",532.598,1.769
We&amp;#39;re hearing that Paul Ryan and Mitch McConnell,534.367,3.236
wanted to do a clean repeal and then,537.603,2.97
replace over time.,540.573,1.568
"In retrospect, would that have been",542.141,1.335
a better approach?,543.476,0.867
"And in general, do you think Paul Ryan has",544.343,2.036
handled this well?,546.379,0.8
Mr. Spicer: I don&amp;#39;t know that that&amp;#39;s,547.179,2.002
entirely the case.,549.181,0.735
I know that this was a joint effort.,549.916,3.003
This is something that the House determined in terms,552.919,3.236
of the three-pronged approach that we had.,556.155,2.336
So I don&amp;#39;t know that I necessarily agree with the,560.66,2.135
assessment of how that happened.,562.795,1.368
"The Press And, in general, is the White House happy",564.163,1.735
with how Paul Ryan has handled this?,565.898,1.668
Mr. Spicer: I think the Speaker has done,567.566,1.802
everything he can.,569.368,0.668
He&amp;#39;s worked really closely with the President.,570.036,2.969
I think at the end of the day -- I said this,573.005,1.769
yesterday -- you can&amp;#39;t force people to vote.,574.774,3.47
But I think we&amp;#39;ve given them every single reason,578.244,2.369
"to fulfill every pledge that they&amp;#39;ve made, and I",580.613,3.804
think this is the right thing to do.,584.417,1.768
Maggie.,586.185,1.034
I don&amp;#39;t want you to live-Tweet this thing.,587.219,1.502
"The Press Thank you, Sean.",588.721,2.569
What is the White House&amp;#39;s view if this does not pass,591.29,2.803
and there aren&amp;#39;t the votes?,594.093,1.268
What does this mean going forward for other pieces,595.361,2.302
of the President&amp;#39;s agenda -- tax reform,597.663,1.769
being the big one?,599.432,1.034
"Mr. Spicer: Look, I&amp;#39;ve said it before, I don&amp;#39;t",600.466,1.735
think you can tie any of these together.,602.201,2.069
That&amp;#39;s just not -- I think there&amp;#39;s a huge,606.872,1.869
appetite for tax reform.,608.741,3.17
And I&amp;#39;m not trying to juxtapose anything to do,611.911,3.804
with today&amp;#39;s vote or not.,615.715,1.001
I think it will be great to see it put forward.,616.716,2.702
The President has put a lot of time and effort,619.418,2.536
"into this, and I think he&amp;#39;s made a strong case as",621.954,3.937
"to why this has to happen, and I think we&amp;#39;ve",625.891,1.469
worked with the House.,627.36,0.667
If we don&amp;#39;t get -- regardless of what happens,628.027,3.537
today -- and I still feel optimistic that the,631.564,2.936
Speaker and the President and the Vice President --,634.5,3.237
we&amp;#39;ve got a team that&amp;#39;s been up on the Hill most,637.737,1.935
of today -- they&amp;#39;re going to continue to try to get,639.672,2.302
every vote they can.,641.974,0.834
But that doesn&amp;#39;t mean -- whether it&amp;#39;s immigration,642.808,3.27
"or tax reform, there&amp;#39;s still a huge",646.078,2.236
appetite out there.,648.314,1.101
"The Press Just to be clear, I mean, if this",649.415,3.537
"fails today, is the President done",652.952,2.135
with healthcare?,655.087,0.734
Mr. Spicer: So negative.,655.821,1.402
(Laughter.),657.223,0.667
The Press: That&amp;#39;s what we&amp;#39;re hearing.,657.89,1.835
Mr. Spicer: That&amp;#39;s what you&amp;#39;re hearing?,659.725,1.602
"Well, I haven&amp;#39;t heard that yet, so why don&amp;#39;t we",661.327,3.67
"continue with a very positive,",664.997,2.269
optimistic Friday.,667.266,1.068
The sun is coming out.,668.334,2.703
(Laughter.),671.037,0.667
I feel really good.,671.704,2.002
So we&amp;#39;re going to continue to work as late as we can,673.706,2.769
to get the votes.,676.475,0.701
"And as I said, the upside is that we continue to",677.176,3.57
"pick up votes, people continue to say that they",680.746,2.469
"want to -- the question is, can we get to 2016.",683.215,2.703
"But make no mistake about it, the President made it",685.918,3.103
clear last night -- this is it.,689.021,1.969
You have an opportunity to do what you&amp;#39;ve told the,690.99,2.836
"American people, the commitment that we as a",693.826,1.902
"party have made, but this is your chance to do",695.728,3.37
what we&amp;#39;ve done.,699.098,0.667
"We&amp;#39;ve listened, we&amp;#39;ve incorporated, we&amp;#39;ve",699.765,2.136
updated in every way possible.,701.901,3.37
I don&amp;#39;t think -- when you look at legislative,705.271,1.768
"efforts, I think the President has given",707.039,1.335
it his all.,708.374,1.101
"And I think it shocked a lot of people, frankly,",709.475,3.036
"how very, very detail-oriented, how",712.511,3.27
personal it was for him -- calling members as,715.781,5.039
early as 6:00 a.m.,720.82,1.001
in the morning and going to 11 o&amp;#39;clock at night the,721.821,2.602
"last several nights, sitting down, meeting",724.423,1.902
"after meeting with them, coming back and revising",726.325,2.503
"it, having his team back and forth.",728.828,2.235
Everything is out there.,731.063,1.168
And I think each of these members needs to make the,732.231,2.436
"decision, whether or not they believe that they&amp;#39;ve",734.667,4.07
"-- at some point, you can only do so much, is what I",738.737,2.37
would honestly tell you.,741.107,1.134
And I think everything that we could possibly do,742.241,2.536
"to listen to members, to get their concerns in this",744.777,3.403
"piece of legislation, to make it as strong as",748.18,1.635
possible for the American people has been done.,749.815,2.636
The Press: But is the President comfortable then,752.451,1.468
with Obamacare continuing?,753.919,1.669
And what does he say to his supporters?,755.588,2.068
"Mr. Spicer: No, he&amp;#39;s not.",757.656,0.668
"I mean, of course, he&amp;#39;s not.",758.324,0.7
"The Press: I mean, they voted for him with the",759.024,1.335
promise that he would repeal this.,760.359,1.368
"Mr. Spicer: I mean, I&amp;#39;m not even sure where to",761.727,1.335
start with that.,763.062,0.667
"No, he&amp;#39;s not, which is why he&amp;#39;s literally put as much",763.729,1.902
effort as he has into repealing this.,765.631,2.536
"But he&amp;#39;s made it clear that this is our moment,",768.167,4.538
"this is our opportunity to do it, but it is now up to",772.705,3.17
members to make that decision whether or not,775.875,2.435
they want to be part of this effort to,778.31,1.335
repeal Obamacare.,779.645,0.701
And if they don&amp;#39;t -- and I think for a lot of the --,780.346,2.769
you saw the President&amp;#39;s tweet this morning -- I,783.115,1.568
think for a lot of these members who life is as,784.683,2.436
"important as well, this is your opportunity.",787.119,3.804
But it&amp;#39;s ultimately them that have to go down in,790.923,2.803
the floor and cast that vote.,793.726,1.134
And I think we&amp;#39;ve been able to cast a bunch of,794.86,3.47
votes over the past couple years when you knew a,798.33,1.869
President wouldn&amp;#39;t sign it.,800.199,1.468
You have a President that&amp;#39;s going to sign the,801.667,1.835
bill if you pass it.,803.502,2.236
And now is that time.,805.738,1.168
Zeke.,806.906,0.667
The Press: Some months ago at the Republican National,807.573,2.302
"Convention, the President said -- &amp;quot;I alone can fix it.&amp;quot;",809.875,3.037
"Throughout the entire campaign, his message to",812.912,2.135
"his voters, the American people, was, he&amp;#39;s a",815.047,2.436
"businessman, he knows how to get deals done, he",817.483,2.769
"knows how to break the gridlock in Washington,",820.252,2.436
he&amp;#39;s the &amp;quot;closer&amp;quot; is what you said,822.688,2.135
earlier this week.,824.823,0.935
"If this vote does go down, what does this say",825.758,3.036
about the President?,828.794,0.901
Is the President humbled by this process?,829.695,2.402
And will he readjust -- how will he readjust the,832.097,3.003
administration going forward?,835.1,0.668
"Mr. Spicer: Let&amp;#39;s not -- like I said to Jill,",835.768,1.701
I&amp;#39;m still optimistic.,837.469,1.235
I feel like we&amp;#39;re continuing to work hard.,838.704,2.369
"But at the end of the day, you can&amp;#39;t force somebody",841.073,3.37
to do something.,844.443,0.701
I think there&amp;#39;s nobody that objectively can look,845.144,4.304
at this effort and say the President didn&amp;#39;t do every,849.448,2.136
"single thing he possibly could, with his team, to",851.584,3.837
get every vote possible.,855.421,1.802
And I think that&amp;#39;s why I still feel,857.223,2.769
good about this.,859.992,1.702
"But we are where we are, and members have got to",861.694,2.135
make that decision for themselves.,863.829,1.335
This is the final hour to make that decision.,865.164,1.601
Blake.,866.765,0.668
"The Press: Sean, is it under any consideration to",867.433,2.302
pull the bill at all between now and then?,869.735,1.401
Mr. Spicer: You guys are so negative.,871.136,1.335
"The Press: Well, there&amp;#39;s reports out there that --",872.471,1.335
Mr. Spicer: I understand.,873.806,0.934
But there are reports out there -- the Speaker and,874.74,3.937
the President are talking now.,878.677,1.302
The Leader and the Whip are doing their,879.979,2.936
vote counts.,882.915,0.667
The debate is ongoing.,883.582,1.068
We&amp;#39;re going to continue -- we are proceeding with,884.65,2.302
a 3:30 p.m.,886.952,0.768
vote as scheduled.,887.72,0.767
John.,888.487,0.667
The Press: Take me through some of the -- if you,889.154,2.403
don&amp;#39;t mind -- the thinking yesterday when the bill,891.557,2.335
was pulled and then the President had made the,893.892,2.236
"decision -- or his team, they went to the Hill",896.128,2.903
"saying, there&amp;#39;s going to be a vote today.",899.031,1.768
At what point did he make that calculation?,900.799,1.635
Why did he make that calculation?,902.434,1.335
Can you bring us through some of that thinking?,903.769,1.335
"Mr. Spicer: Yeah, I mean, there&amp;#39;s a",905.104,2.169
couple of things.,907.273,0.667
"One is, I think we wanted to be as open as possible",907.94,1.335
with the vote.,909.275,0.667
"Having it on the current trajectory last night, it",909.942,1.835
"was going into the wee hours of the morning, and",911.777,1.869
I don&amp;#39;t think that that -- for all that we&amp;#39;ve talked,913.646,2.602
"about, that wasn&amp;#39;t the appropriate way to vote.",916.248,2.202
I think we decided to work with the House and ask,918.45,3.037
that they postpone and make sure that it was done,921.487,2.803
in the light of day.,924.29,2.836
But I think that he&amp;#39;s had enough discussions.,927.126,1.701
And it is not about improving the,928.827,2.036
deal anymore.,930.863,0.834
I think he has taken into consideration every,931.697,3.47
"member&amp;#39;s thoughts and concerns, and relayed",935.167,2.503
those to the House.,937.67,0.967
And I think to the extent that this balance of,938.637,3.003
"trying to get to 216, in this case, is such that",941.64,4.672
there are some people that come in with ideas and,946.312,2.369
"say, if you do that to get your vote, I&amp;#39;m going to",948.681,1.835
"give up 26, or to get these three, I&amp;#39;m going",950.516,2.569
give up 12.,953.085,0.667
And I think we have struck the right balance right,953.752,3.437
"now and incorporated it, and it&amp;#39;s the strongest",957.189,1.969
possible bill.,959.158,2.002
But he&amp;#39;s going to continue to work as hard as he can,963.228,1.769
until the very end.,964.997,0.667
Charlie.,965.664,0.668
The Press: How important is a live vote to the White,966.332,2.135
House and to the President to see who&amp;#39;s on the side,968.467,1.335
and who&amp;#39;s not?,969.802,0.667
Mr. Spicer: We&amp;#39;ve seen the whip counts.,970.469,1.368
Mr. Scalise has done a phenomenal job with Leader,971.837,1.335
McCarthy of -- we know where the,973.172,1.334
vote count stands.,974.506,5.005
So we don&amp;#39;t need a live vote to tell us,984.583,2.87
where the votes are.,987.453,0.8
People have been pretty straightforward with where,988.253,2.036
they are and what their outstanding issues are.,990.289,1.468
The Press: The President and the Speaker are,991.757,2.169
meeting right now.,993.926,0.867
Do you know -- can you tell us anything about the,994.793,2.002
"character of that meeting, or what exactly they&amp;#39;re",996.795,3.37
looking at going forward?,1000.165,1.869
"Mr. Spicer: Well, they&amp;#39;re discussing,",1002.034,2.336
they&amp;#39;re not looking.,1004.37,1.434
They&amp;#39;re sitting down and talking about where it,1005.804,2.67
"stands, some of the outstanding issues, and",1008.474,2.002
whether they&amp;#39;re onesies or twosies or fives -- what,1010.476,2.702
are the concerned and outstanding issues of some,1013.178,2.937
"of the blocs and some of the individuals,",1016.115,1.501
and having a discussion on that.,1017.616,1.468
Anita.,1019.084,0.668
The Press: If the bill doesn&amp;#39;t pass --,1019.752,3.336
Mr. Spicer: There&amp;#39;s somebody that&amp;#39;s going to,1023.088,1.769
"ask when it passes, and you can --",1024.857,2.068
"The Press: Okay, well,",1026.925,1.602
do you want to have a briefing right after the vote?,1028.527,4.471
Mr. Spicer: No.,1032.998,1.201
The Press: Okay.,1034.199,1.235
(Laughter.),1035.434,0.667
"Mr. Spicer: All right, score one for you.",1036.101,2.97
(Laughter.),1039.071,0.667
"The Press: If the bill doesn&amp;#39;t pass,",1039.738,2.569
does the President still have confidence in,1042.307,2.837
the Speaker?,1045.144,0.8
Mr. Spicer: I think he answered that,1045.944,2.403
question earlier today.,1048.347,0.667
"The Press: Well, does he think that he should step",1049.014,1.368
down if it doesn&amp;#39;t get a vote?,1050.382,0.667
"Mr. Spicer: He answered that question earlier,",1051.049,1.335
and he said he did.,1052.384,0.667
"So, asked and answered.",1053.051,0.668
"The Press: And then, logistically today, after",1053.719,1.334
"the vote, whatever happens, how will we get a",1055.053,1.335
response from you all?,1056.388,0.667
"Mr. Spicer: Electronically or verbally,",1057.055,1.936
but one of the two.,1058.991,1.168
Peter.,1060.159,0.667
"The Press: Thank you, Sean.",1060.826,1.301
"This is the President&amp;#39;s first foray into, let&amp;#39;s",1062.127,2.603
"say, the sausage-making process, so to speak.",1064.73,2.369
Has he reflected at all on the experience?,1067.099,1.902
"I mean, how does he feel it differs from, for",1069.001,2.769
"example, negotiating a real estate deal,",1071.77,1.635
a business deal?,1073.405,0.834
Is it more complicated?,1074.239,1.101
Is it trickier?,1075.34,0.835
What&amp;#39;s his feeling about this?,1076.175,1.368
Mr. Spicer: I think we&amp;#39;ll have plenty of time to,1077.543,1.902
"reflect on it after we do this, so I know that --",1079.445,5.705
I&amp;#39;ll just leave it at that for now.,1085.15,1.702
Kristen.,1086.852,1.268
The Press: Thanks.,1088.12,1.501
Without prejudging the outcome of the vote --,1089.621,2.102
Mr. Spicer: Thank you.,1091.723,0.701
(Laughter.),1092.424,0.667
The Press: -- does the President in any,1093.091,1.335
"way regret pursuing healthcare first, given",1094.426,1.335
how complicated it has been?,1095.761,0.667
Mr. Spicer: No.,1096.428,0.667
"I think if you think about it legislatively, in order",1097.095,2.837
to maximize -- and I know for most people it doesn&amp;#39;t,1099.932,5.272
"make a ton of sense, but the savings that you",1105.204,2.502
achieve through the first reconciliation of,1107.706,1.902
"healthcare, which we&amp;#39;re doing through the 2017",1109.608,2.569
"budget process, which still continues, allows us",1112.177,3.47
to utilize the savings in that process to maximize,1115.647,5.906
additional tax reform measures that will start,1121.553,3.103
in the FY2018 reconciliation process.,1124.656,3.437
So while that sounds like a ton of inside-baseball,1128.093,2.703
"gobbledygook, the reality is, is that in order to",1130.796,2.736
"maximize tax reform both on the corporate side, to",1133.532,3.77
make our businesses more competitive and to give,1137.302,2.503
"individuals, especially middle-class Americans,",1139.805,1.968
more tax relief -- doing this in that way maximizes,1141.773,4.572
the amount of savings that you can use for the second,1146.345,5.071
"reconciliation package, which would be tax reform.",1151.416,2.336
"Doing it the first way, you can do -- but again,",1153.752,2.736
you&amp;#39;re not going to achieve the full potential,1156.488,3.704
that you could if you did it the way that,1160.192,1.702
is happening now.,1161.894,1.134
"But that being said, I mean, it&amp;#39;s not a question",1163.028,3.17
of -- we all knew how big this was -- it&amp;#39;s one-fifth,1166.198,2.235
of the economy -- and what it took.,1168.433,2.436
"The issue is, is that I think the disparate",1170.869,2.469
"interests that are there, and some of the",1173.338,4.171
"process-explaining, if you will -- the understanding",1177.509,3.137
"-- the way that this is happening, and I think,",1180.646,2.002
"legislatively, it&amp;#39;s complicated.",1182.648,2.068
"And for a lot of folks that just understand, why",1184.716,2.736
can&amp;#39;t you do it all in one fell swoop?,1187.452,1.836
What&amp;#39;s the Byrd Rule?,1189.288,0.934
What&amp;#39;s reconciliation?,1190.222,1.902
Why do you have to do it in three phases?,1192.124,2.002
"I think, for a lot of people, that is a little",1194.126,1.668
bit complicated to understand.,1195.794,1.568
And it&amp;#39;s not just a question of understanding.,1197.362,2.67
I think one of the other things that the President,1200.032,2.769
and the team have found is that there&amp;#39;s a lot of,1202.801,2.069
"issues where people are wondering, well, if I vote",1204.87,1.868
for this how can I guarantee that I get,1206.738,1.502
something in phase two -- which is the,1208.24,1.902
administrative pieces that Secretary Price,1210.142,3.27
would institute.,1213.412,0.901
"And then third is -- well, you know, the legislative",1214.313,2.202
"things that will take 60 votes, they complete the",1216.515,2.502
"overall package -- you know, how do I have -- and",1219.017,3.037
so there&amp;#39;s a lot of -- the comprehensive nature of,1222.054,3.603
this makes it very complicated.,1225.657,1.835
And I think that&amp;#39;s a lot different.,1227.492,1.335
"Normally, you have one bill that sails through,",1228.827,1.969
"and it deals with all of these things, and you",1230.796,1.735
can roll it all in.,1232.531,0.734
"If someone has an amendment, you add it in.",1233.265,1.601
"In this process, we&amp;#39;re having to have all these",1234.866,1.602
"one-off discussions about, you know, will the Senate",1236.468,2.536
"accept this if you put it in; if you put it in, will",1239.004,1.902
"they -- not only will they accept it, but will the",1240.906,2.602
Byrd Rule take place and kick out the whole thing.,1243.508,2.002
That complicates this,1245.51,2.369
probably like nothing else.,1247.879,1.402
The Press: Understood.,1249.281,0.701
"Just to put a fine point on it, though, was it his",1249.982,2.068
"initial ask to do healthcare first, or did",1252.05,1.902
"House Speaker Paul Ryan say, I think this is --",1253.952,2.336
"Mr. Spicer: I think was something that, during the",1256.288,2.235
"transition, we sat down and gamed out in",1258.523,2.803
coordination with the House in terms of what,1261.326,1.902
should go first and why.,1263.228,0.934
"But again, it&amp;#39;s not a question of just what",1264.162,1.569
"should go first, it&amp;#39;s a question of if you don&amp;#39;t",1265.731,2.569
"do it first, do you lose some of the potential in",1268.3,3.57
savings that you would achieve through the,1271.87,1.335
second reconciliation.,1273.205,1.635
The Press: Wouldn&amp;#39;t it have been wiser to try to work,1274.84,1.334
"with the Freedom Caucus, for example, on something",1276.174,1.569
like infrastructure reform to build up some goodwill,1277.743,3.536
"with that caucus, and then come back to something",1281.279,2.236
more complicated?,1283.515,0.667
"Mr. Spicer: No, I think -- look, Kristen, we&amp;#39;ve",1284.182,1.769
talked about this since 2010.,1285.951,1.101
"Every Republican, with the exception of probably a",1287.052,1.535
"handful, has campaigned from dog catcher on up",1288.587,3.403
that they would do everything they could to,1291.99,1.669
repeal and replace Obamacare.,1293.659,2.102
"And I think to get in and say, hey, you should have",1295.761,1.534
done something else wouldn&amp;#39;t be fair to the,1297.295,2.837
"American people who have said, okay, I&amp;#39;ll vote for",1300.132,2.235
