text,start,duration
"comply with these federal laws, including 8",285.752,3.703
U.S.C. Section 1373.,289.455,3.504
"Moreover, the Department of Justice will require",292.959,2.869
that jurisdictions seeking or applying for Department,295.828,3.737
of Justice grants to certify compliance with,299.565,3.671
1373 as a condition of receiving those awards.,303.236,5.739
This policy is entirely consistent with the,308.975,3.036
Department of Justice&amp;#39;s Office of Justice,312.011,2.569
Program&amp;#39;s guidance that was issued just last,314.58,3.404
summer under the previous administration.,317.984,3.537
This guidance requires state and local,321.521,2.536
jurisdictions to comply and certify compliance,324.057,4.204
with Section 1373 in order to be eligible for OJP grants.,328.261,6.072
It also made clear that failure to remedy,334.333,2.336
"violations could result in withholding grants,",336.669,4.071
"termination of grants, and disbarment or",340.74,2.903
ineligibility for future grants.,343.643,2.302
The Department of Justice will also take all lawful,345.945,4.037
steps to claw back any funds awarded to a,349.982,3.104
jurisdiction that willfully violates 1373.,353.086,4.671
"In the current fiscal year, the Department of",357.757,2.135
Justice&amp;#39;s Office of Justice Program and,359.892,2.77
Community Oriented Policing services,362.662,2.536
anticipates awarding more than $4.1 billion in grants.,365.198,4.304
I strongly urge our nation&amp;#39;s states and cities,369.502,5.305
and counties to consider carefully the harm they,374.807,3.637
are doing to their citizens by refusing to,378.444,3.37
"enforce our immigration laws, and to",381.814,2.536
rethink these policies.,384.35,2.469
Such policies make their cities and states less,386.819,3.237
"safe -- public safety, as well as national security,",390.056,3.737
are at stake -- and put them at risk of losing,393.793,3.57
federal dollars.,397.363,1.402
The American people want and deserve a lawful,398.765,3.136
"system of immigration that keeps us safe, and one",401.901,3.57
that serves the national interest.,405.471,2.503
"This expectation is reasonable, just, and our",407.974,3.904
"government has the duty to meet it, and we will meet it.",411.878,4.571
Thank you.,416.449,3.904
"The Press: In Montgomery County, right up the road,",420.353,2.502
there was a rape in Maryland at,422.855,2.836
Rockville High School.,425.691,1.068
Has anyone from the Department of Justice had,426.759,2.503
any conversations with anyone in Montgomery,429.262,2.168
"County or Rockville, as they describe themselves",431.43,3.037
as a sanctuary county and city?,434.467,1.401
And there&amp;#39;s also a boatload of federal,435.868,2.069
government in Montgomery County.,437.937,2.836
"Attorney General Sessions: Well, you know, Maryland",440.773,0.734
is talking about a state law to make the state,441.507,2.77
a sanctuary state.,444.277,2.102
"The governor is opposed to that, I&amp;#39;m glad to hear.",446.379,3.503
That would be such a mistake.,449.882,2.269
I would plead with the people of Maryland to,452.151,2.269
understand that this makes the state of Maryland more,454.42,4.037
at risk for violence and crime.,458.457,2.703
It is not good policy.,461.16,1.869
And as a former prosecutor for many years in state,463.029,3.503
"and federal law in jurisdictions, I just know",466.532,4.371
the historic relationship different federal agencies,470.903,3.57
have with regard to honoring detainers.,474.473,3.304
It&amp;#39;s just a fundamental principle of law,477.777,2.269
"enforcement that if you have a person arrested,",480.046,3.17
"and another jurisdiction has a charge, then",483.216,3.203
they file a detainer.,486.419,2.035
"And when you finish with the prisoner, you turn",488.454,2.269
them over to the next jurisdiction for,490.723,2.402
their adjudication.,493.125,2.503
That is why it should be done --,495.628,4.705
Mr. Spicer: Major.,500.333,1.301
"The Press: Mr. Attorney General, so listening to",501.634,1.368
"you carefully, it sounds like you&amp;#39;re applying the",503.002,2.769
standards and the policy that the Obama,505.771,2.436
administration put forward on compliance with,508.207,4.271
underlying Justice Department rules.,512.478,1.902
Are you taking any additional steps?,514.38,1.535
And have you asked the President to maybe talk,515.915,2.703
about other federal funds that are not necessarily,518.618,2.269
under your control as a way to punish sanctuary,520.887,2.602
cities or states?,523.489,1.301
"Attorney General Sessions: Well, that&amp;#39;s a good question.",524.79,1.268
What I&amp;#39;m saying today is that essentially the,526.058,2.77
policies of the Obama administration that were,528.828,2.736
issued last July make clear that you should not,531.564,3.637
be receiving certain federal funds if you&amp;#39;re,535.201,2.936
not in compliance with 1373.,538.137,2.603
We believe that grants in the future could be issued,540.74,3.403
"that have additional requirements, as every",544.143,2.402
grant that&amp;#39;s being issued in America today usually,546.545,2.737
has a requirement that if you qualify for this,549.282,3.236
"grant, you have to meet certain requirements.",552.518,2.936
"So we&amp;#39;ll be looking at that in the future, and",555.454,2.169
we&amp;#39;ll continue to pursue it.,557.623,1.869
But fundamentally we intend to use all the,559.492,2.769
lawful authority we have to make sure that our,562.261,4.838
"state and local officials, who are so important to",567.099,3.971
"law enforcement, are in sync with the",571.07,2.069
federal government.,573.139,6.54
"The Press: Some officials in cities, for example --",579.679,0.834
"bigger cities -- have said, despite the lack of",580.513,1.935
"federal funding, they will continue to be sanctuary",582.448,1.802
cities; that they don&amp;#39;t care that they&amp;#39;re losing,584.25,1.768
"money, essentially.",586.018,1.168
What recourse does the Department of Justice have,587.186,1.668
in those cities that look at what you&amp;#39;re doing and,588.854,2.937
"say, we don&amp;#39;t care, we&amp;#39;re going to continue to",591.791,1.601
implement this policy?,593.392,1.035
"Attorney General Sessions: Well, that&amp;#39;s very",594.427,1.234
"disheartening, but I hope that the American people",595.661,3.037
and their constituents in their own cities will,598.698,2.736
communicate with them.,601.434,1.768
"And as we continue a dialogue and a discussion,",603.202,3.237
and as we continue to ensure that monies that go,606.439,3.703
for law enforcement only go to cities who are,610.142,2.837
"participating in an effective, collegial,",612.979,3.036
"cooperative way with the federal government,",616.015,2.669
that that would also send a message.,618.684,2.202
We have simply got to end this policy.,620.886,4.205
Thank you all.,625.091,0.834
Mr. Spicer: Okay.,633.699,0.434
You guys ready to continue?,634.5,0.868
The Press: Yes.,635.368,0.5
Mr. Spicer: Good.,635.868,1.201
"Before I get into today&amp;#39;s schedule, I wanted to read",637.069,2.336
-- I know there&amp;#39;s been some interest in the State,639.405,1.501
Department&amp;#39;s statement regarding the arrest of,640.906,2.97
hundreds of protestors -- peaceful protestors --,643.876,2.769
that occurred in Russia.,646.645,1.569
The statement that the State Department put out,648.214,1.601
says: &amp;quot;The United States strongly condemns the,649.815,2.603
detention of hundreds of peaceful protestors,652.418,2.436
throughout Russia on Sunday.,654.854,1.601
"The detention of peaceful protestors, human rights",656.455,2.269
"observers, and journalists is an affront to essential",658.724,2.736
democratic values.,661.46,1.335
We are troubled to hear of the arrest of the,662.795,1.501
opposition leader upon arrival at the,664.296,3.204
"demonstration, as well as the police raids on the",667.5,3.169
anti-corruption organization he heads.,670.669,2.169
"The United States will monitor the situation, and",672.838,2.403
we call on the government of Russia to immediately,675.241,2.302
release all peaceful protestors.,677.543,2.236
"The Russian people, like people everywhere, deserve",679.779,2.936
a government that supports an open marketplace of,682.715,2.369
"ideas, transparent and accountable governance,",685.084,4.004
"equal treatment under the law, and the ability to",689.088,2.903
exercise their rights without fear of,691.991,2.035
"retribution.&amp;quot; Now, with respect to events for the",694.026,2.936
"day, this morning, after receiving his daily",696.962,2.837
"intelligence briefing, the President participated in",699.799,2.068
a roundtable with women small business owners.,701.867,3.37
The President is hosting a group of women business,705.237,2.036
owners as part of the White House&amp;#39;s full,707.273,1.735
calendar of Women&amp;#39;s History Month events.,709.008,2.869
"At the roundtable this morning, Vice President",711.877,2.036
"Pence, SBA Administrator McMahon joined with other",713.913,3.069
senior administration officials to hear from,716.982,2.203
these amazing female entrepreneurs and small,719.185,2.736
business leaders about their firsthand,721.921,1.735
"experiences, successes, and challenges.",723.656,3.17
"As the President said, &amp;quot;Empowering and promoting",726.826,2.569
women in business is an absolute priority in the,729.395,2.669
Trump administration because I know how crucial,732.064,2.503
"women are as job-creators, role models, and leaders",734.567,3.303
all throughout our communities.,737.87,2.202
The women in attendance this morning have,740.072,1.935
"incredible stories, including many who have",742.007,2.236
started businesses from scratch with very limited,744.243,2.736
"resources, and, through hard work and",746.979,1.702
"determination, turned their dreams into reality.",748.681,3.203
"Between them, they provide hundreds of jobs to",751.884,2.469
Americans across the country.,754.353,1.835
The President is dedicated to continuing to remove,756.188,2.569
"the unique barriers that women face in our economy,",758.757,2.87
"including access to capital, markets,",761.627,2.402
and networks.,764.029,1.302
This administration will continue to advocate for,765.331,2.335
"policies that support working family, including",767.666,2.47
a national initiative to promote women business,770.136,2.736
"leaders and entrepreneurs that his daughter, Ivanka,",772.872,3.003
is helping to lead.,775.875,1.368
"In honor of Women&amp;#39;s History Month, the White",777.243,1.968
House has been hosting events all throughout March.,779.211,2.169
"Just to name a few, the Centers for Medicaid and",781.38,2.636
Medicare Systems Administrator Verma held a,784.016,2.703
"roundtable with Women in Healthcare, which the",786.719,2.235
President attended.,788.954,1.302
The First Lady held a Women&amp;#39;s Empowerment lunch,790.256,2.335
on International Women&amp;#39;s Day.,792.591,1.802
"Earlier this month, Second Lady Karen Pence joined",794.393,4.138
women from all five military branches for,798.531,2.736
"lunch at Fort Meade, and last week hosted military",801.267,2.936
women at the Vice President&amp;#39;s residence to,804.203,2.302
thank them for their service.,806.505,1.802
"Under President Trump, the American economy is a",808.307,2.002
"place for everyone, regardless of their",810.309,2.035
"gender, to thrive.",812.344,1.836
"Following the roundtable, the President had lunch",814.18,2.369
with the Vice President and Secretary,816.549,1.334
of State Tillerson.,817.883,1.135
"And at three o&amp;#39;clock, the President will sign House",819.018,2.035
"Joint Resolutions 37, 44, 57, and 58 -- all of which",821.053,6.106
use the powers of the Congressional Review Act,827.159,1.802
to roll back job-killing rules.,828.961,2.436
"Before this administration, only one",831.397,2.035
time in the nation&amp;#39;s history had a President,833.432,2.102
ever signed a bill that used the Congressional,835.534,2.469
Review Act to cancel a federal regulation.,838.003,2.87
"In just his first 66 days as President, he will have",840.873,4.671
signed six resolutions to eliminate unnecessary,845.544,3.704
and burdensome rules.,849.248,1.501
House Joint Resolution 37 rolls back the so-called,850.749,2.703
"&amp;quot;blacklisting&amp;quot; rule, which manufacturers identified",853.452,3.203
during their meeting with the President as one of,856.655,1.569
the most significant threats to growing,858.224,2.535
American businesses and hiring more American workers.,860.759,4.405
The rule simply made it too easy for trial lawyers,865.164,2.402
to go after American companies and American,867.566,1.869
workers who contract with the federal government.,869.435,2.769
"The President saw that workers, taxpayers, and",872.204,2.269
businesses were the ones who truly suffered under,874.473,3.07
"this rule, and he is glad to be signing legislation",877.543,2.069
to eliminate it.,879.612,1.601
"House Joint Resolution 45* [44], 57, and 58 cancel",881.213,4.338
federal power grabs that took decision-making away,885.551,3.303
from the states and local governments who know the,888.854,2.269
unique challenges of their own populations.,891.123,2.503
The President firmly believes that Washington,893.626,1.801
"is not always the solution to these problems, and",895.427,2.236
that these bills return the power to the people,897.663,2.402
by putting more decision-making in,900.065,2.036
the hands of states.,902.101,1.401
House Joint Resolution 44 removes a Bureau of Land,903.502,2.97
"Management rule, known as &amp;quot;Planning 2.0,&amp;quot; that would",906.472,3.403
have centralized federal and land management in,909.875,2.636
"Washington, diluting the concerns of local citizens",912.511,2.97
who have a right that is protected by law to be,915.481,2.836
involved in this decision-making process. H.J. Res.,918.317,3.37
57 and 58 eliminate the Department of Education,921.687,3.303
regulations which limits states&amp;#39; flexibility in how,924.99,3.27
they assess the performance of schools and,928.26,2.403
teacher preparation and programs.,930.663,2.302
Removing these additional layers of bureaucracy will,932.965,2.235
"make it easier for parents, teachers and",935.2,2.203
"communities, and state leaders to address the",937.403,2.569
needs of their students.,939.972,1.601
The President will continue to work with,941.573,1.402
Congress and the rest of the federal government,942.975,1.868
until every unnecessary regulation that stands in,944.843,2.47
the way of success for American business and,947.313,2.602
American people is taken off the books.,949.915,2.87
"Additionally, the President spoke with",952.785,1.401
German Chancellor Merkel and Indian Prime Minister,954.186,2.436
Modi earlier today to congratulate them on their,956.622,2.736
parties&amp;#39; success in recent elections.,959.358,2.502
We&amp;#39;ll have readouts on those calls a little,961.86,1.635
later for you both.,963.495,1.402
The President also will announce the establishment,964.897,3.236
of the Office of American Innovation.,968.133,3.037
The Office of American Innovation will apply the,971.17,2.002
President&amp;#39;s &amp;quot;ahead of schedule and under budget&amp;quot;,973.172,1.935
mentality to a wide number of government operations,975.107,2.869
"and service, enhancing the quality of life",977.976,2.37
for all Americans.,980.346,1.434
The office will have a particular focus on,981.78,1.702
"technology and data, hearing back from leaders",983.482,2.669
in the industry.,986.151,0.668
"As some of its first priorities, the office",986.819,2.702
will focus on modernizing the technology of every,989.521,3.27
"federal department, identifying",992.791,2.603
"transformational infrastructure projects,",995.394,2.636
and reimagining the VA system so that it can,998.03,2.569
better serve our nation&amp;#39;s heroes.,1000.599,2.469
The effort will be led by Assistant to the President,1003.068,2.069
and Senior Adviser Jared Kushner.,1005.137,2.202
"Tomorrow, the President will sign an executive",1007.339,1.902
order to strengthen the nation&amp;#39;s energy security,1009.241,2.669
by reducing unnecessary regulatory obstacles that,1011.91,3.671
restrict the responsible use of domestic,1015.581,2.636
energy resources.,1018.217,1.468
This order will help keep energy and electricity,1019.685,2.269
"affordable, reliable and clean in order to boost",1021.954,3.637
economic growth and job creation.,1025.591,2.636
"And finally, before I came out today, Senate",1028.227,1.935
Democrats continued their obstruction to the,1030.162,2.236
President&amp;#39;s nomination of Judge Neil Gorsuch to the,1032.398,3.303
Supreme Court with the Judiciary Committee,1035.701,2.369
seeking a one-week postponement,1038.07,1.635
on its decision.,1039.705,1.334
"Over the weekend, Senate Minority Leader Chuck",1041.039,2.002
Schumer defended his decision to mount a,1043.041,2.336
filibuster against the President&amp;#39;s unquestionably,1045.377,2.836
qualified nominee.,1048.213,1.602
"If Senator Schumer gets his way, this would be the",1049.815,1.868
first successful filibuster against a,1051.683,2.57
Supreme Court nominee in American history.,1054.253,3.203
"He argued, quite misleadingly, that the",1057.456,3.37
Senate has &amp;quot;required&amp;quot; a 60-vote threshold of,1060.826,3.971
&amp;quot;every&amp;quot; Supreme Court nominee.,1064.797,2.102
That&amp;#39;s simply not true.,1066.899,1.902
"And as I&amp;#39;ve said before, only three Supreme Court",1068.801,2.035
Justices have faced a filibuster in the last,1070.836,2.936
half of the century.,1073.772,1.201
Senator Schumer cited four justices confirmed under,1074.973,2.837
"President Bush and Obama, but in fact, among those",1077.81,3.336
"four, only one faced an attempted filibuster --",1081.146,3.103
that was Justice Samuel Alito.,1084.249,1.368
"And it was President Obama who, then as a senator,",1085.617,3.237
"voted to filibuster Justice Alito, and later",1088.854,3.37
publicly expressed his regret for that.,1092.224,2.302
"The fact is, an attempted filibuster of a Supreme",1094.526,2.469
"Court nominee is rare, and to do so in this context,",1096.995,3.471
with such an eminently qualified and brilliant,1100.466,2.769
"judge, is nothing short of obstructionism.",1103.235,3.403
"That&amp;#39;s why Senator Pat Leahy, the former",1106.638,2.236
"Democratic Chairman of the Senate Judiciary, said he",1108.874,2.202
"is &amp;quot;not inclined to filibuster,&amp;quot; even if he",1111.076,3.904
ultimately may not vote to confirm the Judge.,1114.98,3.003
The fact that the former Chairman of the Judiciary,1117.983,2.402
Committee won&amp;#39;t stand by the Minority Leader,1120.385,2.103
exposes the Leader&amp;#39;s efforts as nothing but,1122.488,2.002
obstructionism that undermines decades,1124.49,3.169
of Senate tradition.,1127.659,1.468
"Through four days of extensive hearings, Judge",1129.127,2.536
"Gorsuch demonstrated his judicial philosophy, his",1131.663,3.404
"sterling academic credentials, and a",1135.067,1.968
brilliant legal mind.,1137.035,1.569
He deserves a fair up or down vote.,1138.604,2.535
"And with that, I&amp;#39;d be glad to take a few",1141.139,1.969
of your questions.,1143.108,0.768
Jonathan.,1143.876,2.502
The Press: Is the President serious about,1146.378,1.602
working with Democrats going forward after what,1147.98,2.235
happened with healthcare?,1150.215,2.002
Mr. Spicer: Absolutely.,1152.217,0.768
"In fact, starting Friday afternoon through late",1152.985,4.437
"yesterday, he&amp;#39;s received a number of calls, as well",1157.422,2.47
as other members of the senior staff that had been,1159.892,2.869
"working on healthcare, from members of both",1162.761,3.27
"sides, saying that they would like to work",1166.031,2.469
"together, offer up ideas, and had suggestions about",1168.5,3.337
how to come to resolution on this and get to a,1171.837,3.97
House vote on this.,1175.807,1.302
The Press: But --,1177.109,1.668
The Press: But wouldn&amp;#39;t this require a --,1178.777,0.968
"Mr. Spicer: I&amp;#39;m sorry, John, this isn&amp;#39;t a free-for-all.",1179.745,2.369
Jonathan is asking the question.,1182.114,1.435
The Press: But wouldn&amp;#39;t this require a serious,1183.549,1.234
course correction for the White House?,1184.783,2.136
"I mean, the President branded Chuck Schumer a",1186.919,2.102
"&amp;quot;clown,&amp;quot; worked entirely with Republicans",1189.021,4.905
on this bill.,1193.926,1.134
Wouldn&amp;#39;t this require a serious change of course,1195.06,2.236
for the President?,1197.296,1.334
"Mr. Spicer: To some degree, sure.",1198.63,1.135
And I think the President talked about that.,1199.765,1.134
I think we learned a lot through this process.,1200.899,3.837
I think we&amp;#39;re obviously looking at ways that we,1204.736,2.536
"can improve not only how we handle healthcare, but",1207.272,1.802
other things -- how we do everything.,1209.074,2.469
And I mentioned it to some of you in the,1211.543,1.802
course of things.,1213.345,0.667
I think one of the traits of a successful,1214.012,2.169
"organization is to always examine how you do things,",1216.181,3.003
but I think that there&amp;#39;s been a lot of outreach,1219.184,1.869
"from members of both sides with ideas, and the",1221.053,1.701
President is willing to listen to,1222.754,1.802
these individuals.,1224.556,0.834
And if they can come to a resolution on a way,1225.39,1.902
"forward, obviously we&amp;#39;re willing to listen",1227.292,2.903
and to move forward.,1230.195,0.734
But there are a lot of folks that came forward,1230.929,3.203
with these ideas.,1234.132,0.701
"And with all due respect, to the beginning of your",1234.833,1.735
"question, I don&amp;#39;t think it&amp;#39;s a one-way street some",1236.568,2.269
of the comments that have been made.,1238.837,1.335
I think some of the Democrats.,1240.172,1.835
"who now say they weren&amp;#39;t involved, early on in the",1242.007,2.336
process said that they wanted nothing to do with,1244.343,2.369
"this process, there was no way that they would engage",1246.712,3.536
in any discussion to repeal.,1250.248,1.836
"So I think it&amp;#39;s a two-way street, and I think that",1252.084,1.935
we have been willing to listen to folks,1254.019,1.335
and their ideas.,1255.354,1.067
And the President&amp;#39;s advice is that if we can come up,1256.421,2.169
"with resolution on a way to move forward, we&amp;#39;ll",1258.59,2.169
certainly entertain that.,1260.759,1.468
The Press: Where does the buck stop,1262.227,0.768
for this failure?,1262.995,0.8
Does the buck stop --,1263.795,0.868
Mr. Spicer: Just so we&amp;#39;re,1264.663,0.934
"clear, look, we&amp;#39;re at the beginning of a process.",1265.597,2.803
I don&amp;#39;t think we&amp;#39;ve seen the end of healthcare.,1268.4,2.869
"As most people have noted, I think the Obama",1271.269,1.869
"administration, from beginning to end, it",1273.138,3.203
ultimately took about 17 months and went through a,1276.341,2.036
series of fits and starts.,1278.377,1.701
"And it wasn&amp;#39;t until Scott Brown was elected, denying",1280.078,3.27
"them the 60th vote in the Senate, that they finally",1283.348,2.336
jammed something through.,1285.684,1.268
"And, frankly, a lot of the reason that the Secretary",1286.952,3.904
of Health and Human Services has some of the,1290.856,1.802
powers that they do is because they had to,1292.658,2.168
jam it through.,1294.826,0.668
"But there were several failures, when Obamacare",1295.494,3.603
"went through, during the process.",1299.097,2.336
"And ultimately, they tried to go through a",1301.433,1.635
"single-payer process, and they got rebuffed on that",1303.068,2.202
by some of their own members.,1305.27,2.503
"So, look, we&amp;#39;re not saying it&amp;#39;s the",1307.773,2.602
end of healthcare.,1310.375,0.901
But I think that we are looking to look for a way,1311.276,2.669
"forward, and I think that a lot of the members --",1313.945,3.104
"and again, on both sides of the aisle -- have",1317.049,1.267
"reached out not just to the President, but to",1318.316,1.469
"members of the team, willing to share some",1319.785,2.502
ideas both that will make -- that they think would,1322.287,3.937
make the bill stronger.,1326.224,1.368
"But ultimately, the goal is to get to 216 and",1327.592,3.037
"potentially 218, depending on where we are with",1330.629,1.768
special elections.,1332.397,2.236
And so we&amp;#39;re going to look to see where we can get,1334.633,2.202
those 218 votes.,1336.835,1.368
And there may be other opportunities to work with,1338.203,2.169
people across the aisle that get us to 218.,1340.372,2.602
"But that&amp;#39;s the name of the game, and we&amp;#39;re going to",1342.974,1.902
continue to pursue that.,1344.876,1.635
Jim.,1346.511,0.668
"The Press: Sean, the last Congress passed",1347.179,2.335
"significant tax reform, it took about five years, and",1349.514,2.97
"that was 30 years ago, in 1986.",1352.484,1.868
After the failure or defeat of the American,1354.352,2.036
Health Care Act on an issue where there was,1356.388,2.202
"broad GOP consensus, what makes the President think",1358.59,2.936
he can pass significant tax reform this year?,1361.526,3.437
"Mr. Spicer: Well, I think it&amp;#39;s been 30 years.",1364.963,1.401
I think people -- we have a series of -- we have an,1366.364,2.169
"economy that&amp;#39;s evolved, especially in the",1368.533,2.57
technology area; they just made a lot,1371.103,1.534
of things change.,1372.637,1.068
And I think our tax code is outdated.,1373.705,2.069
"And, frankly, on the business side,",1375.774,2.002
we&amp;#39;re uncompetitive.,1377.776,1.401
There&amp;#39;s a reason that companies are leaving,1379.177,2.169
"America to go to other places, because the same",1381.346,2.503
reason sometimes companies move from state to state.,1383.849,2.435
Our corporate and regulatory system has,1386.284,1.936
become unattractive for a lot of companies that want,1388.22,2.736
"to either manufacture here, grow here, or begin",1390.956,2.602
"here, or want to return jobs here.",1393.558,2.736
"I think the President recognized that, and",1396.294,1.702
business leaders from around the country.,1397.996,2.202
It&amp;#39;s not a partisan issue.,1400.198,1.101
"I mean, you go out to the tech sector, out in",1401.299,3.37
"Silicon Valley in particular, there&amp;#39;s a lot",1404.669,2.103
of these companies out there that admittedly,1406.772,1.868
"weren&amp;#39;t with the President during the election, or",1408.64,2.803
"continued not to be, and I think recognized that we",1411.443,4.204
are not as competitive as we can be when you,1415.647,3.237
consider the tax and regulatory climate of,1418.884,2.769
other countries around the world.,1421.653,1.535
And we need to be more competitive.,1423.188,1.435
And then I think you look at the individual side of,1424.623,2.169
"the House, and I think especially when you talk",1426.792,2.235
"to middle-income Americans, especially in",1429.027,4.438
"the context of health premiums skyrocketing up,",1433.465,2.769
they recognize that they need some relief.,1436.234,2.169
And so we&amp;#39;ve got to do what we can,1438.403,2.269
to address that.,1440.672,0.667
Jon-Christopher.,1441.339,0.668
The Press: Thank you.,1442.007,0.667
"Historically, since healthcare has beguiled",1442.674,5.339
"many Presidents, all the way to Harry Truman, and",1448.013,2.869
certainly when Hillary Clinton came to,1450.882,2.169
"Washington, she went to the Hill and thought that",1453.051,2.202
she could get it done.,1455.253,1.635
I&amp;#39;m sure there are many lessons you can learn from,1456.888,2.269
previous Presidents and,1459.157,1.168
perhaps previous First Ladies.,1460.325,1.969
Has the President thought about reaching out to,1462.294,2.502
Hillary and finding out how she maneuvered and,1464.796,2.369
some of the best practices or some of the pitfalls,1467.165,3.804
that she came to?,1470.969,1.201
"Mr. Spicer: And I think that you know -- I mean,",1472.17,1.602
he&amp;#39;s met with Dr. Zeke Emanuel and others -- it&amp;#39;s,1473.772,2.302
not been a -- he&amp;#39;s reached out to several people,1476.074,3.07
throughout this process to gauge both their policy,1479.144,2.903
ideas and strategy ideas.,1482.047,1.568
And I think the President noted on Friday afternoon,1483.615,2.703
"that we learned a lot, on several fronts, about",1486.318,3.47
"strategically how to handle this, as well as",1489.788,1.668
some of the members that we thought we,1491.456,3.137
would have with us.,1494.593,1.434
And we&amp;#39;re reexamining that on a variety of bases.,1496.027,2.303
Margaret.,1498.33,1.268
The Press: Thank you.,1499.598,1.868
We got some guidance from the White House earlier,1501.466,3.07
about Chairman Nunes&amp;#39;s meeting on the White House,1504.536,3.537
"grounds, involving (inaudible) any idea that",1508.073,4.237
questions about the meeting should be referred,1512.31,2.069
to the Committee Chairman.,1514.379,2.436
But I wanted to ask a slightly different,1516.815,1.835
"question, which is, does the White House know now",1518.65,3.437
what absolutely happened?,1522.087,3.069
"Do you have issues with the idea that someone,",1525.156,4.238
"perhaps in the executive branch, shared information",1529.394,3.57
from the White House grounds without you,1532.964,1.769
knowing about it?,1534.733,1.067
