text,start,duration
And insurers fled the marketplace.,114.948,2.569
Nearly one in five Americans only have one,117.517,4.137
insurer offering plans on their Obamacare exchange.,121.654,3.27
President Trump and Republicans in Congress,124.924,2.169
will keep their promise by reforming the system,127.093,2.436
once and for all.,129.529,0.767
And that&amp;#39;s exactly what we&amp;#39;re doing with the,130.296,2.77
"American Health Care Act, which, along with the",133.066,2.169
additional legislative and administrative action that,135.235,2.402
is part of the three-prong approach that we continue,137.637,2.202
"to outline, will finally give all Americans the",139.839,2.503
"healthcare system they deserve, where",142.342,1.835
"market-based competition leads to more affordable,",144.177,3.303
higher-quality care opportunities.,147.48,3.37
"This is an ongoing process, and the President",150.85,1.935
has made it clear to Congress that they should,152.785,1.469
be open to incorporating some of the common-sense,154.254,2.535
policy proposals that have been suggested by members,156.789,2.97
in both chambers who share their commitment to,159.759,3.27
improving the healthcare system.,163.029,1.835
"To that end, the House introduced several",164.864,2.036
technical and policy amendments to the,166.9,2.035
"legislation last night, which the President",168.935,2.102
acknowledged on Capitol Hill this morning.,171.037,2.035
They include: Delivering more immediate relief from,173.072,2.803
"Obamacare&amp;#39;s taxes, accelerating the repeal of",175.875,2.936
"these taxes from 2017 rather than from 2018, and",178.811,3.604
ensuring that millions of Americans who paid,182.415,1.935
Obamacare&amp;#39;s penalties or taxes can reclaim their,184.35,2.903
hard-earned dollars from the IRS.,187.253,2.369
It&amp;#39;s making it easier for Americans to deduct more,189.622,2.336
of the costs of their medical expenses.,191.958,2.202
Protecting life by prohibiting taxpayer,194.16,1.902
dollars from being used to help purchase insurance,196.062,2.469
plans that currently cover abortion.,198.531,2.236
Giving states additional flexibility for their,200.767,1.935
Medicaid program covering traditional adult and,202.702,3.303
"children populations, while maintaining baseline",206.005,2.67
funding for elderly and disabled populations.,208.675,3.436
"Giving states the ability to implement optional,",212.111,2.336
reasonable work requirements for,214.447,1.969
able-bodied adults without dependents as part of,216.416,2.435
their Medicaid programs.,218.851,1.669
Freezing Obamacare&amp;#39;s Medicaid expansion while,220.52,2.869
"allowing for a responsible unwinding, so that people",223.389,3.27
who enroll before 2020 will continue to be,226.659,3.671
supported by the program.,230.33,1.868
And providing a more generous reimbursement for,232.198,2.336
"elderly and disabled Medicaid enrollees,",234.534,3.203
recognizing that those populations have unique,237.737,2.269
needs that must be taken care of.,240.006,2.903
After a return to the White House from the House,242.909,2.402
"-- speaking to the House Republican Conference, the",245.311,2.002
President received his Daily Intelligence,247.313,1.635
Briefing.,248.948,0.868
"Then the President signed S.442, the NASA",249.816,2.702
Administration Transition Authorization Act for,252.518,3.838
"2017, acting on another of the President&amp;#39;s most",256.356,3.737
ambitious promise to the American people.,260.093,2.569
"Many may recall in his joint address, the",262.662,2.269
President said of a dream.&amp;quot;,264.931,1.268
"And with this bill, he is taking the latest step",266.199,1.334
towards making that dream a reality by reiterating,267.533,1.335
NASA&amp;#39;s mission to ensure America remains a leader,268.868,1.335
in space exploration.,270.203,2.002
"This bipartisan, bicameral legislation provides NASA",280.813,3.17
with the full support it needs to fulfill this and,283.983,2.603
"many other important missions, including:",286.586,2.636
supporting NASA&amp;#39;s plan to explore deep space and,289.222,2.669
"sending astronauts to Mars, including an",291.891,2.236
endorsement of launching the Mars 2020 Rover.,294.127,2.869
The rover will explore a site that is likely to,296.996,2.269
"have been habitable, seeking signs of past life",299.265,3.003
and testing compelling samples and techniques for,302.268,2.436
future robotic and eventual human exploration,304.704,2.436
of Mars. Reaffirming that,307.14,1.735
NASA remains a fully multi-mission agency with,308.875,3.87
"a balanced set of core missions in space science,",312.745,3.337
"space technology, aeronautics, human space flight,",316.082,3.103
"exploration, and education.",319.185,3.103
Endorsing NASA&amp;#39;s continued progress towards launching,322.288,2.736
"the James Webb Telescope, which will be a giant leap",325.024,2.97
forward in our ever-evolving quest to,327.994,1.935
"understand the universe, and establishing an",329.929,2.302
"astronaut occupational healthcare program,",332.231,2.503
something that NASA has considered a,334.734,2.035
priority for years.,336.769,1.535
"After the bill signing, the Vice President also",338.304,1.835
announced that the President will be taking,340.139,1.435
action shortly to relaunch the National Space,341.574,2.603
"Council, which the Vice President will chair.",344.177,2.669
The President was honored to sign this new bill into,346.846,1.802
law so that NASA can continue its work towards,348.648,2.969
making America the world leader in space,351.617,2.369
exploration once again.,353.986,1.869
"Also this morning, the President -- the Vice",355.855,2.236
"President, rather, hosted a breakfast meeting with",358.091,2.535
Prime Minister al-Abadi of Iraq.,360.626,2.636
We provided a readout on the President&amp;#39;s meeting,363.262,2.57
"with the Prime Minister yesterday as well, and I",365.832,2.102
believe there has been a readout of the Vice,367.934,2.102
President&amp;#39;s as well.,370.036,0.967
At 3:00 p.m.,371.003,1.268
"this afternoon, the President will meet with",372.271,1.635
members of Congress who are part of the House,373.906,2.636
Tuesday Group to discuss,376.542,1.535
the American Health Care Act.,378.077,1.568
"And this evening, the President will speak at",379.645,1.402
the National Republican Congressional,381.047,1.501
Committee March Dinner.,382.548,1.368
"Over on the Senate side of the Hill, the President&amp;#39;s",383.916,2.203
"pick for the Supreme Court, Judge Neil Gorsuch",386.119,1.334
has been doing a phenomenal job in the,387.453,1.368
Senate today during his first day of questioning.,388.821,1.335
The judge&amp;#39;s eloquent testimony yesterday was,390.156,1.335
"widely praised from both sides of the aisle, and",391.491,1.334
"it&amp;#39;s clear that everyone agrees, from a broad",392.825,1.335
"spectrum, that Judge Gorsuch is a very",394.16,1.335
qualified person to serve on the Supreme Court.,395.495,1.368
"As the Judge noted today, &amp;quot;a judge is there to make",396.863,1.334
"sure that every person, poor or rich, mighty",398.197,5.005
"or meek, gets equal",408.641,3.403
protection of [under] the law.&amp;quot;,412.044,1.168
His records show that he has lived up to this,413.212,2.803
"commitment throughout his entire career, and he&amp;#39;s",416.015,2.302
continuing to prove that he is exactly the type of,418.317,2.303
jurist we need on the Supreme Court throughout,420.62,2.335
the questioning that&amp;#39;s started today.,422.955,2.336
"Today is also National Agriculture Day, for those",425.291,2.369
who are keeping note.,427.66,1.735
The world needs America&amp;#39;s farmers and ranchers to,429.395,2.403
"lead, just as the world needs America to lead.",431.798,2.469
Global food demand is expected to increase by 50,434.267,2.636
to 97 percent by 2050.,436.903,2.502
The world can&amp;#39;t afford for America&amp;#39;s farmers and,439.405,2.369
"ranchers to retreat, but the agriculture industry",441.774,2.703
has met its share of challenges in recent,444.477,1.401
years.,445.878,0.935
While our farmers are the most efficient in the,446.813,1.534
"world, margins have been tightening, regulations",448.347,2.67
"have been multiplying, and exports, which have",451.017,2.402
historically counted for over one-fifth of U.S.,453.419,2.336
"farm production, have been declining due to unwise",455.755,3.403
trade policies.,459.158,1.568
The President promised the many people in the,460.726,1.569
agriculture industry and throughout rural America,462.295,3.169
"that he would not allow this to continue, and he",465.464,1.702
will continue to pursue policy changes that will,467.166,2.936
reverse this disturbing trend.,470.102,2.002
"Quickly, in terms of follow-up from yesterday,",472.104,1.702
"I was asked about North Korea, and I wanted to",473.806,1.602
"provide an update from the NSC: &amp;quot;The United States,",475.408,3.27
"in coordination with our allies, is exploring a new",478.678,2.769
"range of diplomatic, security, and economic",481.447,2.803
measures in response to the grave and escalating,484.25,2.736
threat posed by North Korea&amp;#39;s nuclear and,486.986,2.569
ballistic missile programs.&amp;quot;,489.555,2.002
"And before I open it up for questions, let me run",491.557,2.97
through a few scheduling updates.,494.527,1.702
"Tomorrow, the President will stop by the Women in",496.229,3.303
Healthcare panel hosted by,499.532,1.835
CMS Administrator Seema Verma.,501.367,2.135
There will also be a series of meetings with,503.502,1.535
members of Congress tomorrow.,505.037,1.669
"In the morning, the President will meet with",506.706,1.434
members to discuss the American Health Care Act.,508.14,2.837
And in the afternoon he will meet with,510.977,1.334
congressional -- members,512.311,1.068
of the Congressional Black Caucus.,513.379,1.802
"On Thursday, the President will have lunch with",515.181,1.601
Secretary of the Treasury Mnuchin before hosting a,516.782,3.003
meeting with truckers and representatives from,519.785,2.77
trucking companies on healthcare that we,522.555,1.568
discussed yesterday.,524.123,1.535
"In many states throughout the country, trucking",525.658,2.402
"happens to be one of the largest employers, and",528.06,2.236
it&amp;#39;s important to understand the impact of,530.296,1.802
healthcare legislation on this important industry.,532.098,4.404
I&amp;#39;ll have updates on the weekend schedule for you,536.502,2.035
hopefully tomorrow.,538.537,1.402
"And finally, yesterday, pursuant to the",539.939,1.535
President&amp;#39;s executive order on interior,541.474,2.035
"enforcement that he signed on January 25th, the U.S.",543.509,3.404
"Immigration and Customs Enforcement Agency, ICE,",546.913,3.97
"released its first weekly list of detainee requests,",550.883,3.504
which local law enforcement agencies have,554.387,1.735
failed to comply with.,556.122,1.401
These examples where criminal illegals who have,557.523,2.436
"been arrested or convicted, in many cases,",559.959,2.336
of serious and violent,562.295,0.934
crimes threaten public safety.,563.229,1.935
"In each instance, local law enforcement is",565.164,1.869
refusing to cooperate with ICE in its efforts to,567.033,2.702
remove illegal immigrants,569.735,1.635
who have committed a crime.,571.37,1.268
It is part of the President&amp;#39;s continued,572.638,2.636
efforts to keep our communities safe.,575.274,1.935
A copy of this report is available on the ICE,577.209,2.603
website that details all of the municipalities,579.812,2.836
where there has been an issue and the crime that,582.648,4.605
"has been committed, and the person -- not",587.253,1.968
"necessarily the person&amp;#39;s name, but the offense in",589.221,2.903
which they were convicted for.,592.124,1.068
"And with that, I&amp;#39;d be glad to take a few questions.",593.192,3.103
Since we&amp;#39;re talking Supreme Court -- John Roberts.,596.295,2.936
(Laughter.),599.231,0.668
Come on.,599.899,0.667
That was good.,600.566,1.068
The Press: Unless there&amp;#39;s an Alito in the audience.,601.634,5.005
"On healthcare, the President came away from",610.676,1.869
Capitol Hill sounding pretty positive about,612.545,3.236
"where he was going to go on Thursday, but then at",615.781,2.336
"the same time, Heritage Action came out and said",618.117,2.502
it was going to encourage members to vote &amp;quot;no.&amp;quot;,620.619,2.57
Club for Growth is taking,623.189,1.701
out ads attacking this bill.,624.89,1.735
"Jim Jordan said the President&amp;#39;s great, but",626.625,2.069
it&amp;#39;s still a bad bill.,628.694,1.535
This is going to go to a vote day after tomorrow.,630.229,2.069
What gives the President the sense of optimism that,632.298,3.537
"he can get this through, and might he request more",635.835,3.17
changes from Speaker Ryan before it goes to a vote?,639.005,2.369
"Mr. Spicer: Well, we&amp;#39;ve talked about",641.374,1.334
this for days.,642.708,0.668
There&amp;#39;s been a lot of input from members of,643.376,1.334
"Congress, and I think that the meeting this morning",644.71,1.335
really was a huge sign of support.,646.045,5.005
"There was a lot of enthusiasm and optimism,",653.686,3.303
not just for the bill itself but for something,656.989,2.669
"that, as I noted, conservatives and",659.658,1.869
"Republicans and a lot of Democrats, frankly, have",661.527,1.835
"been fighting for for a while, which is a more",663.362,2.469
patient-centric healthcare system.,665.831,1.669
I think the President is continuing to,667.5,2.035
engage with members.,669.535,0.801
He will continue to do that all the way,670.336,2.235
through Thursday.,672.571,0.801
"But as I also noted, there were a lot of changes that",673.372,3.937
"were made by the Speaker last night, additional",677.309,3.804
legislation -- the three-pronged approach,681.113,1.835
that we&amp;#39;ve talked about in the past has been put,682.948,1.402
forward to actually make sure that members,684.35,2.836
understood the comprehensive,687.186,1.735
nature of this.,688.921,0.934
This is one vehicle.,689.855,1.268
There&amp;#39;s a huge administrative piece that,691.123,1.802
Secretary Price will administer through,692.925,3.036
administrative action that was given to them when,695.961,2.203
they passed this bill and gave that authority to,698.164,2.736
"Kathleen Sebelius, then the Secretary of Health",700.9,2.602
"and Human Services, to implement pieces that they",703.502,2.336
couldn&amp;#39;t get done legislatively.,705.838,1.501
We can now unwind a lot of that and add a lot of,707.339,3.07
consumer-based and competition measures,710.409,4.104
through the administrative thing.,714.513,1.335
"But then the third prong, all the other stuff that",715.848,1.635
we&amp;#39;ve talked about for years as Republicans --,717.483,2.569
"buying across state lines, expanding health savings",720.052,2.136
"accounts, et cetera, et cetera -- all of that has",722.188,2.702
now been introduced as well.,724.89,1.669
And I think that he continues to meet with,726.559,3.036
"members and walk away with a very, very optimistic",729.595,3.77
view of where the bill is headed.,733.365,1.669
I think a lot of the measures that have been,735.034,1.735
changed and tweaked and updated have assuaged,736.769,4.171
members who had concerns or wanted to see some,740.94,1.902
additional tightening.,742.842,0.667
"But keep in mind, if you are a conservative who has",743.509,4.671
"been fighting for repeal and replace,",748.18,2.703
this is your chance.,750.883,1.268
If you are a conservative who has been looking to,752.151,2.703
"address out-of-control entitlement spending, this",754.854,3.103
is the first attempt -- this is the first reform,757.957,4.037
of an entitlement program in terms of Medicaid,761.994,2.002
in 30 years.,763.996,1.068
These are a truly conservative set of,765.064,2.803
principles that we are fighting for.,767.867,1.468
"The competition that&amp;#39;s in the bill, the ability to",769.335,5.472
"allow prices to come down and choice to go up, there",774.807,2.969
is nothing more conservative than there,777.776,1.502
is in this bill.,779.278,0.667
And I think as members continue to talk about,779.945,2.403
"ideas that have been included in this bill, and",782.348,2.502
"the principles of it, we feel very good going into",784.85,2.569
the final stretch.,787.419,0.668
The Press: But may he seek more changes in order to,788.087,2.269
further assuage some --,790.356,1.001
Mr. Spicer: It&amp;#39;s possible. But I think that we&amp;#39;ve,791.357,1.768
made some very positive steps forward.,793.125,1.769
"So I don&amp;#39;t want to rule anything out, but I will",794.894,3.403
say that I feel very good about this where,798.297,1.969
it stands now.,800.266,0.667
And I think the more and more that members meet,800.933,2.302
"with the President, the more they understand how",803.235,3.971
important this is to the overall agenda that we&amp;#39;re,807.206,2.502
seeking to pass.,809.708,0.968
And I think if we can -- as the President noted,810.676,2.069
"this morning to members, if you can repeal",812.745,2.636
"Obamacare, replace it with a healthcare system that",815.381,4.104
"does what conservatives and independents, and,",819.485,2.402
"frankly, some Democrats have talked about it for",821.887,1.568
"years, that does exactly that kind of thing --",823.455,2.837
"instill choice, drive down costs, allows people to",826.292,3.169
"actually get care that they&amp;#39;ve been promised, and",829.461,2.403
then get on to things like tax reform -- we will have,831.864,2.636
an amazing first year in office.,834.5,1.835
And I think the President reminded them this is the,836.335,2.302
first step in an amazing agenda that he set forth,838.637,3.37
and that we can work together on.,842.007,1.368
Eamon.,843.375,0.668
"The Press: Thanks, Sean.",844.043,0.934
Members of this administration have talked,844.977,1.868
about the stock market as a real-time barometer for,846.845,2.87
how the administration is performing.,849.715,1.568
"But this afternoon, though, the stock market",851.283,1.802
has been off as much as 200 points on the Dow.,853.085,2.903
Some commentators on Wall Street are suggesting,855.988,1.868
that&amp;#39;s because traders are starting to sense a lack,857.856,2.37
"of progress in the Trump legislative agenda,",860.226,1.835
worried that he might not be able to accomplish,862.061,2.402
everything he set out to do.,864.463,1.568
Does the President believe that today&amp;#39;s dip in the,866.031,2.403
Dow is the result of his performance as President,868.434,2.235
of the United States?,870.669,0.968
"Mr. Spicer: Well, I think to look at any one day is",871.637,4.237
nothing that we&amp;#39;ve ever -- we&amp;#39;ve always cautioned.,875.874,2.203
I think overall it still continues to be up,878.077,2.769
tremendously.,880.846,1.001
And I think when you look at not just that one,881.847,1.802
indicator -- I think if you want to get a -- I,883.649,1.735
"mean, you probably know better than anybody in",885.384,1.702
terms of what you guys cover -- that you can&amp;#39;t,887.086,2.569
look at one indices and say that that is the,889.655,3.303
benchmark of an entire economy.,892.958,1.435
"But you see confidence levels, both in small",894.393,2.369
"business and in other surveys, that show that",896.762,2.269
there is continued confidence in the market,899.031,3.003
and optimism in the market.,902.034,1.401
"You see manufacturers coming back to America,",903.435,2.57
talking about investment; major CEOs and small,906.005,3.203
businesses trying to grow the economy and talking,909.208,2.035
about job creation.,911.243,0.801
Those are the real indicators.,912.044,1.835
"And again, I think the numbers that we saw last",913.879,1.869
"month -- again, one month doesn&amp;#39;t make a record.",915.748,4.104
"But I think that it was very promising, not just",919.852,2.068
"because of what the number was, but what it had been",921.92,2.37
forecast to be -- right?,924.29,1.134
"So it was expected to be 200,000; it came",925.424,2.069
"in at 235,000.",927.493,1.835
"So, again, when you&amp;#39;re over-performing, I think",929.328,2.569
that shows a sign of optimism and,931.897,2.202
confidence in the market.,934.099,2.203
"I think -- again, I just want to make sure that",936.302,1.735
we&amp;#39;re clear before we go into -- as we continue,938.037,3.169
through the months.,941.206,0.968
One report does not make something to base an,942.174,2.936
entire record off of.,945.11,1.502
But I think that we feel very good about where,946.612,1.835
things are headed and the direction things are,948.447,2.035
"going, not just in terms of the indices and the ups",950.482,2.703
"and downs in the market, but also in terms of the",953.185,2.336
number of manufacturers that are walking in and,955.521,1.902
"restating their commitment to grow jobs, expand, et",957.423,3.603
"cetera, in the market.",961.026,0.868
The Press: -- feel confidence that President,961.894,1.334
Trump will be able to get a tax cut done this year,963.228,2.303
"that would be in place for next year, is that",965.531,1.902
something we should worry about at all?,967.433,1.334
"Mr. Spicer: Look, I think we&amp;#39;re well on our way to",968.767,1.869
seeing this agenda done.,970.636,0.934
"The President has rolled out the budget, which I",971.57,2.77
think reaffirmed his commitment to fiscal,974.34,1.801
austerity and to the priorities he set out of,976.141,2.336
"defending this country, making the increases in",978.477,4.538
national defense and homeland security that he,983.015,2.703
"promised, prioritizing other things",985.718,1.901
in the budget.,987.619,0.735
"We&amp;#39;ve got Obamacare done, on immigration,",988.354,2.335
executive order-wise.,990.689,1.035
And I think that when you&amp;#39;re doing big things --,991.724,3.436
"Obamacare, tax reform -- I mean, the healthcare",995.16,1.869
system is a fifth of the economy;,997.029,1.802
that&amp;#39;s not small fee.,998.831,0.901
And I think in terms of what you&amp;#39;ve seen so far --,999.732,2.702
"going through three committees, moving along",1002.434,2.569
"-- the Senate ready to take it up, his pick of",1005.003,1.836
Neil Gorsuch -- the agenda is moving along at a very,1006.839,2.903
brisk pace in terms of what his priorities were,1009.742,2.369
and where I think we&amp;#39;re headed.,1012.111,1.635
"The Press: Sean, last month, I guess, you talked",1013.746,3.57
"to us about the consideration,",1017.316,2.002
"potentially, of the carbon tax, which I guess was",1019.318,3.603
discussed in a meeting at the White House.,1022.921,3.304
We&amp;#39;re hearing some reports that there&amp;#39;s a pretty,1026.225,2.135
lively internal debate.,1028.36,1.835
Gary Cohn might be someone who&amp;#39;s more prone to that.,1030.195,3.771
"Can you just discuss, is the President",1033.966,1.601
considering a carbon tax?,1035.567,1.068
And what are sort of the various things that are,1036.635,2.269
going on in the White House with that?,1038.904,1.335
Mr. Spicer: I think there&amp;#39;s a robust debate,1040.239,1.368
going on with respect to comprehensive tax reform.,1041.607,3.57
"And as we&amp;#39;ve mentioned, I mean, our goal right now",1045.177,4.171
"is to get through Thursday, and that&amp;#39;s what",1049.348,2.235
the President has talked about very publicly.,1051.583,1.969
"We need to get Obamacare repealed and replaced, and",1053.552,3.337
move on to tax reform and some of the other trade,1056.889,2.435
reviews that we&amp;#39;ve talked about -- immigration.,1059.324,2.136
There&amp;#39;s a lot of things on the agenda.,1061.46,1.335
But I&amp;#39;m not going to comment on,1062.795,1.101
specific prongs of that.,1063.896,1.334
I will just tell you that obviously there&amp;#39;s a lot of,1065.23,2.236
people who recognize that we haven&amp;#39;t have,1067.466,1.568
"comprehensive tax reform since 1986, and that",1069.034,2.836
there&amp;#39;s a lot of pieces in this that we need to,1071.87,3.137
examine and get to and there&amp;#39;s a lot of voices,1075.007,2.335
and opinions that get shared with him.,1077.342,2.136
So I&amp;#39;m not in a position where I&amp;#39;m going to get,1079.478,3.003
"into commenting piecemeal on where it is, but I will",1082.481,3.303
say that&amp;#39;s even more reason that we -- let&amp;#39;s,1085.784,2.269
get past Thursday.,1088.053,1.869
"When you look at the week ahead real quick, Glenn,",1089.922,2.269
"in terms of this, the repeal-and-replace aspect",1092.191,2.502
"and Gorsuch, I think, from a legislative standpoint",1094.693,3.604
-- going back to Eamon&amp;#39;s question -- I think it&amp;#39;s a,1098.297,2.469
pretty big week for the White House to,1100.766,1.735
seeing all this done.,1102.501,0.667
Hunter.,1103.168,0.668
"The Press: Thank you, Sean.",1103.836,0.934
President Trump has previously indicated that,1104.77,2.903
he wanted to appoint pro-life judges who would,1107.673,3.27
be willing to overturn Roe vs.,1110.943,1.468
"Wade, yet in his testimony today Judge Gorsuch said",1112.411,3.403
he would have walked out the door if President,1115.814,2.136
Trump asked if he had this position.,1117.95,2.669
Is President Trump still confident that Judge,1120.619,2.336
Gorsuch would be willing to overturn Roe vs. Wade?,1122.955,3.17
And is this position still important to him?,1126.125,2.035
Mr. Spicer: I think the President&amp;#39;s comments,1128.16,1.835
speak for themselves.,1129.995,0.834
I think the President&amp;#39;s list that he&amp;#39;s put out on,1130.829,1.935
20 are jurists that both the Federalist Society and,1132.764,2.97
Heritage have deemed to be people who interpret the,1135.734,2.569
"Constitution as originalists, as people",1138.303,3.27
who aren&amp;#39;t looking to legislate from the bench.,1141.573,2.536
And I&amp;#39;m not going to take the bait during a live,1144.109,2.503
hearing to comment on that but I,1146.612,2.035
appreciate the effort.,1148.647,1.235
Ronika.,1149.882,0.667
"The Press: Thank you, Sean.",1150.549,1.068
I have two questions on the same story.,1151.617,2.402
"Recently a 14-year-old girl, she was raped in the",1154.019,3.604
boy&amp;#39;s bathroom of her high school.,1157.623,1.735
A 17- and 18-year-old boy have been charged.,1159.358,2.536
One of the boys we know unlawfully entered the,1161.894,2.802
country; both of them have outstanding,1164.696,1.902
orders with ICE.,1166.598,0.935
So here&amp;#39;s my first question about it:,1167.533,2.302
"Currently, schools are prohibited from denying",1169.835,2.269
access to public education,1172.104,1.635
based on immigration status.,1173.739,1.535
Does the President hear a story like that and think,1175.274,3.903
that it should change or be addressed in a,1179.177,3.504
future executive order?,1182.681,1.168
"Mr. Spicer: I think first, let me just say that this",1183.849,5.972
"is a tragic event, and it&amp;#39;s horrendous and",1189.821,2.002
horrible and disgusting what this young woman in,1191.823,2.436
Rockville went through.,1194.259,2.436
I can&amp;#39;t possibly imagine.,1196.695,2.936
"So first of all, let&amp;#39;s remember the human side of",1199.631,2.403
"this, that this is a tragic event that no",1202.034,4.471
"child, no person, no parent should ever",1206.505,2.202
have to deal with.,1208.707,1.068
Schools should be a place where a parent puts their,1209.775,2.936
child on a bus or drops them off or sees them off,1212.711,3.103
and knows that they&amp;#39;re safe.,1215.814,2.069
"And the idea that this occurred is shocking,",1217.883,4.304
"disturbing, horrific, and whatever other words that",1222.187,4.271
come to mind that someone can think of.,1226.458,1.768
Because this is not -- schools should be a safe,1228.226,2.203
place where children are there to learn and,1230.429,2.169
to feel safe.,1232.598,2.002
In that kind of environment -- to know,1235.4,1.669
that this happened and the circumstances -- this,1237.069,2.102
young women in particular fought to come to this,1239.171,2.936
country legally because of the freedoms and the,1242.107,3.403
treasures of this nation.,1245.51,1.635
And to think that this kind of tragedy would,1247.145,3.37
occur to someone who&amp;#39;s personally endured that,1250.515,2.903
kind of struggle to come to this nation and then,1253.418,2.903
face this is reprehensible.,1256.321,2.636
And it is not who we are as a country.,1258.957,2.469
"I think it is troubling, and I think further, to",1261.426,3.971
"your question, the President recognizes that",1265.397,3.337
education is a state-run and a local-run issue.,1268.734,2.802
But I think it is pause for concern what happened,1271.536,2.336
"there, and I think the city should look",1273.872,4.538
at its policies.,1278.41,3.003
And I think that this is something that authorities,1281.413,1.735
are going to have to look at.,1283.148,0.667
"I think from an immigration standpoint,",1283.815,1.735
clearly to see somebody -- there are so many facets,1285.55,3.27
of this case that deserve question -- why was there,1288.82,2.236
"a -- I think he was 17 or 18 years old -- 18, thank",1291.056,3.236
you -- and how does that person get put,1294.292,2.303
into the ninth grade?,1296.595,0.901
Why was -- there are so many issues that,1297.496,2.402
come up in this case.,1299.898,1.935
"I will leave it to authorities to get to, but",1301.833,1.769
I think that we are in the early stages of this and,1303.602,2.069
there&amp;#39;s a lot that needs to get addressed with,1305.671,2.235
respect to this case in particular.,1307.906,1.335
The Press: So I hear you about it being,1309.241,1.601
a state issue.,1310.842,0.668
"Let&amp;#39;s talk about something, though, that",1311.51,1.635
the President has implemented and introduced,1313.145,2.135
"VOICE -- VOICE, Victims of Immigration Crime",1315.28,2.97
Enforcement -- is that enough to support a --,1318.25,3.67
"Mr. Spicer: No, it&amp;#39;s one piece.",1321.92,1.502
"The President understands that victims need a voice,",1323.422,1.935
"which is why he brought it in there, to help them",1325.357,1.868
when they&amp;#39;re specifically targeted or victims of a,1327.225,4.004
crime by people who are here illegally.,1331.229,1.869
But I think part of the reason that the President,1333.098,1.902
has made illegal immigration and crackdown,1335,3.17
such a big deal is because of tragedies like this.,1338.17,3.036
We act so many times when we talk about this and say,1341.206,2.469
-- how is the President going to -- why is the,1343.675,2.636
President dealing with this -- because,1346.311,1.368
of this priority.,1347.679,0.801
"Well, part of the reason is because of the tragedy",1348.48,2.302
"that this young girl dealt with, had inflicted upon",1350.782,4.872
"her, whatever the word is -- this is why he&amp;#39;s",1355.654,1.334
"passionate about this, because people are victims",1356.988,1.335
of these crimes in terms of them -- they&amp;#39;re victims,1358.323,1.335
"of the economic pieces, there&amp;#39;s a",1359.658,1.334
national security.,1360.992,0.668
But immigration pays its toll on our people if it&amp;#39;s,1361.66,5.005
not done legally.,1370.635,1.235
"And this is another example, and it&amp;#39;s why the",1371.87,1.802
President is so passionate about this.,1373.672,1.535
"But he recognizes that it&amp;#39;s multifaceted, why we",1375.207,2.235
"have to be tough at the border, why I just read",1377.442,2.002
off that this executive order is dealing with,1379.444,2.77
people who have committed crimes who local,1382.214,2.435
"enforcement agencies, our municipalities of -- at",1384.649,2.203
the state level are not dealing with it.,1386.852,1.401
"And if you go to the ICE website and download this,",1388.253,3.504
you&amp;#39;ll see it&amp;#39;s over 30-something pages of,1391.757,2.902
