text,start,duration
cost of critical medicine; to allow for the expansion,249.716,3.27
of health savings accounts to allow more Americans to,252.986,2.802
use their funds for more healthcare costs --,255.788,2.57
"healthcare-related costs, and so much more.",258.358,1.935
There&amp;#39;s a one-page factsheet that lays out,260.293,2.069
the three prongs of the President&amp;#39;s plan to,262.362,2.235
repeal and replace.,264.597,1.668
All Americans can see that one-pager that&amp;#39;s available,266.265,3.504
at WhiteHouse.gov/RepealAndRe place.,269.769,5.138
Feel free to download it and share it this weekend.,274.907,2.369
This administration is already looking forward to,277.276,2.57
all that we&amp;#39;ve been planning to accomplish in,279.846,2.335
the days and weeks ahead.,282.181,1.302
You should have a document outlining in each of your,283.483,2.802
email boxes of the President&amp;#39;s major actions,286.285,2.436
during these 50 first days.,288.721,2.202
We&amp;#39;ve made it available to the public as well at,290.923,2.002
WhiteHouse.gov.,292.925,1.535
In terms of the schedule for his 50th day in,294.46,2.102
"office, the President will be having a series of",296.562,2.103
"meetings and calls, moving even further along on some",298.665,2.869
of the most significant campaign promises that he,301.534,1.969
made to the American people.,303.503,2.102
After receiving his daily intelligence briefing this,305.605,2.135
"morning, the President led a healthcare discussion",307.74,2.436
with key House committee chairs.,310.176,2.336
The President thanked and congratulated the chairs,312.512,2.802
on successfully ushering the American Health Care,315.314,2.436
Act through the first phase of the,317.75,1.669
legislative process.,319.419,1.501
He noted that he was pleased to see the bill,320.92,1.568
pass through both committees -- the Energy,322.488,2.203
"and Commerce committee, and the Ways and",324.691,1.868
Means committee -- with,326.559,0.667
unanimous Republican support.,327.226,2.536
They discussed working together on additional,329.762,1.735
legislation to further work towards turning,331.497,2.236
healthcare into a system that works for every,333.733,2.002
individual and family and business.,335.735,2.002
"Together, the President and Republicans in",337.737,1.668
Congress will act decisively to keep their,339.405,2.169
promise to the American people.,341.574,1.802
"In attendance at the meeting, including the",343.376,3.37
"Vice President, were Congresswoman Black, the",346.746,2.636
chair of the House Budget committee; Congressman,349.382,2.135
"Brady, the chair of the House Ways and Means",351.517,1.569
"committee; Congressman Walden, the chair of the",353.086,2.068
House Energy and Commerce committee; Congresswoman,355.154,2.536
"Foxx, the Chairman of the House Education and",357.69,2.369
Workforce committee; and Chairman Goodlatte of the,360.059,2.603
Judiciary committee.,362.662,1.334
"In addition to this Hill outreach, senior officials",363.996,2.236
at the Department of Health and Human Services,366.232,1.969
have met with the American Medical Association to,368.201,2.202
"discuss the bill, and will be meeting with additional",370.403,2.302
stakeholders in the coming days.,372.705,1.902
The President is committed to making the system,374.607,1.568
"better, and that includes making sure his team hears",376.175,2.369
feedback from all interested groups in,378.544,2.102
pursuit of a more affordable and,380.646,1.735
accessible healthcare.,382.381,1.736
"This afternoon, the President had a call with",384.117,1.701
"President Abbas, the Palestinian authority.",385.818,2.77
We&amp;#39;ll have a readout of that call soon.,388.588,1.568
The President had lunch with Secretary of State,390.156,2.936
"Tillerson, and this afternoon the President",393.092,2.136
will meet with Secretary of Housing and Urban,395.228,1.768
"Development, Dr. Ben Carson.",396.996,2.269
He looks forward to discussing HUD&amp;#39;s mission,399.265,1.735
"to create strong, sustainable, and inclusive",401,2.436
"communities with quality, affordable housing,",403.436,2.636
especially the ways in which we can partner with,406.072,2.402
the private sector to come up with innovative,408.474,2.102
solutions to turn our public housing system,410.576,1.869
around and empower our struggling communities.,412.445,2.869
"Looking ahead to the weekend, the President",415.314,2.102
will spend this weekend here at the White House in,417.416,1.769
a series of meetings with his team.,419.185,1.501
The Vice President&amp;#39;s office has already,420.686,1.368
"announced the details of his trip to Louisville,",422.054,1.335
"Kentucky, where he will participate in listening",423.389,1.335
sessions with small businesses and job,424.724,1.334
"creators throughout the community, and then,",426.058,1.335
"joined by Governor Bevin, will hear from",427.393,1.335
local small businesses.,428.728,0.667
The Vice President will discuss the President&amp;#39;s,429.395,1.368
"economic agenda, especially the",430.763,0.667
"repeal-and-replacement aspects of Obamacare, and",431.43,5.005
how it will reduce,440.773,1.235
the burden on small businesses.,442.008,3.603
He will then conclude with formal remarks at the,445.611,2.069
Trane parts and distribution center.,447.68,2.402
"Also coming up, Judge Gorsuch confirmation",450.082,2.503
hearings will begin on March 20th.,452.585,3.203
"Yesterday, the American Bar Association reported",455.788,2.803
"their committee determined that, by unanimous vote,",458.591,3.904
Judge Gorsuch was given a &amp;quot;well-qualified mark for,462.495,3.503
the Supreme Court.&amp;quot;,465.998,1.268
The President looks forward to seeing Judge,467.266,1.468
"Gorsuch receive a speedy and fair hearing, and an",468.734,2.47
up-and-down vote on the Senate floor.,471.204,2.669
"Finally, the President&amp;#39;s weekly address is out.",473.873,2.269
It discusses Women&amp;#39;s History Month and his,476.142,3.036
plans to repeal and replace Obamacare.,479.178,2.403
It aired this morning on Facebook Live.,481.581,1.635
It is now available to watch on YouTube,483.216,1.735
and whitehouse.gov.,484.951,1.434
"Obviously, I encourage",486.385,0.835
everyone to go check it out.,487.22,1.668
"And with that, I&amp;#39;d be glad to take your questions.",488.888,3.87
John Roberts.,492.758,0.668
"The Press: I was going to say,",493.426,1.635
your pin is upside down.,495.061,1.868
Mr. Spicer: John Roberts always helping with the,496.929,1.602
fashion tips.,498.531,0.667
(Laughter.) The Press: It&amp;#39;s still upside down.,499.198,1.335
"The Press: You wanted -- is that a distress call, Sean?",500.533,1.935
(Laughter.),502.468,0.667
Mr. Spicer: Appreciate that.,503.135,0.668
The Press: House of Cards promo.,503.803,1.334
"Mr. Spicer: Thank you, no.",505.137,0.668
There&amp;#39;s no promo.,505.805,1.301
(Laughter.),507.106,1.301
"John, now on to your questions.",508.407,1.168
(Laughter.),509.575,1.168
But thank you.,510.743,1.535
The Press: Our involvement of sending rangers and,512.278,1.668
Marines into Syria marks a dramatic change in our,513.946,4.705
"presence on the ground there, and I&amp;#39;m wondering,",518.651,1.668
how much autonomy is the President giving General,520.319,2.937
James Mattis to involve U.S.,523.256,1.801
forces on the ground in Syria?,525.057,2.269
Mr. Spicer: A U.S.,527.326,1.569
Marine artillery unit and a team of rangers have,528.895,2.002
recently positioned in Syria to provide a,530.897,3.003
"combined joint task force, Operation Inherent",533.9,2.569
"Resolve, the commander, the agility to expedite",536.469,3.47
the destruction of ISIS in Raqqa in particular.,539.939,3.003
The exact numbers and locations of the forces,542.942,2.602
are still a sensitive order to protect the,545.544,2.236
"location of the forces, but there will be",547.78,2.236
approximately an additional 400 enabling,550.016,2.168
forces deployed under existing authorities for a,552.184,2.803
temporary period to enable our Syrian partnered,554.987,3.27
"forces to accelerate the defeat of ISIS,",558.257,2.269
specifically in Raqqa.,560.526,1.168
"I think, as I&amp;#39;ve mentioned before, one of the things",561.694,3.203
that the President has ensured is that the,564.897,4.038
commanders have the flexibility to do what,568.935,3.169
they need to fulfill the mission.,572.104,3.237
"The President is obviously, as",575.341,2.736
"Commander-in-Chief, made aware and signs off on all",578.077,3.003
"of those missions, but at the end of the day, it&amp;#39;s",581.08,2.569
going to up to the generals to execute their,583.649,2.336
mission to make sure that we continue to defeat ISIS,585.985,3.203
and protect the nation.,589.188,0.768
The Press: Now our involvement there really,589.956,2.102
sort of complicates the whole picture because,592.058,2.135
"we&amp;#39;re aligned with the Kurds, but then at the",594.193,1.568
"same time, a NATO ally, Turkey, sees the",595.761,2.236
Kurds as the enemy.,597.997,1.335
And then there&amp;#39;s what happens with Russia and,599.332,2.035
its involvement with the Syrian government.,601.367,1.635
So the big problem with Iraq was we never planned,603.002,3.971
for the day after.,606.973,0.667
Mr. Spicer: Right.,607.64,0.667
The Press: So what are the plans for the day after,608.307,2.036
here when Raqqa falls?,610.343,1.201
Who occupies it?,611.544,1.168
"Mr. Spicer: Well, one of the things that I",612.712,2.602
mentioned in the script that is part of what the,615.314,2.67
President has done during his first 50 days is issue,617.984,3.236
an executive order on January 28th for the,621.22,2.803
Secretary of Defense to submit a comprehensive,624.023,3.003
plan in consultation with the joint chiefs and other,627.026,2.903
members of the national,629.929,0.7
security team to defeat ISIS.,630.629,1.802
That is part of that plan.,632.431,1.335
And so I think you are seeing a comprehensive,633.766,2.502
approach to not only how we&amp;#39;re going to engage in,636.268,2.303
"Syria, but the total defeat and",638.571,3.303
elimination of ISIS.,641.874,1.101
So that is part of an ongoing process that the,642.975,2.936
"Secretary of Defense, the Chairman of the Joint",645.911,1.635
"Chiefs, and others have been involved in, in",647.546,2.169
briefing the President.,649.715,0.801
The Press: But does the President have an idea of,650.516,3.737
who should occupy Raqqa?,654.253,0.667
Should it be Kurkish forces?,654.92,0.734
Should it be a coalition?,655.654,0.768
Should American forces stay there?,656.422,1.335
Mr. Spicer: I think that as we devolve that plan,657.757,1.935
I&amp;#39;ll have more for you on that.,659.692,1.535
I think you&amp;#39;ve already killed one-question,661.227,1.935
"Friday, but we&amp;#39;re going to get back to it.",663.162,2.369
"Jon Karl, one-question Friday.",665.531,1.535
"The Press: Okay, I&amp;#39;ll make it one.",667.066,2.135
"Sean, the chair and ranking member of the",669.201,1.869
House Intelligence Committee have asked the,671.07,2.002
Justice Department to turn over any information that,673.072,2.803
they have that there was any wiretapping of,675.875,4.437
"President-elect Trump, candidate Trump",680.312,1.469
at Trump Tower.,681.781,0.667
If there is no evidence that any wiretapping took,682.448,3.971
"place, will the President apologize to President",686.419,2.969
Obama for making such a serious charge?,689.388,1.902
Mr. Spicer: Let&amp;#39;s not get ahead of ourselves.,691.29,1.835
"I think it&amp;#39;s important to see where that goes, and I",693.125,3.404
don&amp;#39;t want to prejudge their work at this time. Jim.,696.529,3.403
The Press: But if there&amp;#39;s no,699.932,1.401
"evidence, I mean, what&amp;#39;s he --",701.333,1.235
"Mr. Spicer: But I think you&amp;#39;re asking,",702.568,1.335
"well, what if there&amp;#39;s evidence?",703.903,0.934
"I&amp;#39;m not going to get into a series of hypotheticals,",704.837,3.303
prejudging the outcome of a report or an,708.14,2.002
investigation that hasn&amp;#39;t occurred yet.,710.142,2.102
"I think once that&amp;#39;s done, we&amp;#39;ll respond",712.244,2.002
appropriately. Jim.,714.246,1.035
"The Press: Thank you, Sean.",715.281,1.902
Senator Cory Gardner was reported by Politico,717.183,2.669
yesterday to have said he doesn&amp;#39;t believe that a,719.852,3.437
$14-billion wall along the Mexican border is the best,723.289,3.436
way to provide border security.,726.725,1.936
Does the White House see support for the border,728.661,3.437
wall weakening in Congress?,732.098,1.534
Mr. Spicer: No.,733.632,1.335
The President was very clear that was something,734.967,1.869
that he campaigned on and promised the American,736.836,2.202
people as an effort to both protect our national,739.038,2.069
"security and our economic security, and he&amp;#39;s going",741.107,3.67
to fulfill that pledge.,744.777,0.834
He&amp;#39;s already started to work with the Department,745.611,1.602
"of Homeland Security on both the plans, and the",747.213,2.235
funding mechanism and the bidding and the RFP,749.448,1.935
"process will roll out slowly -- or shortly,",751.383,3.003
I should say.,754.386,0.668
But that&amp;#39;s a pledge that he intends to maintain.,755.054,3.07
John Bennett.,758.124,0.667
"The Press: Sean, a lot of action on the Hill of",758.791,2.769
"course with healthcare lately, but April 28th is",761.56,2.736
"right around the corner, government funding expires.",764.296,1.836
Given that during the transition period you guys,766.132,3.336
asked for a short-term CR so you could weigh in once,769.468,4.638
"you were in office, what&amp;#39;s the White House doing",774.106,2.669
right now to avoid a shutdown?,776.775,2.136
"I talked to some sources, they couldn&amp;#39;t point to",778.911,2.703
specific talks.,781.614,0.667
So what&amp;#39;s the state of play there?,782.281,2.035
"Mr. Spicer: Well, Director Mulvaney is going to",784.316,2.069
release his budget on the 16th.,786.385,3.203
That&amp;#39;s the first step in working with them to get,789.588,2.636
the budget under control.,792.224,0.968
"We&amp;#39;re approaching $20 trillion of our debt, and",793.192,5.105
I think we need to get spending under control.,798.297,2.502
And so part of funding the government goes hand in,800.799,3.704
hand with keeping track of what we&amp;#39;re spending it on,804.503,3.07
"and how we&amp;#39;re spending it on, what our",807.573,1.335
priorities are.,808.908,0.667
We&amp;#39;ve begun that passback process that we talked,809.575,1.868
about internally within the executive branch.,811.443,2.803
Director Mulvaney has had several conversations with,814.246,1.969
"members on the Hill on both sides, and he&amp;#39;s going",816.215,2.402
to continue to have them.,818.617,0.701
I know the Vice President has been actively,819.318,2.436
engaged as well.,821.754,0.667
"But to your question, I mean, that&amp;#39;s part",822.421,1.902
of the process.,824.323,0.701
We need to release a budget first about what,825.024,1.968
"our priorities are for the coming fiscal year, and",826.992,2.937
then make sure that we do what we can going forward.,829.929,1.935
But this goes hand in hand with that.,831.864,2.169
"The Press: -- finish out the current fiscal year,",834.033,2.736
so does the --,836.769,0.767
Mr. Spicer: I understand.,837.536,0.801
"That&amp;#39;s fiscal year &amp;#39;17, but I think they go",838.337,2.236
hand in hand.,840.573,0.667
I think you need to close out FY17 and then I think,841.24,3.503
our budget lays out where we want to go in FY18.,844.743,2.87
"And I think once we have a handle on FY18, we can",847.613,3.103
start to backfill 2017.,850.716,3.303
"The Press: -- a specific ask, you want cuts",854.019,1.335
for the rest of &amp;#39;17?,855.354,0.968
Mr. Spicer: I&amp;#39;m not going to -- I appreciate --,856.322,2.002
we&amp;#39;re not having that discussion here.,858.324,1.468
John Gizzi.,859.792,0.667
"The Press: Thank you, Sean.",860.459,1.835
And I will honor the one-question Friday.,862.294,2.002
The President has said in the past the he welcomes,864.296,5.072
"compromise, and they&amp;#39;re open to compromise on the",869.368,4.137
immigration legislation that&amp;#39;s coming up.,873.505,2.536
This morning when she spoke at the Christian,876.041,4.071
"Science Monitor press breakfast, Minority Leader",880.112,3.07
Nancy Pelosi said that she would like to see the,883.182,5.072
comprehensive immigration package that passed the,888.254,3.036
"Senate but was stopped in the House brought back,",891.29,4.604
and that was her version,895.894,2.536
of a compromise on immigration.,898.43,2.536
What&amp;#39;s the administration&amp;#39;s position,900.966,2.036
on what former Speaker and Minority Leader --,903.002,3.003
Mr. Spicer: I think you&amp;#39;re referring the Gang of,906.005,1.368
"Eight bill, correct?",907.373,0.667
The Press: That&amp;#39;s correct.,908.04,0.667
Mr. Spicer: I think the President&amp;#39;s been very,908.707,1.735
clear during the campaign trail that that&amp;#39;s not a,910.442,1.735
bill that he supports.,912.177,3.137
But he looks forward to engaging with members to,915.314,2.436
find a way forward to fix our broken,917.75,1.835
immigration system.,919.585,1.001
That bill in particular I think is a nonstarter.,920.586,1.902
It was a nonstarter when it came out,922.488,1.334
the first time.,923.822,0.901
I think it continues to be a nonstarter.,924.723,1.502
But the President recognizes that the system,926.225,2.069
is broken and that he wants to work with,928.294,2.669
Congress to fix it. Hunter.,930.963,1.301
"The Press: Thank you, Sean.",932.264,1.668
Does the White House believe there&amp;#39;s such a,933.932,1.569
thing as the deep state that&amp;#39;s actively working to,935.501,2.803
undermine the President?,938.304,1.034
"Mr. Spicer: Well, I think that there&amp;#39;s no question",939.338,2.402
when you have eight years of one party in office,941.74,3.704
that there are people who stay in government who are,945.444,3.27
"affiliated with, joined, and continue to espouse",948.714,4.271
the agenda of the previous administration.,952.985,1.702
So I don&amp;#39;t think it should come as any surprise that,954.687,2.569
there are people that burrowed into government,957.256,3.27
"during eight years of the last administration, and",960.526,4.905
may have believed in that agenda and what to,965.431,2.369
continue to seek it.,967.8,0.634
I don&amp;#39;t think that should,968.434,0.6
come as a surprise to anyone.,969.034,0.868
The Press: And will the Director of the CIA or the,969.902,1.802
DNI have a presidential mandate to seek these,971.704,2.802
people out and fire them or purge them,974.506,1.569
from the government?,976.375,0.767
Mr. Spicer: That&amp;#39;s not part of the CIA&amp;#39;s mandate,977.476,2.102
"under any circumstances, so I don&amp;#39;t know on that. Blake.",979.945,3.637
"The Press: Sean, thanks.",984.717,0.867
The DNC just put out a statement a little while,986.018,1.568
ago saying it is President Obama who deserves the,987.886,2.403
credit for the February jobs numbers.,990.289,3.37
Mr. Spicer: I&amp;#39;m sure they did.,993.659,1.101
"The Press: My question to you, how much do you feel",994.76,1.969
that President Trump should be credited for,996.729,2.068
"that, and how would you characterize the economy",998.797,2.336
that President Trump was handed over by,1001.133,2.336
President Obama?,1003.469,1.334
"Mr. Spicer: Look, numbers are going to",1004.803,1.235
go up and down.,1006.038,0.4
We recognize that.,1006.438,2.403
But I think there&amp;#39;s no question when you look at,1008.841,1.601
the CEOs that hire people and the CEOs that have,1010.442,3.37
talked about the investment that they want,1013.812,1.535
to make in America -- you can look back over the,1015.347,3.404
"last several administrations, I don&amp;#39;t",1018.751,1.601
believe I&amp;#39;ve ever seen the number of CEOs and,1020.352,3.237
businesses come out and talk about investments and,1023.589,3.27
continuing investments and the expansion of,1026.859,1.801
investments or hiring based on the vision and,1028.66,4.305
agenda of an administration the way,1032.965,1.568
they have in this one.,1034.533,1.134
And so it&amp;#39;s not just a question of,1035.667,1.469
what we believe.,1037.136,1.568
"I think if you look at the automakers, the other",1038.704,2.803
"manufacturers, and, frankly, some of the",1041.507,3.47
service industries that have come out and talked,1044.977,2.235
"about the investment that they&amp;#39;re going to make, or",1047.212,2.102
the continuation of a project that they had,1049.314,2.303
"going, or the movement of one -- of a manufacturing",1051.617,4.571
plant or job investment -- those speak,1056.188,3.036
for themselves.,1059.224,0.601
It&amp;#39;s not a question of what we believe.,1059.825,1.735
I think it&amp;#39;s a question of the commitment that U.S.,1061.56,1.969
manufacturers and job creators and businesses,1063.529,2.502
are making because they want to buy into the,1066.031,2.97
President&amp;#39;s agenda and vision for creating a more,1069.001,4.471
tax and regulatory business-friendly,1073.472,3.103
environment to grow here.,1076.575,1.368
And I think that those speak for themselves.,1077.943,3.37
"The Press: Do you believe, though, that he&amp;#39;s had --",1081.313,1.034
that the policies already,1082.347,1.168
have had an impact on them?,1083.515,1.068
Mr. Spicer: Absolutely.,1084.583,0.467
Look at the confidence indexes.,1085.05,2.636
They&amp;#39;re all going to the top.,1087.686,1.001
I think the stock market has generated over $3,1088.687,1.769
billion of additional wealth since,1090.456,2.268
he was elected.,1092.724,2.036
There are several economic indicators that show signs,1094.76,4.337
of strength because of the President&amp;#39;s,1099.097,1.802
vision and agenda.,1100.899,1.702
And I don&amp;#39;t think that that&amp;#39;s any secret.,1102.601,3.403
"I mean, when you talk to the economists, when you",1106.004,1.368
"talk to business leaders, they have confidence in",1107.372,2.536
the President&amp;#39;s agenda that it will yield for a,1109.908,2.469
more favorable business climate to hire more,1112.377,2.103
"Americans, to expand the manufacturing based in",1114.48,2.168
"America, to make us more competitive",1116.648,2.036
around the globe.,1118.684,1.868
And so I do believe that.,1120.552,1.902
But I don&amp;#39;t think it&amp;#39;s a question of what I believe,1122.454,2.102
or what the administration believes.,1124.556,1.201
I think if you look at what outside economists,1125.757,2.336
"and what business leaders do, they confirm that. Eamon.",1128.093,3.37
"The Press: Thanks, Sean.",1131.463,0.634
"In the past, the President has referred to particular",1132.097,2.069
job reports as &amp;quot;phony&amp;quot; or &amp;quot;totally fiction.&amp;quot; Does,1134.166,2.703
the President believe that this jobs report was,1136.869,1.768
accurate and a fair way to measure the economy?,1138.637,2.402
"Mr. Spicer: Yeah, I talked to the President prior to",1141.039,1.535
"this, and he said to quote him very clearly -- &amp;quot;They",1142.574,2.536
"may have been phony in the past, but it&amp;#39;s very real now.&amp;quot;",1145.11,2.336
(Laughter.),1147.446,2.035
Sara.,1149.481,1.668
"The Press: Thanks, Sean.",1151.149,0.534
Could you clear up what appears to be some tension,1151.683,2.67
between what you said yesterday about when the,1154.353,3.737
administration or the President was made aware,1158.09,1.601
of General Flynn&amp;#39;s foreign lobbying ties and the AP,1159.691,2.336
reporting today that the transition team was,1162.027,3.003
informed of Flynn&amp;#39;s potential need,1165.03,2.135
to register?,1167.165,1.035
Mr. Spicer: So there&amp;#39;s a big difference between,1168.2,1.802
"when he filed, which was the other day -- two days",1170.002,2.335
ago -- and what happened then.,1172.337,2.469
"What the AP is reporting, just so we&amp;#39;re clear, is",1174.806,2.903
that a personal lawyer of General Flynn&amp;#39;s contacted,1177.709,2.97
a transition lawyer and asked for guidance on what,1180.679,2.636
he should or should not do.,1183.315,2.736
The lawyer was instructed that that wasn&amp;#39;t the role,1186.051,4.137
"of the transition, and that it was up to the",1190.188,0.801
personal lawyer to work with the appropriate,1190.989,2.369
authorities or subject matter experts to,1193.358,1.902
determine what was appropriate and what was,1195.26,2.569
not appropriate in terms of filing.,1197.829,1.469
But this was a personal matter.,1199.298,1.601
It&amp;#39;s a business matter.,1200.899,0.968
It&amp;#39;s not something that would be appropriate for a,1201.867,3.303
government entity to give someone guidance on when,1205.17,2.069
they should file as an individual --,1207.239,2.135
as a private citizen.,1209.374,1.502
"That was the guidance that was given, which is",1210.876,1.702
consistent with what should be done.,1212.578,2.369
And so I don&amp;#39;t think it should be a shock to,1214.947,2.035
anybody that if you asked a government lawyer what,1216.982,3.437
you should do in your private capacity as a,1220.419,1.768
"citizen, they&amp;#39;re going to tell you you should",1222.187,1.902
consult experts in that area to determine what you,1224.089,4.004
should or should not do.,1228.093,1.235
The Press: That advice was -- the transition was,1229.328,1.968
"aware of that advice, why wasn&amp;#39;t that then -- was",1231.296,2.036
the President made aware that that recommendation,1233.865,2.369
had been given to his national security advisor?,1236.234,1.569
"Mr. Spicer: Well, wait a minute, Sara.",1237.803,0.901
There are tons of individuals that consult,1238.704,2.369
"with the lawyers and with ethics experts and say, I",1241.073,5.171
"own this stock, will I have to sell it?",1246.244,1.902
I own a business.,1248.146,0.768
I own this house.,1248.914,1.134
"And for the most part, they&amp;#39;re given guidance as",1250.048,3.27
"to, hey, go seek professional help, consult",1253.318,2.202
"with this entity, consult with a lawyer.",1255.52,1.902
"It&amp;#39;s almost like asking someone for tax advice,",1257.422,2.536
calling -- and what you will -- if you call the,1259.958,2.302
"IRS and say, hey, I want to know what I should do",1262.26,2.136
"this, they will tell you to consult a tax attorney.",1264.396,2.936
"That&amp;#39;s not the job of a government official, is to",1267.332,2.469
tell you what you should or should not do in your,1269.801,2.269
capacity as a private citizen.,1272.07,2.036
And so that&amp;#39;s a vastly different scenario that,1274.106,4.104
any -- whether you -- regardless of what,1278.21,2.602
"department you call in government, if you call",1280.812,2.102
the Department of Education and ask them,1282.914,1.635
"about education standards, they&amp;#39;ll probably refer you",1284.549,2.103
to a local entity or to a teacher if you&amp;#39;re asking,1286.652,1.634
about your own child.,1288.286,1.469
That&amp;#39;s not why government officials -- they&amp;#39;re very,1289.755,2.335
clear about the line between private action and,1292.09,2.703
government action. Jordan.,1294.793,2.269
"The Press: Thanks, Sean.",1297.062,0.634
Does the President agree with House conservatives,1297.696,1.435
that the sunset date for the Medicaid expansion,1299.131,3.737
should be moved up to the end of next year?,1302.868,2.569
"Mr. Spicer: Well, I think the bill that is before",1305.437,2.769
"the House right now, the reconciliation piece --",1308.206,1.902
"and again, I cannot reiterate it enough -- is",1310.108,2.469
part of a three-prong process.,1312.577,3.237
But the current process does several things.,1315.814,3.003
"Number one, it&amp;#39;s the first time that you&amp;#39;re going to",1318.817,1.969
have a full addressing of an entitlement like,1320.786,4.371
this in decades.,1325.157,2.135
"It is actually a very, very good thing for",1327.292,3.137
conservatives when you look at how we&amp;#39;re going to,1330.429,2.335
address Medicaid and an entitlement that many,1332.764,3.537
conservatives have fought for years need,1336.301,3.137
to be addressed.,1339.438,1.167
"But that being said, the President has also been",1340.605,1.068
