text,start,duration
The President will speak with the Prime Minister,240.473,1.568
about how that partnership will help us defeat ISIS,242.041,2.736
and move into a new era in which Iraq is a force for,244.777,2.903
stability and peace and a prosperous Middle East.,247.68,3.537
After his bilateral meeting with the Prime,251.217,1.602
"Minister, the President will depart the White",252.819,2.135
"House for Louisville, Kentucky for a Make",254.954,2.269
America Great Again Rally before returning to the,257.223,2.803
White House later this evening.,260.026,1.702
A few notes at the end before I take,261.728,1.668
some questions.,263.396,1.435
"Yesterday, Treasury Secretary Mnuchin returned",264.831,2.536
"from a very successful trip to Europe, where he",267.367,2.202
stopped in the UK for a bilateral with the,269.569,2.335
"Chancellor of the Exchequer, and later met",271.904,2.169
with 18 of his counterparts during the,274.073,1.969
G20 Ministerial in Baden-Baden.,276.042,3.07
This trip gave the Secretary an opportunity,279.112,2.435
to outline the administration&amp;#39;s,281.547,1.268
"priorities on a number of issues, including",282.815,2.102
"macroeconomic policy, financial regulation,",284.917,2.903
"international tax, and illicit finance.",287.82,2.837
"During the meetings, the Secretary and his",290.657,1.401
counterparts presented a platform that will,292.058,1.702
strengthen our collective work on steps to promote,293.76,2.736
global growth and financial stability.,296.496,2.102
In terms of the schedule for the rest of the week,298.598,2.102
"-- tomorrow, the President will sign S.",300.7,1.668
"442, &amp;quot;The National Aeronautics and Space",302.368,3.17
Administration Transition Authorization Act of 2017&amp;quot;,305.538,3.47
"in the morning, and make remarks at the National",309.008,2.236
Republican Congressional Committee March,311.244,2.202
Dinner in the evening.,313.446,1.368
"On Wednesday, as I mentioned last week, the",314.814,1.835
President will meet with,316.649,0.834
the Congressional Black Caucus.,317.483,1.635
"On Thursday, the President will hold an event with",319.118,2.136
truck drivers and representatives from the,321.254,1.601
trucking companies and industry on healthcare and,322.855,2.87
its negative impacts on their industry and,325.725,2.669
"livelihood, which just happens to be the largest",328.394,3.37
employer in 29 states.,331.764,1.669
"And on Friday, the President will hold a",333.433,1.401
Greek Independence Day celebration.,334.834,2.402
We&amp;#39;ll have further updates on all of,337.236,2.303
those events later.,339.539,1.535
"And finally, I want to address the House",341.074,2.035
Intelligence Committee hearing that is currently,343.109,2.836
happening in which the FBI director and the NSA,345.945,2.369
director are currently testifying and comment to,348.314,2.469
the extent that I can at this time.,350.783,2.002
"This hearing, as Chairman Nunes noted, is the first",352.785,2.736
of several that the House Intelligence Committee is,355.521,1.936
"engaged in, and the President is happy that",357.457,2.202
they&amp;#39;re pursuing the facts in this.,359.659,2.169
"As has been previously reported, Director Comey",361.828,4.17
confirmed that the FBI is investigating Russia&amp;#39;s,365.998,2.236
role in interfering with the election.,368.234,2.369
And let me just comment briefly on that.,370.603,2.536
"Following this testimony, it&amp;#39;s clear that",373.139,2.035
nothing has changed.,375.174,1.268
Senior Obama intelligence officials have gone on,376.442,2.303
record to confirm that there is no evidence of a,378.745,2.469
Trump-Russia collusion.,381.214,1.968
"The Obama CIA director said so, Obama&amp;#39;s director",383.182,3.103
"of national intelligence said so, and we take",386.285,2.403
them at their word.,388.688,1.068
"However, there was some new information that came",389.756,1.668
from the hearing that we believe is,391.424,1.368
newsworthy about the intelligence-gathering,392.792,1.468
process and the unmasking of Americans identified in,394.26,3.837
"intelligence reports, and the illegal leak of such",398.097,3.003
"unmasked individuals, which is a federal crime.",401.1,3.103
Director Comey told the House Intelligence,404.203,1.835
Committee that certain political appointees in,406.038,2.103
the Obama administration had access to the,408.141,2.335
names of unmasked U.S.,410.476,1.302
"citizens, such as senior White House officials,",411.778,2.902
"senior Department of Justice officials, and",414.68,2.57
senior intelligence officials.,417.25,1.835
"Before President Obama left office, Michael Flynn",419.085,2.736
was unmasked and then illegally his identify was,421.821,3.27
"leaked out to media outlets, despite the fact",425.091,2.836
"that, as NSA Director Rogers said, that",427.927,2.669
unmasking and revealing individuals endangers,430.596,3.137
&amp;quot;national security.&amp;quot; Not only was General Flynn&amp;#39;s,433.733,4.104
"identify made available, Director Comey refused to",437.837,2.502
answer the question of whether or not he&amp;#39;d,440.339,2.703
actually briefed President Obama on his phone,443.042,2.503
calls and activities.,445.545,0.667
Director Comey called these types of disclosures,446.212,1.335
of classified information a threat to national,447.547,1.368
"security, and said he will investigate and pursue",448.915,1.334
these matters to the full extent of law.,450.249,1.335
He also said that the leaking of classified,451.584,1.335
information had become &amp;quot;unusually active&amp;quot; in the,452.919,1.334
timeframe in question.,454.253,0.668
It&amp;#39;s also important to note that both Directors,454.921,1.334
Comey and Rogers told the committee that they have,456.255,1.368
no evidence that votes were changed in the,457.623,1.335
swing states the President had won.,458.958,4.872
"I think that pretty much, until we get the ending of",463.83,5.005
this hearing -- I don&amp;#39;t know that I want to,476.409,2.102
comment too much further.,478.511,1.501
"And with that, I&amp;#39;d be glad to take a few questions.",480.012,2.136
Jonathan.,482.148,0.667
"The Press: Sean, does the President still have",482.815,2.269
complete confidence in FBI Director Comey?,485.084,2.035
Mr. Spicer: There&amp;#39;s no reason to believe he,487.119,2.169
doesn&amp;#39;t at this time.,489.288,0.901
John.,490.189,0.668
"The Press: You said -- wait, hold on --",490.857,1.735
Mr. Spicer: I answered you.,492.592,1.301
The Press: He said that there is no information to,493.893,2.269
support the allegations that the President made,496.162,1.635
against President Obama.,497.797,1.334
Mr. Spicer: At this time.,499.131,1.068
The Press: So is the President prepared to,500.199,2.503
withdraw that accusation and apologize,502.702,1.334
to the President?,504.036,0.768
"Mr. Spicer: No, we started a hearing.",504.804,1.835
It&amp;#39;s still ongoing.,506.639,0.767
"And, as Chairman Nunes mentioned, this is one in",507.406,3.17
a series of hearings that will be happening.,510.576,4.538
"As I noted last week, there&amp;#39;s also a lot of",515.114,2.569
interesting news coming out of that in terms of,517.683,2.269
the activities that have gone on to reveal the,519.952,2.536
information on American citizens that have been,522.488,1.735
"part of this, particularly General Flynn.",524.223,2.369
There&amp;#39;s a lot of things that aren&amp;#39;t being covered,526.592,2.269
in this hearing that I think are interesting that,528.861,4.738
"-- since it&amp;#39;s ongoing, I&amp;#39;ll leave that for now.",533.599,1.869
But I think there&amp;#39;s a lot of areas that still,535.468,2.836
need to be covered.,538.304,1.168
There&amp;#39;s a lot of information that still,539.472,1.368
needs to be discussed.,540.84,0.934
The Press: The director also said he&amp;#39;s,541.774,1.335
investigating the links and the possibility of,543.109,2.969
coordination between the Trump campaign,546.078,2.036
and the Russians.,548.114,2.402
Given that the President just this morning said,550.516,2.035
"that the Democrats made up the Russia story, why",552.551,3.771
would the FBI director be investigating a,556.322,1.668
story if it&amp;#39;s simply --,557.99,1.135
Mr. Spicer: I don&amp;#39;t think that&amp;#39;s what he said.,559.125,1.568
"But again, look at what -- The Press: No, no, he did.",560.693,1.602
He said that he&amp;#39;s investigating the nature,562.295,1.601
of any links between individuals associated,563.896,2.269
with the Trump campaign and the Russian,566.165,1.368
"government, and whether or not there",567.533,1.335
was any coordination.,568.868,0.801
Mr. Spicer: Correct.,569.669,0.734
"But again, investigating it and having proof of it",570.403,2.302
are two different things.,572.705,0.801
"If you look at the acting Obama CIA director, he",573.506,2.903
said that there&amp;#39;s smoke but there&amp;#39;s no fire.,576.409,2.035
Senator Tom Cotton -- &amp;quot;Not that I&amp;#39;ve seen and not,578.444,2.669
that I&amp;#39;m aware of.&amp;quot; You look at Director Clapper,581.113,2.703
-- &amp;quot;Not to my knowledge.&amp;quot;,583.816,1.368
"Senator Chris Coons, Democrat from Delaware --",585.184,2.069
&amp;quot;I have no evidence of collusion.&amp;quot;,587.253,2.469
There&amp;#39;s a point at which you continue to search for,589.722,2.236
something that everybody who&amp;#39;s been briefed,591.958,2.302
hasn&amp;#39;t seen or found.,594.26,2.436
"I think it&amp;#39;s fine to look into it, but at the end of",596.696,2.369
"the day, they&amp;#39;re going to come to the same",599.065,1.334
conclusion that everybody else has had.,600.399,1.669
"So you can continue to look for something, but",602.068,3.036
continuing to look for something that doesn&amp;#39;t,605.104,1.501
exist doesn&amp;#39;t matter.,606.605,1.602
There is a discussion -- I heard some names thrown,608.207,2.202
around before -- that were hangers-on or on the,610.409,3.537
"campaign, and I think at some point people that got",613.946,3.604
"thrown around at the beginning of this hearing,",617.55,2.402
"some of those names, the greatest amount of",619.952,2.269
interaction that they&amp;#39;ve had has had,622.221,2.002
cease-and-desist letters sent to them.,624.223,1.869
The Press: You&amp;#39;re talking about the Roger Stones and,626.092,2.469
the Carter Pages.,628.561,0.801
"Mr. Spicer: Exactly, the Carter Pages, yes.",629.362,1.968
"But those people, the greatest amount of",631.33,1.435
interaction that they had with the campaign was the,632.765,2.169
campaign apparently sending them a series of,634.934,1.968
cease-and-desist letters.,636.902,1.836
"So again, I think that when you read a lot of",638.738,2.235
"this activity about associates, there is a",640.973,2.603
fine line between people who want to be part of,643.576,2.602
"something that they never had an official role in,",646.178,2.203
and people who actually played a role in either,648.381,1.935
the campaign or the transition.,650.316,1.368
Julie.,651.684,0.667
"The Press: Sean, I just had two quick questions",652.351,1.335
on the hearing today.,653.686,0.667
Does the President -- now that we know there is an,654.353,2.102
ongoing investigation by the FBI -- does the,656.455,2.403
President stand by his comments that he is not,658.858,2.669
aware of any contacts that his campaign associates,661.527,2.402
had with Russia during the election?,663.929,1.769
Mr. Spicer: Yes.,665.698,0.901
The Press: And then the second one is: Has anyone,666.599,2.936
"from the White House -- Mr. Spicer: Well, can I",669.535,1.735
just amend the first one?,671.27,0.968
The Press: Sure.,672.238,0.667
"Mr. Spicer: Obviously, just to be clear, I know",672.905,1.435
that -- I&amp;#39;m trying to think through this for a,674.34,1.401
"second, because obviously General Flynn -- but again --",675.741,1.902
"The Press: Right, particularly during the",677.643,1.335
"campaign, before the election.",678.978,0.867
Mr. Spicer: Right.,679.845,1.101
And I&amp;#39;m not aware of any at this time.,680.946,2.036
But even General Flynn was a volunteer of the,682.982,2.636
"campaign, and then obviously there&amp;#39;s been",685.618,2.502
discussion of Paul Manafort who played a very,688.12,2.736
limited role for a very limited amount of time.,690.856,2.403
But beyond --,693.259,1.434
The Press: He was the chairman of the campaign --,694.693,1.969
"Mr. Spicer: Hey, Jonathan, hold on.",696.662,1.335
Can you stop interrupting other people&amp;#39;s questions?,697.997,1.334
The Press: (Inaudible) played a limited role --,699.331,1.736
"Mr. Spicer: Hey, Jonathan, somebody is asking",701.067,2.469
a question.,703.536,0.8
It&amp;#39;s not your press briefing.,704.336,2.703
Julie is asking a question.,707.039,2.102
Please calm down.,709.141,0.668
Julie.,709.809,0.667
The Press: Are you saying then that the President is,710.476,1.368
aware of contacts that Manafort had,711.844,1.335
during the campaign?,713.179,0.667
"Mr. Spicer: No, no, nothing that hasn&amp;#39;t been",713.846,1.335
previously discussed.,715.181,0.667
I just don&amp;#39;t want to make it look like we&amp;#39;re not,715.848,1.335
aware of the stuff that&amp;#39;s --,717.183,0.667
The Press: Understood.,717.85,0.667
"And then the second thing is, anyone from the White",718.517,1.368
"House, up to the President, been",719.885,1.335
interviewed by the FBI as part of,721.22,1.335
this investigation?,722.555,0.667
Mr. Spicer: Not that I&amp;#39;m aware of.,723.222,1.335
Mara.,724.557,0.667
The Press: You said that -- you made a point of,725.224,1.335
saying that Comey refused to say whether he had,726.559,1.334
briefed Obama about the investigation.,727.893,1.368
"And also, the President, on his official account,",729.261,2.636
tweeted the same thing today.,731.897,1.835
"Comey made a point today of saying, please do not",733.732,3.671
draw any conclusions from my ability to confirm or,737.403,3.303
"deny anything, but you are",740.706,1.835
drawing a conclusion from that.,742.541,1.835
"Mr. Spicer: Well, I think we&amp;#39;re pointing it out.",744.376,3.404
"I mean, we&amp;#39;re making a point that",747.78,1.335
it is not known.,749.115,1.134
"And I think there&amp;#39;s further -- I mean, to",750.249,2.736
"everyone who was looking for a conclusion today, I",752.985,2.769
think there&amp;#39;s a lot more that needs to be discussed,755.754,3.07
and looked at before we can jump to a conclusion about,758.824,3.07
The Press: (Inaudible.),761.894,0.667
Mr. Spicer: Hold on.,762.561,0.668
"But I think the point is, is that, in the same token",763.229,2.469
"you&amp;#39;ve got individuals that want an answer, and",765.698,3.47
"at the same time, there&amp;#39;s clearly a lot of",769.168,1.768
information that still hasn&amp;#39;t come out or,770.936,1.368
been discussed.,772.304,0.668
The Press: So you&amp;#39;re looking forward to,772.972,1.601
this investigation --,774.573,0.734
Mr. Spicer: I think that we are --,775.307,1.635
there is a lot more to come is the answer that I --,776.942,2.503
The Press: But the reason that I&amp;#39;m asking,779.445,1.334
this question is you said that they are going to,780.779,1.335
come to the same conclusion of,782.114,1.301
everybody else.,783.415,0.935
"Mr. Spicer: My point is, is that -- The Press: So",784.35,1.535
you already know what the conclusion is?,785.885,1.334
"Mr. Spicer: No, no, no.",787.219,0.668
What I&amp;#39;m getting at is that there is this,787.887,1.434
continuous -- there is this media narrative that,789.321,2.803
"continues to talk about collusion that exists, and",792.124,2.202
yet every person that&amp;#39;s been briefed -- Nunes; Tom,794.326,3.537
"Cotton; Chris Coons, Democrat of Delaware;",797.863,3.537
"Clapper, the Obama appointee -- have all said",801.4,2.803
that nothing that they&amp;#39;ve seen makes them believe,804.203,2.669
that there was any collusion.,806.872,1.135
And I think there&amp;#39;s a difference between talking,808.007,1.968
"about an investigation into the 2016 election,",809.975,2.836
"which we all know, and any evidence of collusion.",812.811,3.804
"There is no evidence, according to the people",816.615,2.202
"that have been briefed, of any collusion or activity",818.817,2.803
that leads them to believe that that exists.,821.62,3.137
I think that is an important point that gets,824.757,1.601
overlooked over and over and over again.,826.358,1.502
"The Press: Right, but you said it&amp;#39;s fine to look",827.86,1.335
"into it, but they are going to come to the same",829.195,1.434
conclusion of everybody else -- that this,830.629,2.069
collusion doesn&amp;#39;t exist.,832.698,0.734
So you already know --,833.432,1.235
"Mr. Spicer: No, I don&amp;#39;t. What I&amp;#39;m --",834.667,1.835
The Press: - investigation is finished --,836.502,1.334
"Mr. Spicer: No, no, that&amp;#39;s not what I&amp;#39;m saying.",837.836,1.335
"What I&amp;#39;m saying is, is that every single person",839.171,2.436
-- because what the director said today is,841.607,2.135
that there&amp;#39;s an ongoing investigation.,843.742,2.069
My point is to say that everybody who&amp;#39;s been,845.811,2.403
briefed on that investigation -- it,848.214,2.202
doesn&amp;#39;t -- there is an assumption that because,850.416,1.568
"there is an investigation, it must mean that",851.984,1.969
it&amp;#39;s about something.,853.953,1.801
My point to you is that there is an assumption on,855.754,2.036
behalf of most people in the media about what that,857.79,2.469
investigation must mean.,860.259,1.268
"And my point to you is, is that, despite the",861.527,2.636
narrative that gets played over and over again with,864.163,2.702
respect to what the investigation might mean,866.865,3.204
"in terms of collusion, every person, Republican",870.069,2.302
"and Democrat, that has been briefed on it has",872.371,2.202
come to the same conclusion that there is,874.573,2.102
no collusion and that that&amp;#39;s over.,876.675,1.802
"So while we can talk about an investigation,",878.477,2.836
"big-picture holistically, the idea that so many",881.313,2.836
people are trying to jump to a conclusion seems,884.149,2.703
"very, very misguided.",886.852,1.101
Zeke.,887.953,0.668
"The Press: Thanks, Sean.",888.621,0.9
Two quick ones.,889.521,0.968
"First -- briefing with the President, do you expect",890.489,2.836
the invitation to President Xi to that,893.325,2.202
summit that&amp;#39;s being reported on for next month,895.527,2.503
to be -- was that extended on that trip?,898.03,2.836
And do you expect that to be taking place early,900.866,2.603
"April, the 6th, 7th and 8th?",903.469,1.568
Mr. Spicer: I&amp;#39;ll try to have more of a,905.037,1.435
readout afterwards.,906.472,0.734
I know that they&amp;#39;re going to talk extensively about,907.206,2.369
"what he accomplished in both Japan, South Korea,",909.575,2.235
and obviously in Beijing.,911.81,1.135
But I&amp;#39;m going to let the Secretary of State debrief,912.945,2.536
the President before I get ahead of deciding what was,915.481,6.506
discussed in Beijing.,921.987,0.868
The Press: And back to the previous topic.,922.855,1.535
I was hoping you could,924.39,0.667
square the circle a little bit.,925.057,1.001
"You said in the case of the President&amp;#39;s tweets, on",926.058,2.936
"this an ongoing investigation, that more",928.994,1.769
things will come out that may justify that.,930.763,2.369
"But in the case of the Clinton charges, you",933.132,2.636
listed all the people who have said (inaudible),935.768,2.369
investigation there.,938.137,0.7
"Why, in one case, is that sufficient to say that",938.837,1.735
"there is no -- you could rule out collusion now,",940.572,1.635
"versus in the other case you&amp;#39;d say, oh, there is",942.207,1.635
going to be more information coming out,943.842,1.335
that will prove these tweets?,945.177,0.667
"Mr. Spicer: Well, I&amp;#39;m not -- because again, I think",945.844,2.503
there&amp;#39;s a difference.,948.347,0.667
I&amp;#39;m not ruling anything out.,949.014,1.235
I&amp;#39;m merely explaining to you that every person --,950.249,3.503
"Republican, Democrat, Obama, that served in the",953.752,2.469
Obama administration across a broad section --,956.221,2.002
The Press: You can say the same thing about tweets.,958.223,1.902
Mr. Spicer: In terms of what?,960.125,1.335
The Press: Wiretappings.,961.46,1.468
Mr. Spicer: But I think that there is -- on the,962.928,4.738
"investigation itself, we know from the people",967.666,2.77
who have been briefed.,970.436,1.167
"On the other piece of it, we know that there is --",971.603,1.769
"it&amp;#39;s an ongoing thing, and that even according to the",973.372,2.336
Department of Justice in terms of the information,975.708,2.869
"that has been provided and Chairman Nunes, that they",978.577,2.402
are still at the beginning of this process.,980.979,1.736
That is a very different thing than a group of,982.715,2.202
people saying there is an ongoing investigation.,984.917,2.335
"And from what we&amp;#39;ve been briefed, there is no",987.252,1.769
evidence to suggest any type of collusion.,989.021,3.003
That&amp;#39;s the difference.,992.024,0.667
Hunter.,992.691,0.668
"The Press: Thanks, Sean.",993.359,0.667
On a slightly different topic: In his first eight,994.026,2.736
"weeks in office, President Trump has made at least 10",996.762,2.97
trips to the golf course.,999.732,1.534
He regularly used to criticize President Obama,1001.266,2.336
for spending time on the course.,1003.602,1.468
How is his golf game any different?,1005.07,1.535
"Mr. Spicer: Well, I think two things.",1006.605,1.401
"One is, you saw him utilize this as an",1008.006,2.503
opportunity with Prime Minister Abe to help,1010.509,5.405
foster deeper relationships in Southeast,1015.914,2.837
"Asia -- in Asia, rather -- and have a growing",1018.751,3.403
relationship that&amp;#39;s going to help,1022.154,1.702
U.S. interests.,1023.856,0.7
How you use the game of golf is something that he,1024.556,2.369
has talked about.,1026.925,0.801
"Secondly, we went down to -- he had a mini Cabinet",1027.726,3.971
"meeting the other day down -- or two weekends ago,",1031.697,3.904
down at his club in Virginia.,1035.601,2.369
And I remember so many people jumping to the,1037.97,2.035
conclusion that he&amp;#39;s going down and playing golf.,1040.005,2.302
Just because you go somewhere doesn&amp;#39;t,1042.307,1.335
necessarily mean that you did that.,1043.642,1.401
"So on a couple of occasions, he&amp;#39;s actually",1045.043,1.435
"conducted meetings there, he&amp;#39;s actually",1046.478,1.969
had phone calls.,1048.447,1.601
So just because he heads there doesn&amp;#39;t mean that,1050.048,2.069
that&amp;#39;s what&amp;#39;s happening.,1052.117,0.934
The Press: I know he did meet with Prime Minister,1053.051,2.136
"Abe on the course, but we&amp;#39;re not getting a lot of",1055.187,2.502
details on other high-level meetings that,1057.689,1.769
are taking place.,1059.458,0.801
If he is having these productive meetings on the,1060.259,2.169
"course, why isn&amp;#39;t the President and his aides",1062.428,2.502
being a little more forthcoming about,1064.93,1.468
what he&amp;#39;s doing?,1066.398,0.667
Mr. Spicer: It&amp;#39;s the same reason that he can have,1067.065,2.002
dinner or lunch with somebody and not --,1069.067,1.335
because I think the President is entitled to a,1070.402,1.335
"bit of privacy at some point, which is what",1071.737,1.368
we&amp;#39;ve always agreed to.,1073.105,0.667
"We bring the protective pool to be there, but the",1073.772,1.669
President is also entitled,1075.441,2.402
to a bit of privacy as well.,1077.843,3.637
Trey.,1081.48,0.667
The Press: Does the President believe the FBI,1082.147,3.103
will do a fair job of investigating any sort of,1085.25,2.97
links to Russia during the election?,1088.22,1.535
And then I have one more for you.,1089.755,1.334
"Mr. Spicer: Well, I think there&amp;#39;s a variety of",1091.089,1.502
institutions looking at it -- both the House and the,1092.591,2.069
"Senate Intelligence Committee, the FBI.",1094.66,3.737
"But, yeah, I think that when you get to the bottom",1098.397,1.968
"of it, we&amp;#39;ll have a much better picture of what&amp;#39;s",1100.365,2.736
"happening, and I think it will continue to",1103.101,1.335
vindicate him on that.,1104.436,1.368
Go ahead.,1105.804,0.668
"The Press: In a follow-up, the President tweeted this",1106.472,1.801
morning a question about a potential DNC connection,1108.273,3.07
to Russia during the election.,1111.343,1.702
Is he under the impression that the Clinton campaign,1113.045,2.302
had inappropriate contact with Russia,1115.347,2.102
during the election?,1117.449,0.667
"Mr. Spicer: Well, I think that -- and that&amp;#39;s an",1118.116,2.67
interesting aspect of all of this that&amp;#39;s,1120.786,1.635
not being covered.,1122.421,0.667
"Number one, from everything that&amp;#39;s been",1123.088,2.536
"publicly available, on several occasions the DNC",1125.624,3.27
was asked by the FBI to investigate -- or to allow,1128.894,2.836
"their servers to be looked at, despite all of the",1131.73,2.736
claims of their concerns about leaking.,1134.466,2.136
"And yet, the question still doesn&amp;#39;t come out --",1136.602,2.369
"why wouldn&amp;#39;t the DNC, on multiple occasions,",1138.971,3.103
rebuff the FBI?,1142.074,1.134
Why were they not wanting -- if they were so,1143.208,3.57
"concerned about hacks and leaking, why did the DNC",1146.778,3.471
not ask the FBI to come look?,1150.249,3.036
Not only did they not ask them; they rebuffed them,1153.285,2.002
on multiple occasions.,1155.287,1.301
Why?,1156.588,0.668
What are they hiding?,1157.256,1.368
What were they concerned of?,1158.624,1.968
But I think there is a serious question.,1160.592,1.669
"I mean, it&amp;#39;s not -- they&amp;#39;re very clear about",1162.261,3.069
"the concerns they have, as well as all of the",1165.33,3.47
leadership in the Democratic Party.,1168.8,1.535
And yet when it came to hacks and leaks out of the,1170.335,3.27
DNC -- and they&amp;#39;re quick to jump to the conclusion,1173.605,3.337
"about who did it, and yet they wouldn&amp;#39;t allow the",1176.942,2.269
FBI to investigate it -- there&amp;#39;s a whole second set,1179.211,2.803
of concerns here in terms of what was,1182.014,2.068
Hillary Clinton&amp;#39;s role.,1184.082,0.968
"I mean, if you look at the Obama administration and",1185.05,2.536
the Clintons&amp;#39; involvement with Russia in terms of,1187.586,2.869
donations the Clintons received from Russia and,1190.455,2.036
"entities, the idea that they sold off a tremendous",1192.491,6.773
"amount of the uranium to the Russian government,",1199.264,3.537
and yet where was the concern for that?,1202.801,2.503
What are we doing to look into that?,1205.304,1.534
It was the Obama administration in 2009,1206.838,2.036
that talked about a reset with Russia and a desire,1208.874,3.136
to reset relationships.,1212.01,2.436
It was Hillary Clinton who signed off on the deal,1214.446,1.768
that gave a Russian company one-fifth,1216.214,2.536
of the U.S. uranium supply.,1218.75,1.368
Where is the questioning about that?,1220.118,2.036
What did they get?,1222.154,0.901
There was discussion the other day about a Russian,1223.055,2.469
official noting that both campaigns they sought to,1225.524,2.636
-- where is the concern about their efforts on the,1228.16,2.436
Hillary Clinton thing?,1230.596,1.101
"The Democrats and the Democratic Party, and a",1231.697,2.135
lot of those individuals are quick to point,1233.832,2.002
"fingers, and yet when it comes to discussing their",1235.834,2.302
own collusion or questions involving their,1238.136,4.505
involvement with Russian officials or buy-offs to,1242.641,3.136
"the Russians, there&amp;#39;s no discussion there.",1245.777,2.036
