text,start,duration
I know the President looks forward to personally,95.195,2.002
following up on that meeting with the VSOs.,97.197,3.37
"Also last night, the President named several",100.567,2.002
individuals whom he intends to nominate or,102.569,2.202
appoint to key administration posts:,104.771,2.002
"Courtney Simmons Elwood, General Counsel of the",106.773,2.602
"Central Intelligence Agency; Noel Francisco,",109.375,2.97
Solicitor General at the Department of Justice;,112.345,2.169
"Jeffrey Rosen, Deputy Secretary of",114.514,2.836
Transportation; John J.,117.35,1.869
"Sullivan, General Counsel for the Department of",119.219,2.435
"Defense; Ajit Pai, member of the Federal",121.654,2.703
"Communications Commission; and Tony Sayegh, Jr., the",124.357,3.17
Assistant Secretary for Public Affairs at the,127.527,2.703
Department of Treasury.,130.23,0.867
Expect further announcements as the,131.097,2.403
week goes on.,133.5,1.234
"Now, on to the events of the day.",134.734,1.502
"This morning, after receiving his daily",136.236,2.068
"intelligence briefing, the President met with Laurene",138.304,2.469
"Powell Jobs, the founder and president of Emerson",140.773,2.77
"Collective, an organization dedicated to",143.543,2.436
removing the barriers that unfortunately prevent some,145.979,2.469
in the world from achieving their,148.448,1.601
full potential.,150.049,1.335
"They discussed education and immigration policy,",151.384,2.703
which are two of the areas that,154.087,1.334
Emerson Collective focuses on.,155.421,2.503
"Then the President held a strategic affairs lunch,",157.924,2.035
focused on infrastructure with leaders in,159.959,2.503
the private sector.,162.462,1.234
Infrastructure used to be a point of American pride.,163.696,2.77
"But now, an overbearing, ineffective regular system",166.466,3.37
can keep projects in limbo for years.,169.836,2.836
The President has already started removing the,172.672,1.969
regulatory roadblocks that have been killing projects,174.641,2.669
before they&amp;#39;ve even begun through his executive,177.31,2.302
"actions, streamlining the permitting process and",179.612,2.636
calling for each agency throughout the government,182.248,2.803
to identify regulations that cause undue burden.,185.051,3.303
"As the President has said many times, strong",188.354,2.369
public-private partnerships will also be,190.723,1.936
"key to revitalizing our country&amp;#39;s ruined roads,",192.659,3.336
crumbling bridges and outdated airports.,195.995,3.17
The government has wasted too much of the taxpayers&amp;#39;,199.165,2.236
money on inefficient and misguided projects.,201.401,3.37
By looking at infrastructure from a,204.771,1.501
"businessperson&amp;#39;s perspective, as the",206.272,2.002
"President and these executives do, we can",208.274,2.569
restore respect for the taxpayer dollar and make,210.843,3.07
the best investment.,213.913,1.702
The President was particularly pleased to be,215.615,1.601
holding this meeting now that Secretary of,217.216,1.502
"Transportation Chao, EPA Administrator Pruitt, and",218.718,3.337
Energy Secretary Perry are all confirmed and,222.055,2.402
getting to work.,224.457,1.235
"In attendance at the lunch, as I mentioned,",225.692,1.835
"were Secretary Chao, Secretary Perry,",227.527,2.502
"Administrator Pruitt, and then Richard LeFrak, CEO",230.029,3.17
"of LeFrak; Steve Roth, the CEO of Vornado Realty",233.199,2.97
"Trust; Josh Harris, co-founder of Apollo",236.169,2.669
"Global Management; Bill Ford, the CEO of General",238.838,4.071
"Atlantic; Lynn Scarlett, the managing director of",242.909,2.669
"the Nature Conservancy; Tyler Duvall, the partner",245.578,2.736
of McKinsey; and Elon Musk of SpaceX.,248.314,3.304
"Later this afternoon, the President will meet with",251.618,1.735
Congressman Elijah Cummings to discuss rising,253.353,2.469
prescription drugs prices.,255.822,2.135
I know the President is looking forward to,257.957,1.368
continuing the dialogue that they started a few,259.325,1.835
weeks ago on the phone.,261.16,1.502
"At 4:00 o&amp;#39;clock, the President will meet with",262.662,5.372
"Interior Secretary Ryan Zinke, Senator Murkowski,",268.034,1.101
and Senator Sullivan of Alaska.,269.135,0.767
They&amp;#39;re expected to discuss the priorities of,269.902,1.469
"the Department of Interior, especially as it",271.371,2.902
pertains to the government-owned,274.273,1.369
lands in Alaska.,275.642,2.002
"This evening, the President will meet with",277.644,1.368
conservative leaders about health care.,279.012,2.002
We&amp;#39;ll have more details and participants on that,281.014,2.068
meeting a little bit later this afternoon.,283.082,2.303
The President and the Vice President continue to,285.385,1.568
reiterate their support for the House bill on,286.953,2.836
"Obamacare repeal and replace, and look forward",289.789,2.502
to working with Congress to institute a new,292.291,2.636
healthcare system.,294.927,1.302
"Tonight, the President will have dinner with",296.229,1.334
Senator and Mrs. Cruz.,297.563,1.469
"And finally, a couple of additional administration",299.032,2.202
announcements.,301.234,1.201
"Today, the President and the First Lady announced",302.435,2.269
the initial details for the 139th White House,304.704,3.537
"Easter Egg Roll taking place on Monday,",308.241,2.502
April 17th.,310.743,1.402
They are honored to continue the traditions of,312.145,1.701
the past while creating new ones that will play a,313.846,2.269
lasting role in the fabric of our nation&amp;#39;s history.,316.115,2.97
Tickets to the Easter Egg Roll are free to the,319.085,1.802
public and will be allotted through an,320.887,1.334
online lottery.,322.221,1.268
Further details on the lottery and information on,323.489,2.736
that day will be released later this month.,326.225,2.436
Keep an eye on WhiteHouse.gov for,328.661,1.735
updates on that.,330.396,1.302
I&amp;#39;m also pleased to announce -- and a little,331.698,2.435
bit proud -- that Taoiseach Kenny of Ireland,334.133,3.003
will be visiting the White House for the traditional,337.136,1.735
St. Patrick&amp;#39;s Day visit on March 16th.,338.871,2.603
"We&amp;#39;ll have further details on that visit, as well as",341.474,2.135
the other foreign leader visits later this week.,343.609,2.57
"With that, some questions.",346.179,1.835
David Smith of The Guardian.,348.014,2.836
"The Press: Hi, Sean.",350.85,1.001
Can I ask about the President&amp;#39;s state,351.851,2.703
visit to the UK?,354.554,1.902
Is there timing for that?,356.456,1.301
And what was your reaction to some members of,357.757,3.37
Parliament in Britain saying the President is,361.127,2.569
not welcome?,363.696,1.468
They actually used words like &amp;quot;racist&amp;quot; and,365.164,2.136
&amp;quot;sexist.&amp;quot; Has that led him to reconsider?,367.3,3.67
"Mr. Spicer: The President, as you know, accepted Her",370.97,3.103
Majesty&amp;#39;s invitation when,374.073,2.002
the Prime Minister was here.,376.075,1.201
He looks forward to going over and visiting the,377.276,3.904
United Kingdom.,381.18,1.268
"As we have details to share with you further, we",382.448,3.037
"will, but there is nothing further at this time. Caitlin.",385.485,3.203
The Press: Does the White House have a reaction to,388.688,2.836
the Iranian vessels coming within 150 yards of a Navy,391.524,2.569
ship over the weekend?,394.093,1.168
Aren&amp;#39;t they on notice?,395.261,2.102
And will you offer anything beyond a,397.363,1.435
verbal reaction?,398.798,0.901
And then I have a follow-up question.,399.699,1.301
Mr. Spicer: Okay.,401,1.335
The USNS ship that was in close proximity is,402.335,3.136
obviously something that the President has been,405.471,1.535
made aware of.,407.006,1.702
The President has been very clear that this,408.708,1.535
provocative action is something that,410.243,1.968
won&amp;#39;t be tolerated.,412.211,1.702
"With that, I would refer you to the Department of",413.913,1.902
"Defense, who is monitoring that situation and will",415.815,4.037
talk about the appropriate actions they may take.,419.852,1.869
And your next one?,421.721,0.667
"The Press: And then, secondly, does he have any",422.388,1.835
plans to revamp the H-1B visa program by the,424.223,2.336
April 1 deadline?,426.559,2.769
Mr. Spicer: I think we&amp;#39;ve talked before about,429.328,1.268
immigration as a whole.,430.596,0.568
I think there is the legal part of immigration and,431.164,2.969
then the illegal part of immigration.,434.133,1.602
The President&amp;#39;s actions that he&amp;#39;s taken in terms,435.735,2.736
of his executive order and other revamping of,438.471,3.103
immigration policy have focused on our border,441.574,2.402
"security, keeping our country safe,",443.976,1.669
our people safe.,445.645,1.768
"And then, obviously, whether it&amp;#39;s H-1B visas or",447.413,2.97
the other one -- spousal visas -- other areas of,450.383,3.47
"student visas, I think there is a natural desire",453.853,3.27
to have a full look at --,457.123,1.168
a comprehensive look at that.,458.291,1.434
He discussed the RAYS Act yesterday with Senators,459.725,3.404
Perdue and Cotton.,463.129,2.035
We&amp;#39;ll have more on that coming forward.,465.164,1.935
"But I think as the readout mentioned, he was very",467.099,2.636
supportive of their efforts with respect to,469.735,2.636
how we view legal immigration.,472.371,1.969
He mentioned it in his joint address that we&amp;#39;re,474.34,1.668
one of only a handful of countries that doesn&amp;#39;t use,476.008,2.436
"a merit-based system of immigration, and that is",478.444,2.669
something that we need to look at in its totality. Hunter.,481.113,3.437
"The Press: Thank you, Sean.",484.55,0.934
I had two quick questions.,485.484,1.969
Are you aware of any women who work at the White,487.453,3.504
House who are participating in the,490.957,1.735
strikes today?,492.692,1.034
"And also, more generally, what is the",493.726,2.569
administration&amp;#39;s reaction to this protest?,496.295,2.703
And do you think it&amp;#39;s an effective way -- skipping,498.998,2.202
work is an effective way for women to demonstrate,501.2,2.202
their power and significance?,503.402,1.502
"Mr. Spicer: On the first part, I am not aware of",504.904,3.136
any that are not here.,508.04,2.436
I think everyone that I&amp;#39;m aware of has shown up and,510.476,4.638
is working really hard to advance the,515.114,1.168
President&amp;#39;s agenda.,516.282,1.702
They&amp;#39;re committed to moving this,517.984,1.368
country forward.,519.352,0.8
For those of us who have joined the President,520.152,2.803
"throughout government, I think -- but obviously, as",522.955,3.337
"the President stated today, we want to",526.292,2.135
recognize the contributions that women,528.427,1.669
"make to our businesses, to our families, to our",530.096,2.369
"economy, to our society.",532.465,2.469
And it&amp;#39;s a free country.,534.934,1.301
People have the right to express themselves.,536.235,2.169
"But I think that we should, on a daily basis",538.404,2.002
-- not just one day a year but 365 days a year --,540.406,4.004
appreciate the contributions that women,544.41,1.335
make in all of those categories.,545.745,1.368
"So it shouldn&amp;#39;t be a daily thing, and hopefully we",547.113,3.303
can help fix that a little bit more.,550.416,1.368
"The Press: Thanks a lot, Sean.",551.784,1.902
There seems to be this groundswell of,553.686,2.202
conservative opposition to the healthcare bill that,555.888,3.27
was offered up by leadership in the,559.158,2.603
House of Representatives.,561.761,1.735
You mentioned the President is going to be,563.496,1.368
meeting this evening with conservatives.,564.864,1.768
What is his message to those individuals?,566.632,2.603
Are they members of the Freedom Caucus?,569.235,2.469
Will Senator Rand Paul be there?,571.704,2.402
And can you give a sense about what the President,574.106,2.236
intends to do to turn around that opposition,576.342,3.003
that was quite apparent yesterday?,579.345,2.169
Mr. Spicer: So a few things on that.,581.514,2.035
"One, as I mentioned, we&amp;#39;ll have a list of",583.549,1.568
participants later.,585.117,1.936
"Two, I think that there has been a lot of -- from",587.053,3.37
business and conservative groups have been very,590.423,3.637
"supportive of this, whether it&amp;#39;s Americans for",594.06,1.434
"Tax Reform, Americans&amp;#39; Taxpayers Union, the",595.494,2.369
"Medical Device Manufacturing Association,",597.863,1.969
the U.S.,599.832,0.667
"Chamber of Commerce, AdvaMed, One Nation",600.499,2.536
"Health, Consumer Health Products Association, the",603.035,2.569
"Association of -- AMAC, the National Association",605.604,3.237
"of Wholesale Distributors, the American Legislative",608.841,3.403
"Exchange Council, and others.",612.244,1.469
There&amp;#39;s been tremendous support for this.,613.713,2.102
"We&amp;#39;ve had people throughout Washington, D.C",615.815,2.602
going to different associations and groups,618.417,1.835
throughout the day the last couple days talking,620.252,2.203
about the benefits of this.,622.455,0.901
And we&amp;#39;re going to continue to do outreach.,623.356,2.769
"He met, as you know, yesterday with the House",626.125,1.768
Whip team expressing his unwavering support for the,627.893,3.604
bill and the process that it&amp;#39;s about to encounter.,631.497,1.902
He&amp;#39;ll mention -- he&amp;#39;ll work with these,633.399,1.902
individuals tonight.,635.301,1.268
And we&amp;#39;re going to have a full-court press.,636.569,2.202
Our team throughout the administration on local,638.771,2.903
radio and local television to get that message right,641.674,3.136
to the American people to talk about both the things,644.81,3.003
that we talked about yesterday -- why we have a,647.813,1.902
crisis right now in healthcare and why,649.715,1.602
"Obamacare is failing, but then secondly why the",651.317,3.537
solution that the President has worked on,654.854,1.468
with the House is the right one to bring down,656.322,1.601
costs and to reinstitute choice.,657.923,2.069
So that message is going to continue to get,659.992,2.369
delivered both today and for the next several weeks,662.361,3.57
until it passes the House and the Senate and comes,665.931,2.069
back to his desk.,668,1.135
"But again, one of the important messages that I",669.135,2.569
think those on the conservative side need to,671.704,2.536
"understand is, right now, there is an",674.24,4.738
uneven playing field.,678.978,1.201
"If you get your insurance through Medicaid,",680.179,3.337
"Medicare, through the government, or an",683.516,1.902
"employer-based healthcare, you are untaxed, your",685.418,2.636
employer is untaxed.,688.054,1.201
"It is those self-employed individuals, those small",689.255,3.103
businesses that are paying the penalty for this.,692.358,2.302
"And that&amp;#39;s what I think we have to remember, is that",694.66,1.969
we talk so often on the conservative side and on,696.629,2.836
the Republican side about the importance of,699.465,1.902
"entrepreneurship, the importance of small",701.367,2.135
"businesses to our economy, and yet they&amp;#39;re the ones",703.502,2.469
who suffer right now with an inequity in,705.971,2.67
the tax system.,708.641,0.934
And I think that by leveling that playing,709.575,1.668
"field, and by giving them more options and driving",711.243,2.403
"down cost, we&amp;#39;re actually doing a very conservative",713.646,3.336
thing here by removing the mandate of a,716.982,3.137
government-mandated &amp;quot;you must buy this program or,720.119,3.704
"you will pay a penalty,&amp;quot; and eliminating choice.",723.823,3.003
We are enacting I think very strong conservative,726.826,2.669
values in healthcare that give all Americans more,729.495,3.604
choice at a lower cost.,733.099,1.234
So I think that should be a very positive message. John.,734.333,3.203
"The Press: Yes, thank you.",737.536,1.635
As a brand new federal employee I&amp;#39;m,739.171,2.269
sure you&amp;#39;re aware --,741.44,0.668
Mr. Spicer: current -- welcome back.,742.108,1.634
"The Press: Yes, well, at the moment.",743.742,2.002
I&amp;#39;m sure you and your family are aware that,745.744,1.869
Office of Personnel Management offers a very,747.613,2.302
comprehensive healthcare program called the Federal,749.915,3.204
Employee Health Benefit Program.,753.119,1.034
Mr. Spicer: Yes.,754.153,0.801
"The Press: You, anyone in this building, on the",754.954,1.535
"Hill, their staff, their family, their friends --",756.489,1.868
"not their friends, their family -- well, maybe who",758.357,3.07
knows -- very generous.,761.427,1.201
It&amp;#39;s state of the art.,762.628,2.069
The individuals involved in the healthcare,764.697,3.103
"situation right now, the debate, no matter how it",767.8,3.503
"plays out, can they really have the kind of sympathy",771.303,3.571
and empathy for individuals who may not,774.874,1.701
benefit nearly as much when they&amp;#39;re negotiating,776.575,2.703
"this -- all these plans, Sean?",779.278,3.737
Mr. Spicer: In what respect?,783.015,1.101
"The Press: Well, I mean, you&amp;#39;re fine.",784.116,0.901
You&amp;#39;re covered.,785.017,1.068
"Mr. Spicer: Sure, but it&amp;#39;s unfortunate -- first of",786.085,2.235
"all, I&amp;#39;m not fine.",788.32,1.302
"Because I think because of Obamacare, premiums on",789.622,2.035
everybody have gone up.,791.657,2.035
"Regardless of what you pay, federal employees",793.692,3.137
make a contribution to their,796.829,0.834
healthcare plan as well.,797.663,1.568
And I think that the -- all premiums have,799.231,1.902
increased over the last -- whether you&amp;#39;re in an,801.133,1.835
employer-based system or not.,802.968,1.936
So one of the big issues with Obamacare was in,804.904,4.237
order to fix a problem that faced 15 to 20,809.141,3.037
"million people, is that the entire system got",812.178,2.836
"shattered, and prices on",815.014,2.002
everybody got ratcheted up.,817.016,1.535
People who were on Medicaid suddenly lost,818.551,2.135
"their ability -- so the issue was, is that in an",820.686,2.369
attempt to solve a problem that affected a very,823.055,3.103
"specified and defined group of people, we",826.158,2.503
affected the entire healthcare market.,828.661,3.003
So whether or not you get it from an employee or not,831.664,2.502
"-- an employer or not -- but to your question,",834.166,2.436
that&amp;#39;s part of the issue.,836.602,1.234
The Press: But --,837.836,1.068
"Mr. Spicer: Hold on, hold on.",838.904,0.567
"Here&amp;#39;s the issue -- you&amp;#39;re right, you&amp;#39;re",839.471,0.735
absolutely right.,840.206,0.633
"Right now, if you&amp;#39;re a federal employee, and a",840.839,2.87
"lot of cases in state, you get to open a book and you",843.709,1.435
"get to look at what plan matters to you, what plan",845.144,3.203
is best for you or your family -- how much do you,848.347,2.87
"want to pay, how much coverage do you want to",851.217,1.468
"have, what&amp;#39;s the co-pay you&amp;#39;re willing to -- what",852.685,2.002
services or benefits do you want as,854.687,2.035
part of your plan. Absolutely.,856.722,2.336
"But the issue is, for so many Americans, they don&amp;#39;t",859.058,1.468
have that choice.,860.526,1.234
"For a third of the counties in this country,",861.76,2.536
"they&amp;#39;ve got one choice, one.",864.296,2.937
"And in a lot of states they&amp;#39;ve got none, or the",867.233,1.701
"exchanges are becoming fewer and fewer, the",868.934,2.303
"number of doctors and plans that take Medicaid,",871.237,2.702
fewer and fewer.,873.939,1.168
"So to your point, I think actually we&amp;#39;re in a unique",875.107,2.936
"place, because we get to understand what the",878.043,2.469
average American should get -- that we shouldn&amp;#39;t,880.512,2.103
be limited to a specified number of people.,882.615,1.801
The Press: I appreciate your argument.,884.416,2.469
Very well taken.,886.885,0.668
Mr. Spicer: Thank you.,887.553,0.534
"The Press: However, I&amp;#39;m going to compare a GS-5 or",888.087,2.269
a GS-9 to a senator or a secretary of one,890.356,3.069
of the agencies.,893.425,1.035
I mean the safety net on those individuals gives,894.46,2.702
"them a certain cushion, then they&amp;#39;re negotiating.",897.162,2.503
But do they really have that kind of compassion or,899.665,2.936
"that kind of empathy for the people who, in fact,",902.601,1.902
may be thrown off the healthcare?,904.503,1.869
Mr. Spicer: I think that just because somebody has,906.372,2.269
healthcare doesn&amp;#39;t mean that they can&amp;#39;t empathize,908.641,2.268
with somebody who doesn&amp;#39;t.,910.909,2.303
We all have family and friends,913.212,2.002
that are suffering.,915.214,0.667
"I mean, that&amp;#39;s like saying because I have a job I",915.881,1.535
can&amp;#39;t be empathetic to somebody who,917.416,1.168
doesn&amp;#39;t have a job.,918.584,1.902
We all have family or friends.,920.486,1.001
It&amp;#39;s the same thing when we watch a friend or a,921.487,2.169
family member suffer through a terminal,923.656,1.334
"disease, because we have suffered through it",924.99,2.036
doesn&amp;#39;t mean that we can&amp;#39;t have compassion towards,927.026,2.435
that person or be concerned on how much that,929.461,3.804
bill is costing them.,933.265,1.001
"I mean, that&amp;#39;s actually in some ways -- depending on",934.266,5.406
the relationship you have with that person -- you,939.672,2.135
can even feel worse.,941.807,0.901
You can feel guilty about how much you have and how,942.708,2.536
you&amp;#39;re not able to help that person.,945.244,1.701
I think in many cases that&amp;#39;s what drives us is,946.945,2.503
to know that there are options available to some,949.448,1.702
Americans and not others.,951.15,1.268
The Press: I appreciate your response.,952.418,0.934
Mr. Spicer: Thank you. John.,953.352,2.669
"The Press: Sean, will you confirm that there is a",956.021,0.901
criminal investigation into this alleged theft of,956.922,6.106
cyber tools from the CIA by WikiLeaks?,963.028,4.371
What can the White House tell us about the,967.399,2.603
"situation, particularly the fact that it seems",970.002,1.702
like there&amp;#39;s another leak for the intelligence,971.704,3.069
community that&amp;#39;s on the scale of Edward Snowden?,974.773,3.47
And can you assure the American people that none,978.243,2.103
of these tools have ever been used against them?,980.346,2.469
"Mr. Spicer: Well, there&amp;#39;s a couple things in that.",982.815,2.202
"Number one, for obvious reasons it is our policy",985.017,3.17
as a government not to confirm the authenticity,988.187,3.503
of any kind of disclosure or hack.,991.69,2.202
That would be highly inappropriate for us.,993.892,3.537
But all of these occurred under the last,997.429,3.27
administration -- that is important.,1000.699,1.702
All of these alleged issues.,1002.401,3.27
And I think it&amp;#39;s interesting to have it,1005.671,2.069
asked this way about the damage that could have,1007.74,3.203
occurred or what tools could be used in light of,1010.943,2.302
what&amp;#39;s been going on recently.,1013.245,1.368
We&amp;#39;ve had your own network&amp;#39;s correspondent,1014.613,2.77
James Rosen had his phones -- multiple phones tapped.,1017.383,6.239
Was that appropriate back then?,1023.622,1.735
I think there&amp;#39;s a lot of concern out there about,1025.357,2.069
alleged leaks.,1027.426,0.934
There&amp;#39;s two steps to this.,1028.36,2.002
And I think what you saw over the last week in,1032.097,3.971
terms of -- this should be a major concern to people,1036.068,2.836
in terms of the leaks that are coming out and the,1038.904,2.102
desire to get to the bottom of them -- whether,1041.006,1.769
or not -- not specifically with respect to the,1042.775,3.97
"disclosure that you&amp;#39;re referring to, but I think",1046.745,2.469
the idea that we are having these ongoing,1049.214,2.97
disclosures of national security and classified,1052.184,2.269
information should be something that everybody,1054.453,2.97
is outraged by in this country.,1057.423,1.267
This is the kind of disclosure that undermines,1058.69,2.303
"our country, our security, and our well-being.",1060.993,2.903
"And you&amp;#39;ve seen over the last two years, depending",1063.896,4.371
"on the leak, it depends on the outrage.",1068.267,2.302
It&amp;#39;s interesting how whenever -- whether the,1070.569,2.903
"leak occurred under the last administration, you",1073.472,2.502
had member after member talking about disclosures,1075.974,4.705
"that occurred during that last administration,",1080.679,3.37
whether it was members of Congress -- Elijah,1084.049,2.102
Cummings expressed concern during the last thing --,1086.151,3.037
last administration in terms of the Americans,1089.188,3.036
"that were -- when it dealt with Hillary Clinton,",1092.224,2.336
there was complete outrage about the leaks that,1094.56,2.369
occurred; members calling for investigations,1096.929,1.801
to the leaks.,1098.73,1.569
It&amp;#39;s interesting how there is sort of a double,1100.299,1.601
"standard with when the leaks occur, how much",1101.9,2.303
outrage there is.,1104.203,1.401
And so I do think it&amp;#39;s important.,1105.604,1.902
While I don&amp;#39;t want to get into confirming or denying,1107.506,2.269
"this particular thing, I think it is interesting",1109.775,2.135
how different subjects are approached.,1114.046,2.369
"This one everyone is immediately rushing to,",1116.415,2.402
and there should be a lot more coverage of this.,1118.817,1.669
This alleged leak should concern every single,1120.486,3.536
American in terms of the impact it has on our,1124.022,2.002
national security.,1126.024,1.402
The Press: Can I ask something unrelated?,1127.426,1.568
"Mr. Spicer: Of course, you can.",1128.994,1.101
The Press: Robin Shahini has been imprisoned in,1130.095,2.102
Iran since last October for collaborating with a,1132.197,3.103
hostile government -- that government being the,1135.3,2.403
United States of America.,1137.703,1.635
"He&amp;#39;s on a hunger strike, apparently his",1139.338,1.434
health is suffering.,1140.772,1.335
Is the President aware of Mr. Shahini&amp;#39;s plight and,1142.107,3.036
that of three other Americans who are,1145.143,1.335
being held in Iran?,1146.478,1.101
"And what, if anything, might the President be",1147.579,3.103
doing about it?,1150.682,0.434
"Mr. Spicer: Yeah, so obviously we&amp;#39;re",1151.116,0.768
aware of the situation.,1151.884,1.901
"In that particular case, I would refer you to the",1153.785,1.268
State Department.,1155.053,0.701
The Press: I wanted to go back to an,1155.754,1.568
earlier question.,1157.322,1.435
What is the President personally going to be,1158.757,1.502
doing in order to sell this healthcare bill?,1160.259,2.168
And what&amp;#39;s he going to do to convince reticent,1162.427,1.502
"lawmakers to come along -- people like Rand Paul, who",1163.929,2.169
don&amp;#39;t like it?,1166.098,1.802
"Mr. Spicer: Well, I mean, we&amp;#39;re on day two.",1167.9,2.869
"As I mentioned, we&amp;#39;ve been out and local -- talk",1170.769,3.07
radio and local markets.,1173.839,2.335
The President yesterday met with the,1176.174,1.502
House deputy whips.,1177.676,1.134
"Today, he&amp;#39;s having a series of additional",1178.81,2.436
"meetings with conservative groups, with others.",1181.246,2.936
He&amp;#39;s already talked to insurance agents.,1184.182,1.302
"I mean, we&amp;#39;ve talked about the lead up to this with",1185.484,2.202
"the insurance executives, with companies, with",1187.686,2.169
various members of the House and the Senate,1189.855,1.702
from both parties.,1191.557,0.8
"He met with governors, attorneys general, I think",1192.357,2.336
there&amp;#39;s a group of lieutenant,1194.693,0.934
governors coming in.,1195.627,2.002
We&amp;#39;re going to be aggressively going after,1197.629,4.571
-- talking about the solution that we have for,1202.2,2.136
"healthcare, both the need to repeal the current",1204.336,3.837
Obamacare system and the need to replace it with,1208.173,2.369
something that gives patients the choices and,1210.542,3.337
costs that they need.,1213.879,1.134
"As I mentioned yesterday, and I can&amp;#39;t overstate",1215.013,2.269
"this, there&amp;#39;s a difference between having a",1217.282,1.335
card and having care.,1218.617,2.269
Being told you have coverage and not being,1220.886,2.135
"able to use it is no good, and that&amp;#39;s the thing that",1223.021,3.404
I think is really important.,1226.425,2.002
"When we get asked the question, so often, how",1229.962,2.002
"many people are going to be covered, that&amp;#39;s not the",1231.964,2.535
question that should be asked -- how many people,1234.499,1.368
are going to get the care they need?,1235.867,1.469
"Having coverage with a high deductible and, in",1237.336,4.17
some cases -- or not having a plan that allows,1241.506,2.002
"you to get the coverage you need or afford it,",1243.508,3.737
isn&amp;#39;t real coverage.,1247.245,1.268
It&amp;#39;s a card.,1248.513,1.235
And I think that&amp;#39;s the big difference in the approach,1249.748,1.835
that we&amp;#39;re taking here.,1251.583,0.667
It&amp;#39;s how do we get people the affordable care they,1252.25,3.204
need; that there&amp;#39;s more choice; that more doctors,1255.454,2.269
are coming into the system instead of leaving.,1257.723,1.968
"And that is a big, big difference in the approach",1259.691,2.169
that&amp;#39;s happening now.,1261.86,1.201
The Press: Will he be going on the road to try,1263.061,0.801
to sell it?,1263.862,0.801
Mr. Spicer: I think you will see a lot of travel,1264.663,1.401
and a lot of activity by the President and all of,1266.064,2.836
the administration.,1268.9,1.001
And it&amp;#39;s not just going to be the President.,1269.901,1.335
"It&amp;#39;s going to be the secretary, the directors,",1271.236,2.403
key administration staff.,1273.639,1.835
The Vice President has been actively engaged in,1275.474,2.802
"meeting on the Hill, on talk radio, on local",1278.276,3.571
"radio, on local television.",1281.847,1.868
You&amp;#39;ve seen a flurry of meetings with outside,1283.715,2.87
"interests, with op-eds explaining the problem and",1286.585,3.437
engaging groups and associations that have an,1290.022,5.038
"interest in this, and industry leaders.",1295.06,3.236
"But this is going to be a very, very aggressive,",1298.296,2.203
comprehensive approach to making sure that every,1300.499,2.569
American understands that there is a major problem,1303.068,3.57
and that we are here to fix it. Cecilia.,1306.638,2.836
"The Press: Just on WikiLeaks, I want to go",1309.474,0.901
back to that -- two parts.,1310.375,0.834
Is the President outraged by this?,1311.209,2.336
"Mr. Spicer: Well, I mean, again, I don&amp;#39;t want to --",1313.545,4.004
the allegations -- he has been very clear about the,1317.549,2.903
concern that he has for leaks. This is --,1320.452,2.636
The Press: This one specifically --,1323.088,0.867
"Mr. Spicer: Well, again, Cecilia, if I -- I think",1323.955,2.103
he is very concerned about the allegations that are,1326.058,3.103
out there in terms of what may or may not happen.,1329.161,2.536
"It is an allegation, it is something that we are not",1331.697,2.902
going to confirm at this time.,1334.599,1.769
But as you can imagine from the President&amp;#39;s,1336.368,1.668
"previous comments, he is extremely concerned about",1338.036,2.369
