text,start,duration
"at the top of the President&amp;#39;s agenda, it&amp;#39;s",338.471,2.069
time to get her in place.,340.54,2.502
This delay by Senate Democrats at this critical,343.042,1.635
time is unacceptable.,345.078,2.402
"On a scheduling note for the weekend, the Vice",347.48,1.969
President announced yesterday that he&amp;#39;ll be in,349.449,1.668
"Louisville, Kentucky on",351.117,1.168
Saturday with Governor Bevin.,352.285,2.102
The Vice President&amp;#39;s Office will have further,354.387,1.435
details for you on that trip as we get closer.,355.822,3.303
"Finally, I want to take a moment to acknowledge that",359.125,1.835
today is the 10-year anniversary of the,360.96,2.469
disappearance of Former FBI Agent Robert Levinson,363.429,4.305
"from Kish Island, Iran.",367.734,1.801
The Trump administration remains unwavering in our,369.535,2.236
commitment to locate Mr.,371.771,1.501
Levinson and bring him home.,373.272,1.869
"The Levinson family has suffered far too long, and",375.141,2.803
we will not rest until his case is resolved.,377.944,3.303
"And with that, I&amp;#39;ll take your questions.",381.247,2.302
Hallie Jackson.,383.549,1.769
"The Press: I got a couple of topics for you,",385.318,1.368
if you don&amp;#39;t mind.,386.686,0.834
Mr. Spicer: Of course.,387.52,0.534
The Press: Julian Assange says the CIA has lost,388.054,1.668
control of its entire cyber weapons arsenal.,389.722,2.97
Does the President agree?,392.692,1.601
"Mr. Spicer: I think, as we&amp;#39;ve commented before,",394.293,2.303
there&amp;#39;s grave concern that the President has about,396.596,3.003
the release of national security and classified,399.599,2.836
information that threatens and undermines our,402.435,2.369
nation&amp;#39;s security.,404.804,1.234
"Obviously, he believes that the systems at the",406.038,2.303
CIA are outdated and need to be updated.,408.341,3.637
"We are not commenting on the current situation,",411.978,3.203
as is U.S.,415.181,1.668
"government policy, but I think the situation",416.849,4.104
"technology-wise at the CIA, the President has",420.953,2.002
"acknowledged, needs to be updated.",422.955,1.735
The CIA put out a statement regarding the,424.69,1.535
"current situation, and I would refer you to that.",426.225,2.836
The Press: Follow-ups on that.,429.061,0.568
Is he going to talk about that with,429.629,1.067
Mike Pompeo today?,430.696,2.169
Mr. Spicer: He gets a daily briefing from the,432.865,1.302
"director, and I&amp;#39;m not privy to the contents of",434.167,3.069
"his discussion, but obviously issues of",437.236,2.269
"national security, including that, are",439.505,1.402
probably something that gets discussed.,440.907,3.403
The Press: And then some Republicans have said,444.31,1.335
Julian Assange should be imprisoned.,445.645,1.935
Does the President agree?,447.58,0.3
Mr. Spicer: I think the U.S.,447.88,1.402
government has had a position on Julian Assange,449.282,1.768
"is -- a position in the past, and I don&amp;#39;t see",451.05,2.136
anything that has changed that.,453.186,0.967
He has compromised in the past -- and undermined our,454.153,3.537
"national security, and I think I&amp;#39;ll leave it up to",457.69,1.902
the Department of Justice to further comment on,459.592,4.104
their disposition of him. John.,463.696,1.101
The Press: Second topic was on healthcare.,464.797,1.368
Mr. Spicer: Second topics?,466.165,0.768
The Press: Second of two topics.,466.933,1.401
"Mr. Spicer: It&amp;#39;s like an interview, not a",468.334,0.567
press briefing.,468.901,1.669
The Press: The President tweeted just a little bit,470.57,2.302
ago that he believes that healthcare is,472.872,1.268
coming along great.,474.14,0.901
We&amp;#39;ve also been watching Paul Ryan deliver a pretty,475.041,2.035
lengthy PowerPoint presentation --,477.076,2.236
Mr. Spicer: Very good PowerPoint.,479.312,0.734
The Press: -- seeming aimed at convincing,480.046,1.368
Republicans to get onboard this plan.,481.414,1.501
Isn&amp;#39;t that a sign that healthcare is not actually,482.915,1.702
coming along great?,484.617,0.901
Mr. Spicer: I think anybody who has been in,485.518,1.902
Washington for a few days or longer recognizes that,487.42,4.037
any major piece of legislation takes a,491.457,2.87
lot of explanation.,494.327,0.867
The President has been very committed to talking,495.194,3.27
to members of Congress.,498.464,0.734
He had another meeting last night.,499.198,1.568
"Something as complicated as this, that deals with",500.766,2.236
"one-fifth of our economy, that was a major takeover",503.002,2.603
"of our healthcare system, isn&amp;#39;t a simple thing.",505.605,3.003
"It&amp;#39;s a major, complicated piece of legislation",508.608,2.969
that&amp;#39;s got three prongs to it.,511.577,1.869
And this is the first one -- the reconciliation,513.446,2.803
piece that starts to chip away at finally,516.249,2.469
repealing Obamacare.,518.718,1.501
"When they passed Obamacare, they rushed it",520.219,2.77
so quick they gave the then-Secretary of Health,522.989,3.103
and Human Services great authority to enact,526.092,2.469
certain aspects of it.,528.561,1.001
"We now -- that would be our phase two, is having",529.562,1.968
Secretary Price go through the pieces of Obamacare,531.53,3.871
"that he has been given the authority to, when they",535.401,2.469
"passed it, to help unwind",537.87,1.668
a lot of the things they did.,539.538,0.801
And then phase three is stuff that has to be done,540.339,2.002
through other pieces of legislation that does,542.341,2.102
stuff like allow people to sell insurance across,544.443,2.369
state lines; that allows small businesses to pool.,546.812,2.203
So there&amp;#39;s a lot of facets to getting this pushed,549.015,4.07
"through, and I think that one of the things that",553.085,2.436
we&amp;#39;ve been able to do quite effectively is talk,555.521,2.569
"to members, especially in the House, but the Vice",558.09,2.803
President has been very active on both sides of,560.893,2.603
both chambers to communicate how this is a,563.496,3.603
comprehensive strategy in three prongs to repeal and,567.099,3.404
replace it with something more effective.,570.503,1.802
"The Press: -- for example, roll back Medicaid",572.305,1.801
expansion freezing until 2018?,574.106,1.402
Would he support that?,575.508,0.667
"Mr. Spicer: Look, Hallie, I think this is going to",576.175,1.535
through the process of -- it&amp;#39;s working its way,577.71,3.103
"through Ways and Means today, there&amp;#39;s a mark-up",580.813,2.102
"in the House Energy and Commerce Committee, and I",582.915,3.537
think that&amp;#39;s where we are going to continue to see,586.452,1.935
"action -- in the House, and then when it goes to",588.387,2.836
the Senate the President will continue to engage,591.223,1.936
very actively with the House and the Senate,593.159,1.935
to get this done.,595.094,0.901
"The Press: Thank you, Sean.",595.995,6.306
New York City First Lady Chirlane McCray said in a,602.301,2.436
statement that Donald Trump should keep his,604.737,1.935
"hands off women&amp;#39;s bodies, women&amp;#39;s healthcare, and",606.672,2.403
"Planned Parenthood, which has done just fine without",609.075,2.068
President Trump&amp;#39;s advice.,611.143,1.368
I wanted to know what the response from the White,612.511,1.769
House was on this.,614.28,0.934
"Mr. Spicer: Well, I mean, with respect to Planned",615.214,1.902
"Parenthood specifically, the President has been",617.116,3.437
very clear that he&amp;#39;s pro-life.,620.553,1.601
We&amp;#39;ve worked with them to talk about making sure,622.154,4.605
that there&amp;#39;s a difference between taxpayer funding,626.759,2.569
of abortion and women&amp;#39;s health services.,629.328,3.404
"We have, and the President has committed to making",632.732,2.369
sure that funds for women health community centers,635.101,2.469
is going to be reflected by a substantial,637.57,2.836
increase in his budget.,640.406,0.867
"He&amp;#39;s committed to doing that, and he&amp;#39;s trying to",641.273,2.369
figure out a way to make sure that the focus of,643.642,2.37
taxpayer money is spread towards community centers,646.012,2.869
"that provide vital health services to women, and",648.881,2.636
that we&amp;#39;re not using,651.517,0.767
taxpayer funds for abortion.,652.284,1.502
John Roberts.,653.786,1.435
The Press: I just want to follow on Hallie --,655.221,1.635
Mr. Spicer: Which one?,656.856,1.301
The Press: In an unrelated topic.,658.157,0.801
(Laughter.),658.958,1.168
Just so you&amp;#39;re prepared.,660.126,1.401
"On healthcare, Senator Tom Cotton of Arkansas today",661.527,2.536
"sent a series of tweets in which he basically said,",664.063,3.003
"this is dead on arrival in the Senate, go back to the",667.066,1.768
"drawing board, adding that it is absurd for the",668.834,2.703
committees to be voting on something that hasn&amp;#39;t even,671.537,2.102
been scored yet.,673.639,0.968
What does the President think of what Senator,674.607,2.536
Cotton said today?,677.143,1.268
Does he plan on having a conversation with him?,678.411,2.268
"Mr. Spicer: Well, we&amp;#39;re going to engage.",680.679,1.902
"He has talked to Senator Cotton, and will continue",682.581,2.336
to talk to any senator that has questions or,684.917,3.17
concerns or ideas.,688.087,1.702
It went through the Ways and Means,689.789,1.334
Committee last night.,691.123,0.935
I think they started at something like 10:15,692.058,2.469
yesterday morning.,694.527,1.868
It is an 18 --,696.395,0.567
The Press: Has he talked --,696.962,1.168
Mr. Spicer: I don&amp;#39;t believe he has talked to,698.13,0.567
Senator Cotton.,698.697,0.468
He&amp;#39;s meeting with members right now.,699.165,1.401
"As I just mentioned, he had dinner last night",700.566,2.035
with Senator Cruz.,702.601,0.801
"He&amp;#39;s continuing to work both sides of the aisle,",703.402,2.202
both chambers.,705.604,1.035
"As I mentioned yesterday, I think you&amp;#39;re going to",706.639,1.368
"see a very aggressive, a very robust push.",708.007,3.603
We continue to have the team out talking to local,711.61,2.903
"media, local radio, op-eds placed, talking",714.513,2.069
to local leaders.,716.582,1.468
We believe that the more we talk about the,718.05,2.703
"comprehensive, three-prong approach that we have to",720.753,3.537
doing a lot of the things that conservatives have,724.29,2.402
"talked about -- to bring back cost containment, to",726.692,3.437
get people to be more patient-centered in the,730.129,2.235
"healthcare decisions they make, allow more choices",732.364,2.369
-- it&amp;#39;s going to bring people on board.,734.733,1.335
"But the thing that&amp;#39;s really interesting, John,",736.068,2.036
"about the current approach is that, no matter where",738.104,2.702
"you are, especially on the conservative side, you",740.806,3.437
cannot possibly believe that the current,744.243,2.336
healthcare system is an effective program.,746.579,3.303
It is a monstrosity.,749.882,1.335
It is a government gone wrong.,751.217,3.436
"And I think -- The Press: I hear that, but --",754.653,1.669
Mr. Spicer: And I think that we will continue to,756.322,2.736
engage with him and other members of the House and,759.058,1.802
"Senate that have ideas, but it&amp;#39;s going to continue",760.86,2.135
to work its way through the process.,762.995,1.335
"As I mentioned, it went through the House Ways",764.33,1.635
and Means Committee.,765.965,0.7
It&amp;#39;s currently going through the House Energy,766.665,1.635
and Commerce Committee.,768.3,1.135
"When the House passes it, and it goes over to the",769.435,1.635
"Senate, I&amp;#39;m sure Senator Cotton and other senators",771.07,2.869
will have an opportunity to have their say.,773.939,2.603
That&amp;#39;s part of the process.,776.542,1.802
"We welcome his ideas and his thoughts, as we do",778.344,2.202
with other senators.,780.546,0.667
But the President has continued to do tremendous,781.213,2.336
"outreach, and our staff has continued to do that.",783.549,2.769
"Mick Mulvaney has been on the Hill, Vice President",786.318,2.136
"Pence has maintained a very aggressive schedule,",788.454,2.569
"as well as other members of the administration, and",791.023,1.568
we&amp;#39;re going to get this thing passed with all of,792.591,2.202
their input and ideas.,794.793,0.968
The Press: Was the President aware that,795.761,3.904
Lieutenant General Michael Flynn was acting as a,799.665,2.603
foreign agent when he appointed him to be the,802.268,3.436
national security advisor?,805.704,0.668
Mr. Spicer: I don&amp;#39;t believe that,806.372,1.768
that was known.,808.14,1.402
I would refer you to General Flynn and the,809.542,2.469
Department of Justice in terms of the filings that,812.011,1.935
have been made.,813.946,0.634
"The Press: Had the President have known that,",814.58,1.702
would he have appointed him?,816.282,1.034
"Mr. Spicer: I don&amp;#39;t know, John.",817.316,0.801
That&amp;#39;s a hypothetical that I&amp;#39;m not prepared to ask.,818.117,1.968
I don&amp;#39;t know what he discussed prior to being,820.085,4.538
"appointed in terms of his background, his resume,",824.623,1.402
his client base.,826.025,1.635
I don&amp;#39;t know any of that.,827.66,1.368
"I know that, from what I have read, that he has",829.028,1.902
filed the appropriate forms with the Department,831.63,1.502
"of Justice, and I think you should ask him and",833.132,3.703
subsequently them if you have any questions about,836.835,2.236
this specific filing.,839.071,0.901
Jon Karl.,839.972,0.534
"The Press: Sean, just following up on Senator",840.506,1.835
"Cotton, he told me just a short while ago that he",842.341,3.003
believes that this bill might actually make things,845.344,3.737
worse than the current Obamacare.,849.081,3.07
What do you say to Senator Cotton?,852.151,2.269
"Mr. Spicer: I respectfully disagree, and I hope we",854.42,3.904
have an opportunity for the team to continue to,858.324,2.335
not only talk to him about what we&amp;#39;re trying to do,860.659,3.37
"and how we&amp;#39;re trying to do it, but that we&amp;#39;d love",864.029,1.669
to hear his ideas.,865.698,0.867
"I mean, this isn&amp;#39;t -- as I mentioned the last couple",866.565,2.269
days -- we&amp;#39;re not jamming this down people&amp;#39;s throat.,868.834,1.902
We&amp;#39;re welcoming ideas and thoughts.,870.736,2.369
We think this is a great vehicle to restore a,873.105,4.104
patient-centered healthcare bill to drive,877.209,2.97
"down costs, and I think Senator Cotton clearly",880.179,2.502
recognizes that the current version of,882.681,2.303
healthcare that is out there right now,884.984,1.501
is not sustainable.,886.485,1.668
And so we welcome his input into this process.,888.153,3.871
We think that the work that we&amp;#39;ve done prior to,892.024,2.869
putting this together with the House is something,894.893,2.57
"that reflects a lot of the best ideas, and we would",897.463,2.235
continue to welcome his input on this.,899.698,1.969
The Press: Are you open to major changes --,901.667,3.236
"Mr. Spicer: Hold on, Charlie.",904.903,0.534
It&amp;#39;s not -- I&amp;#39;m not open --,905.437,0.734
The Press: Is the White,906.171,0.701
House open to major changes or is it --,906.872,1.368
Mr. Spicer: I think the President has said before,908.24,1.935
he wants to hear members&amp;#39; ideas.,910.175,1.669
He believes that this bill encompasses the best of,911.844,3.003
ideas and the best way forward.,914.847,1.968
"But again, we&amp;#39;re going to let the process work its",916.815,1.702
will through the House and then subsequently,918.517,1.568
through Senate.,920.085,0.668
"And if members have ideas, we want to hear them and",920.753,3.803
want them to be part of it.,924.556,0.735
"This isn&amp;#39;t getting jammed through, and we welcome",925.291,4.137
"that, and that&amp;#39;s why the President continues to",929.428,1.268
meet with folks.,930.696,1.234
He met with individuals yesterday.,931.93,1.602
He going to go meet with them today.,933.532,1.435
He&amp;#39;s going to be hitting the road.,934.967,1.368
"He wants to hear members of Congress, outside",936.335,2.803
"groups, physicians, healthcare providers, patients.",939.138,3.737
But he wants people to have an input in this to,942.875,2.235
make sure that we have the best possible bill that,945.11,2.136
"serves their needs and that don&amp;#39;t look back, like",947.246,3.27
"we do now with Obamacare, and say, I wish was had",950.516,1.802
done this right.,952.318,1.067
"We&amp;#39;ve got a system that, frankly, isn&amp;#39;t working.",953.385,2.102
"And I think that, no matter where you are on",955.487,2.536
"the political spectrum, you have got admit that",958.023,2.436
"either you or a loved one, or a friend, or a",960.459,1.802
"colleague isn&amp;#39;t getting the care they deserve, or",962.261,2.402
isn&amp;#39;t paying what they thought they,964.663,1.335
would be paying.,965.998,0.667
And I think we have to do this right so that we,966.665,1.835
don&amp;#39;t look back the way we do now and regret the way,968.5,2.837
that it was done. Charlie.,971.337,1.501
The Press: Senate and House conservatives said,972.838,2.603
that they want sort of a return to a 2015,975.441,4.337
Obamacare repeal effort.,979.778,1.769
"If that effort landed on the President&amp;#39;s desk,",981.547,2.235
would he sign it?,983.782,1.769
"Mr. Spicer: Well, I think the effort that is going",985.551,1.501
through right now is the vehicle that is what,987.052,5.005
people are on board with.,992.057,1.035
I think one of the things that we have to remember,993.092,1.968
"is that the process, this three-pronged process, is",995.06,3.037
done for a particular reason.,998.097,1.968
The reconciliation process -- which I know for most,1000.065,4.338
"people, it sounds like a very arcane,",1004.403,1.802
inside-baseball congressional term -- but,1006.205,2.702
it only allows for certain things to happen in,1008.907,2.403
that repeal process.,1011.31,1.301
And that&amp;#39;s why we&amp;#39;ve been very clear -- and I think,1012.611,2.536
"Paul Ryan laid out, Dr. Price has laid it out,",1015.147,3.036
and Mick Mulvaney is laying it out when he goes,1018.183,1.702
up to the Hill -- that there&amp;#39;s a reason that we,1019.885,2.703
keep talking about it in three prongs.,1022.588,2.002
Because there are only so many things that you are,1024.59,1.902
legally allowed to do through the,1026.492,2.002
reconciliation process.,1028.494,1.534
"When the Democrats jammed this through, they did it",1030.028,3.404
in a way that they did it basically in two steps.,1033.432,3.203
"They jammed it through the reconciliation process,",1036.635,1.935
number one.,1038.57,1.001
"And number two, they gave broad authority to the",1039.571,2.136
Secretary of Health and Human Services so at the,1041.707,1.902
time -- that she could unilaterally do certain,1043.609,2.836
things with healthcare and implement certain things,1046.445,2.436
that we now have to undo in the same way.,1048.881,2.102
"What we&amp;#39;ve done that&amp;#39;s different, though, is",1050.983,1.802
"frankly, add a third prong, which allows for",1052.785,3.136
additional legislative vehicles that will go,1055.921,2.736
"through the House and then to the Senate, that will",1058.657,1.668
allow some of the core conservative principles,1060.325,2.069
"that we&amp;#39;ve talked about for, frankly, decades,",1062.394,2.236
"about allowing more competition, allowing",1064.63,2.369
"people to pool, allowing people to do things that",1066.999,2.836
we think will allow lower prices to come out,1069.835,2.469
of the process.,1072.304,0.934
And I think that&amp;#39;s a big difference in how -- The,1073.238,1.702
Press: So if a repeal lands on the President&amp;#39;s,1074.94,2.169
"desk, he would not sign it?",1077.109,1.601
"Mr. Spicer: It is going to land on his desk, because",1078.71,1.702
we&amp;#39;re going to go through this process.,1080.412,1.335
The Press: I mean repeal without replace.,1081.747,2.069
"Mr. Spicer: Well, again, I think the way that we&amp;#39;re",1083.816,1.901
doing now I think is the right and the responsible,1085.717,1.969
way to do this.,1087.686,0.934
This bill will land on the President&amp;#39;s desk.,1088.62,2.069
He will sign it.,1090.689,1.135
We will repeal Obamacare and we will put into place,1091.824,2.235
a system that will be patient-centered that will,1094.059,2.469
allow the American people to have greater,1096.528,2.002
choice and lower cost. Blake.,1098.53,2.002
"The Press: Sean, with the pushback that you&amp;#39;re",1100.532,2.002
"getting so far with healthcare, do you think",1102.534,3.57
it is realistic to have both healthcare and tax,1106.104,2.703
reform done in 2017?,1108.807,1.835
And I ask you that because Mitch McConnell was asked,1110.642,2.236
"about this day, and he talked about there being",1112.878,2.336
"certain constraints, and that the tax reform",1115.214,2.335
portion of it could be a 2018 item.,1117.549,2.87
Mr. Spicer: I think we feel very confident that,1120.419,1.168
we&amp;#39;re going to get a lot done -- continue to get a,1121.587,2.302
lot done this year.,1123.889,1.368
Tax reform is high on the President&amp;#39;s priority list.,1125.257,2.269
I think it&amp;#39;s high on the,1127.526,1.168
American people&amp;#39;s priority list.,1128.694,1.468
"And especially as April grows closer and closer,",1130.162,2.502
and people look down at their federal tax form and,1132.664,2.57
"realize how much they&amp;#39;re paying, and we see",1135.234,3.336
companies pledging to come back recognizing that,1138.57,3.27
these companies bought into the President&amp;#39;s,1141.84,3.07
vision and agenda to make America more tax and,1144.91,3.57
regulatory friendly so that they would create,1148.48,2.136
"jobs, manufacture more here.",1150.616,2.102
That&amp;#39;s something that he&amp;#39;s committed to.,1152.718,2.803
He understands how important it is.,1155.521,1.434
"Look, the President is uniquely qualified as a",1156.955,2.736
"businessman, a successful businessman, to understand",1159.691,4.605
what a good business climate does to job,1164.296,2.869
creation and to manufacturing.,1167.165,1.469
And I think his commitment isn&amp;#39;t just a campaign,1168.634,2.869
promise; it&amp;#39;s something that he has lived by for,1171.503,3.504
"decades now, understanding that that&amp;#39;s what spurs",1175.007,2.369
"economic growth, that makes one place more",1177.376,2.736
attractive to invest in or to hire more people,1180.112,2.436
or to grow jobs.,1182.548,1.234
"And so for him, this is deeply personal.",1183.782,3.036
And I think that you&amp;#39;re going to see Secretary,1186.818,2.837
Mnuchin and others work on the contours of that in,1189.655,3.436
the next several weeks.,1193.091,0.801
But we intend to maintain to the schedule,1193.892,1.935
that he laid out.,1195.827,1.302
The Press: The August portion is,1197.129,2.102
still the timeline?,1199.231,2.102
Mr. Spicer: That&amp;#39;s right. Eamon.,1201.333,1.501
"The Press: Thanks, Sean.",1202.834,0.935
"On drug prices, Congressman Elijah",1203.769,1.368
Cummings was here yesterday.,1205.137,1.134
He said that the President was enthusiastic about his,1206.271,3.437
deal to cut drug prices.,1209.708,2.269
Is the President enthusiastic about that?,1211.977,1.768
"And if he is, how much pain should drug companies",1213.745,3.17
be prepared to take here?,1216.915,1.201
Mr. Spicer: (Laughter.) Ironic that you&amp;#39;re talking,1218.116,1.502
about drug companies and pain.,1219.618,2.302
Maybe there&amp;#39;s a pill for that.,1221.92,2.803
The Press: Of course.,1224.723,1.068
Mr. Spicer: Yeah.,1225.791,1.101
"I think the President -- as you know, one of the",1226.892,4.204
reasons that he reached out to Elijah Cummings,1231.096,1.635
"initially is because they share that and I think,",1232.731,2.302
"frankly, yesterday came to a lot of other areas where",1235.033,1.969
I think that they can find common ground and,1237.002,1.435
work on issues.,1238.437,1.234
And I know that drug prices is something that,1239.671,4.004
he understands near and dear is helping many,1243.675,3.137
"people get the care that they need, but the rising",1246.812,3.303
cost is something that is -- so I think as we look,1250.115,2.669
"at the vehicle in terms of the specific legislation,",1252.784,2.369
they share a commitment to it.,1255.153,1.535
And I think that there will be continued,1256.688,2.369
follow-ups not just between Congressman,1259.057,1.936
Cummings but others as to what the best piece of,1260.993,2.469
legislation is and how we get that home.,1263.462,2.536
The Press: The Democrats said that they&amp;#39;re going to,1265.998,0.867
drop this bill in two weeks.,1266.865,1.802
Is the President prepared to push the Democrats on,1268.667,2.102
Capitol Hill?,1270.769,0.5
Mr. Spicer: I don&amp;#39;t -- I think that&amp;#39;s a bigger,1271.269,1.836
conversation that we have to have with House,1273.105,1.768
leadership in terms of some -- maybe it is that,1274.873,3.337
right vehicle.,1278.21,0.667
Maybe Speaker Ryan and Leader McCarthy and,1278.877,4.004
Chairman Brady have other ways to achieve the same,1282.881,2.636
goal or work with Congressman Cummings.,1285.517,2.636
I don&amp;#39;t want to be prescriptive to the House,1288.153,2.936
"as to how they work their will, but I know that the",1291.089,1.735
President has a commitment to that topic and that he,1292.824,2.736
