text,start,duration
the Edward J. Randolph Award for outstanding service at,310.576,3.003
the Department of Justice.,313.579,1.535
So it can&amp;#39;t be their qualifications they&amp;#39;re,315.114,1.702
taking issue with.,316.816,1.435
"Judge Gorsuch is, frankly, a mainstream judge.",318.251,3.17
Here are some figures and facts to point that out.,321.421,2.902
"Number one, in 98 percent of the cases in which he",324.323,2.169
"issued the opinion, he received the unanimous",326.492,2.503
support of all of his colleagues.,328.995,2.035
"Second, in divided cases over the last five years",331.03,2.636
involving both Republican and Democrat-appointed,333.666,2.97
"judges, Judge Gorsuch sided with the Democrat-appointed",336.636,2.636
judge one in three times.,339.272,2.102
"When the shoe was on the other foot, when a Supreme",341.374,1.968
Court nominee for a Democratic President,343.342,2.336
went through the confirmation hearings and meetings with,345.678,2.436
"senators from both parties, neither Justices",348.114,2.869
Kagan nor Sotomayor faced an attempted Senate filibuster.,350.983,4.739
Both received Republican votes in support,355.722,1.735
of their confirmations.,357.457,1.635
"In fact, during the Kagan nomination, on the Senate",359.092,1.935
"floor, when Senator Harry Reid planned to file",361.027,2.769
"a cloture motion to bring Kagan to a vote, it was",363.796,2.536
then-Senator and now current Attorney General,366.332,2.469
"Jeff Sessions who stopped him and said, &amp;quot;I have",368.801,2.97
a high standard before I would attempt to block,371.771,1.935
"an up or down vote,&amp;quot; and asked Senator Reid",373.706,2.036
to proceed with a vote without the need for,375.742,1.901
overcoming a Republican filibuster.,377.643,2.67
Judge Gorsuch has met with most of the Senate,380.313,1.802
Democratic caucus.,382.115,1.401
He has gone through days of hearings and answered,383.516,2.069
probing questions.,385.585,1.201
He is eminently qualified and deserves the deference,386.786,3.17
and consideration from the minority Senate Democrats,389.956,2.669
that President Obama&amp;#39;s selections were given once,392.625,2.469
they had gone through the confirmation process.,395.094,2.97
A few things I want to highlight.,398.064,1.835
"Last night, the President announced his intent",399.899,1.802
to nominate Makan Delrahim to serve as Assistant,401.701,4.604
Attorney General of the Anti-Trust Divisio at the,406.305,2.403
Department of Justice.,408.708,1.468
"And this morning, we announced the President&amp;#39;s",410.176,1.568
declaration that a major disaster exists,411.744,2.002
in the State of Nevada and ordered federal assistance,413.746,2.703
to supplement recovery effort in the areas,416.449,1.968
"affected by severe storms, flooding, and mudslides",418.417,3.671
this past February.,422.088,1.568
"And finally, this morning, the President was pleased",423.656,1.702
to see that Ford announced $1.2 billion investment,425.358,3.37
"in three manufacturing facilities in Michigan,",428.728,2.369
just two weeks after automobile executives,431.097,2.102
came to the White House and met with the President.,433.199,2.302
This adds to the growing wave of positive news --,435.501,2.803
jobs news under the President and continued,438.304,2.002
"the investment from Charter Communications,",440.306,2.336
and his approval for the Keystone XL pipeline on Friday.,442.642,3.77
"In addition, Energy Transfer Partners reported",446.412,2.369
Monday that the Dakota Access pipeline has been,448.781,2.603
filled with oil as they enter the final stages,451.384,4.171
of preparation that will finally put this into service.,455.555,1.968
"According to data released by the Conference Board,",457.523,2.569
in March consumer confidence &amp;quot;soared&amp;quot; to,460.092,2.203
its highest level in 16 years.,462.295,1.902
And from individual announcements to,464.197,1.468
significant boosts in both consumer and CEO,465.665,2.335
"confidence generally, it&amp;#39;s clear that the President&amp;#39;s",468,2.403
economic agenda is what America&amp;#39;s businesses,470.403,2.803
have been waiting for.,473.206,1.234
These businesses have spent years being held,474.44,1.935
"back by unnecessary bureaucratic red tape,",476.375,2.57
and what we&amp;#39;re seeing now is just the taste of the,478.945,1.868
heights our economy can reach once those burdens are removed.,480.813,3.67
"And lastly, I want to make a comment on a false",484.483,2.536
report regarding former Acting Attorney General Sally Yates.,487.019,4.138
"As a matter of fact, I&amp;#39;d like to walk you through",491.157,1.768
the sequence of events just to make sure that,492.925,1.535
everyone is abundantly clear on what happened.,494.46,2.803
"On March 14th, Chairman Nunes and Ranking Member",497.263,2.603
Schiff invited Sally Yates to testify on March 28th.,499.866,4.104
"On March 23rd, Sally Yates&amp;#39;s attorney sent",503.97,2.135
a letter to the Department of Justice asking for,506.105,2.669
their consent to testify without constraints.,508.774,2.103
"On March 24th, the Department of Justice",510.877,2.535
responded the President owns those privileges to,513.412,2.803
discuss the communications they were requesting,516.215,1.902
to talk about and referred them to the White House.,518.117,2.87
"Also on the 24th, Ms. Yates&amp;#39;s attorney sent",520.987,2.068
a letter to the White House Counsel requesting,523.055,2.336
"that consent, specifically stating that if they did",525.391,2.669
"not receive a response by March 27th at 10:00 a.m.,",528.06,3.204
they would &amp;quot;conclude that the White House does not,531.264,2.502
assert executive privilege over these matters.&amp;quot;,533.766,3.07
The White House did not respond and took no action,536.836,2.636
that prevented Ms. Yates from testifying.,539.472,2.302
That&amp;#39;s the story.,541.774,1.034
That&amp;#39;s what the documents show.,542.808,1.836
"And with that, I&amp;#39;m glad to take some questions.",544.644,2.369
"The Press: Can I follow on that, Sean?",547.013,0.901
"Mr. Spicer: Of course you can, John Roberts.",547.914,1.067
The Press: I&amp;#39;d like to follow on that.,548.981,1.635
There are reports that even though the hearing,550.616,2.436
"that was set for the 27th was not scheduled, it was",553.052,3.337
cancelled by Devin Nunes to prevent this White,556.389,3.169
House from publicly invoking a claim of,559.558,3.104
executive privilege.,562.662,1.034
Could you speak to that?,563.696,1.401
"Mr. Spicer: I hope she testifies, I look forward to it.",565.097,2.002
"It was never -- let&amp;#39;s be honest, the hearing was",567.099,2.336
never -- we actually never notified.,569.435,3.003
"If they choose to move forward, great.",572.438,1.768
We have no problem with her testifying.,574.206,2.236
Plain and simple.,576.442,0.801
The report in The Washington Post,577.243,1.668
is 100 percent false.,578.911,1.702
"The letters that they, frankly, publish on their",580.613,2.169
website all back up everything I just read.,582.782,3.203
All of the letters are available on their website,585.985,2.002
-- I hate to give them the traffic -- but the reality,587.987,2.369
"is, is that they specifically say,",590.356,1.969
"if you don&amp;#39;t respond, we&amp;#39;re going to go ahead.",592.325,1.868
We didn&amp;#39;t respond.,594.193,1.101
We encouraged them to go ahead.,595.294,1.635
"But to suggest in any way, shape, or form that we",596.929,2.569
stood in the way of that is 100 percent false.,599.498,4.271
Brian.,603.769,1.569
"The Press: A couple of things you said earlier,",605.338,1.167
a couple of quick follow-ups.,606.505,1.202
You said you want the agencies to use best,607.707,2.902
available science.,610.609,1.402
Does that meant there&amp;#39;s going to be no further,612.011,1.401
"scientific research, you don&amp;#39;t want to fund",613.412,2.303
additional scientific research?,615.715,2.202
And number two: What other issues do you like to see,617.917,3.07
the President reach out to Democrats?,620.987,2.802
"Mr. Spicer: So on the first one, best science",623.789,2.503
is best science.,626.292,0.834
And that&amp;#39;s whatever --,627.126,1.702
The Press: Best available is what you said.,628.828,1.268
Mr. Spicer: Right.,630.096,1.134
"Well, if it&amp;#39;s not available, it&amp;#39;s tough to use it.",631.23,1.301
Just as a matter of practicality.,632.531,2.47
"The Press: Well, but is that a code for not using --",635.001,1.201
"Mr. Spicer: No, it&amp;#39;s a code for it&amp;#39;s got to be available.",636.202,3.17
"That&amp;#39;s it, plain and simple.",639.372,1.101
You shouldn&amp;#39;t read anything into that.,640.473,0.934
And I think the President will speak more to that at,641.407,1.935
today&amp;#39;s signing at 1:30 p.m.,643.342,3.971
"-- at 2:00 p.m., rather, I&amp;#39;m sorry.",647.313,1.401
The Press: And are Democrats -- Mr. Spicer:,648.714,1.602
I think there&amp;#39;s a whole host of issues.,650.316,1.334
I talked yesterday about healthcare.,651.65,1.335
"If they want to come together on infrastructure, tax reform,",652.985,2.903
we&amp;#39;d love to have as much support as possible.,655.888,2.236
Eamon.,658.124,0.7
"The Press: Thanks, Sean.",658.824,0.901
A couple questions.,659.725,0.768
One on coal.,660.493,1.868
"Your actions today, the White House is saying that",662.361,2.436
they&amp;#39;re going to reverse President Obama&amp;#39;s,664.797,1.368
so-called &amp;quot;war on coal.&amp;quot;,666.165,1.568
But a lot of people in the coal industry suggest that,667.733,2.036
jobs are just not going to come back in that,669.769,1.568
"industry, based on the way the industry has changed,",671.337,2.502
technology and other things.,673.839,1.302
Does this administration have an estimate of how,675.141,2.402
many jobs will be created as a result of the actions,677.543,2.302
it&amp;#39;s taking today?,679.845,1.302
"Mr. Spicer: I&amp;#39;m not aware of one, an estimate.",681.147,1.434
I know that the President has already met with some,682.581,1.535
"of the coal miners the other day, and Senators",684.116,3.704
"Manchin and Capito, in particular, from",687.82,1.902
"West Virginia, and others from Kentucky that were here when",689.722,2.369
we did that EO signing a few days ago.,692.091,2.102
"I will tell you that from a mining perspective, the",694.193,3.77
"miners and the owners are very, very bullish on this.",697.963,2.87
"So, the people who are actually in the business",700.833,3.47
"applaud this effort, believe that it will",704.303,1.835
do a lot to revive the industry.,706.138,1.602
It&amp;#39;s obviously a private industry so I&amp;#39;m not going,707.74,2.369
to get into who does what.,710.109,1.668
But I know that the industry itself said so.,711.777,3.737
Steve.,715.514,2.703
"The Press: On the court announcement, you just",718.217,1.001
said that the announcement today comes two weeks,719.218,1.902
after the automakers met here at the White House.,721.12,2.436
Did the White House or the President do anything in,723.556,2.002
that meeting that led to this announcement today?,725.558,2.068
Mr. Spicer: I think there&amp;#39;s been some,727.626,1.769
regulatory effort and some commitments on the,729.395,4.071
regulatory efforts going forward in the future that,733.466,4.27
I think may have played a role.,737.736,2.036
I would ask Ford on that.,739.772,1.401
I think it&amp;#39;s a continued sign of it.,741.173,1.802
I think we have seen a number of industry,742.975,2.769
"leaders, union leaders, truckers, truck companies",745.744,3.671
"come in, talk about burdens.",749.415,1.368
And I think there&amp;#39;s been several cases where meetings,750.783,3.437
"in the White House -- or, frankly, we went to Michigan",754.22,2.135
and held that roundtable out there as well -- that meetings,756.355,3.203
that we have have a very positive follow-up in terms,759.558,3.537
"of a commitment from a company or an industry to create jobs,",763.095,4.671
to invest more in this country.,767.766,2.436
But in each of these cases --,770.202,2.436
"The Press: Is the White House, then, going to get",772.638,1.268
political credit for this announcement today?,773.906,1.902
Mr. Spicer: I&amp;#39;ll leave it up to Ford to make,775.808,2.102
that determination.,777.91,0.867
I think that we&amp;#39;re obviously pleased with,778.777,1.268
more Americans getting jobs throughout various sectors.,780.045,3.671
"And I think that we&amp;#39;ll continue, and the President",783.716,2.102
has made it very clear that he continues,785.818,1.368
to fight to bring back jobs and manufacturing here,787.186,2.269
in the country.,789.455,0.667
Steve.,790.122,1.035
"The Press: Sean, as you begin looking seriously",791.157,1.568
"at tax reform, could you just go through what is the President&amp;#39;s",792.725,2.536
bottom line?,795.261,1.301
"Does it need to have middle-class tax relief,",796.562,2.302
corporate tax relief?,798.864,1.702
"Can you do it comprehensively, or piecemeal?",800.566,3.236
Do you add infrastructure spending to it somehow?,803.802,3.137
How are you looking at this?,806.939,1.802
"Mr. Spicer: So, on the first two, those are both",808.741,3.303
key components -- the middle-class individual,812.044,3.504
tax piece of it and then the corporate rate,815.548,2.369
has to come down.,817.917,1.001
I think those are guiding principles that,818.918,1.735
the President has laid out.,820.653,1.601
"As far as how the process works, there are -- and I",822.254,5.906
don&amp;#39;t want to get ahead of the folks in the,828.16,2.569
"legislative affairs or the guys on Capitol Hill,",830.729,2.069
but I would suggest to you that there&amp;#39;s a prevailing,832.798,1.602
attitude out there that the FY18 reconciliation,834.4,4.371
is probably the most likely vehicle to move some of this.,838.771,3.103
"Again, what we want to do is keep a lot of options",841.874,2.936
on the table in terms of do we put infrastructure,844.81,2.803
"in, is there another vehicle to drive that.",847.613,1.602
But part of gathering folks together now from,849.215,5.138
"Capitol Hill, from industry, from groups,",854.353,1.568
"is to begin that discussion, to talk about what needs",855.921,5.039
"to go in, what the way forward is.",860.96,2.936
And so that conversation has begun and is continuing.,863.896,2.436
The Press: And when do you think you&amp;#39;ll have some,866.332,4.237
recommendations to take to the President?,870.569,1.935
"Mr. Spicer: Well, internally, the team has",872.504,2.77
been talking to him for a while.,875.274,2.035
I think there&amp;#39;s a bigger discussion that has,877.309,2.036
"to happen as we branch out with outside groups,",879.345,4.104
"industry, members of Capitol Hill, et cetera,",883.449,2.702
that start to formulate some additional listening,886.151,2.837
that needs to happen on this.,888.988,1.134
"And again, I think part of it is there&amp;#39;s a",890.122,2.703
legislative strategy that needs to tie into this.,892.825,2.302
Blake.,895.127,1.602
The Press: Is the White House currently involved,896.729,2.302
in any renegotiations of the healthcare bill?,899.031,3.804
"And if so, in what manner?",902.835,1.735
Mr. Spicer: Staff has met with individuals,904.57,2.936
and listened to them.,907.506,2.636
So I don&amp;#39;t know how detailed you want it.,910.142,3.937
Have we had some discussions and listened to ideas?,914.079,3.27
Yes.,917.349,1.268
Are we actively planning an immediate strategy?,918.617,2.77
Not at this time.,921.387,0.967
"I think there is a discussion that began,",922.354,1.602
"as I mentioned yesterday, of a lot of individuals",923.956,2.502
on both sides of the aisle reaching out to both,926.458,2.069
the President and key staff members to share ideas,928.527,4.037
and additional ways forward.,932.564,1.602
"So there has been a discussion, and I believe there will be",934.166,4.104
several more.,938.27,1.535
The Press: What would you say to the folks who have,939.805,1.502
a genuine concern that if you could not get,941.307,3.937
"healthcare done, how do you go about getting",945.244,2.569
big-ticket items like tax reform and infrastructure done?,947.813,2.936
"People say if you can&amp;#39;t get one, how are you going",950.749,3.103
to do the next?,953.852,1.135
What would you say to that concern?,954.987,1.968
"Mr. Spicer: Well, again, I think -- I mean, we&amp;#39;re",956.955,2.536
going to build a coalition for this.,959.491,1.702
I think each of them have different constituencies.,961.193,1.935
And I think we&amp;#39;re going to work with members on both,963.128,3.003
sides of the aisle on both of those big-ticket issues,966.131,2.002
to see where we can find agreement and move forward.,968.133,2.536
But I don&amp;#39;t want to prejudge the outcome,970.669,4.138
at this point.,974.807,0.667
John.,975.474,1.535
"The Press: Thank you, Sean.",977.009,18.819
Just as a follow-up question on Blake&amp;#39;s.,995.828,1.635
Did the President himself have any discussions with,997.463,4.304
Speaker Ryan or Leader McCarthy or anyone over,1001.767,4.371
the weekend about healthcare and making an,1006.138,3.036
actual vote on the American Health Care Act?,1009.174,3.47
And one got the impression from Speaker Ryan today,1012.644,4.905
that he was going to try to pass this with,1017.549,1.669
"Republican votes, which would contradict some of",1019.218,2.769
your statements about reaching out to Democrats,1021.987,3.237
all along.,1025.224,1.001
Has any of this come up with discussions between,1026.225,2.402
each side of Pennsylvania Avenue?,1028.627,1.368
Mr. Spicer: So I think I talked yesterday -- they,1029.995,2.903
have spoken a few times about different,1032.898,4.905
"strategies, different ideas, different policy",1037.803,2.035
aspects to the bill.,1039.838,1.802
The Press: Over the weekend?,1041.64,0.868
Mr. Spicer: Absolutely.,1042.508,1.801
"At least on a number of -- at least two, maybe three",1044.309,2.436
"times, they&amp;#39;ve spoken.",1046.745,1.568
And I know several of our staff members have also,1048.313,2.67
"engaged in discussions, again, to talk about",1050.983,3.136
potential ways forward.,1054.119,1.368
"So, those conversations have occurred.",1055.487,1.535
I think that&amp;#39;s what I mentioned to Blake,1057.022,1.402
and I mentioned some of it yesterday.,1058.424,1.868
"And if we can find a way forward, well do it.",1060.292,2.836
"But, look, I don&amp;#39;t think -- just so we&amp;#39;re clear,",1063.128,2.703
"John, to your question, I&amp;#39;m not saying we&amp;#39;ve",1065.831,2.636
picked a strategy and we&amp;#39;re going to go with,1068.467,1.335
this group or that group.,1069.802,1.134
I think the President was -- several people reached,1070.936,6.139
out and expressed an interest.,1077.075,2.236
And the President&amp;#39;s view is that he&amp;#39;s willing,1079.311,2.236
to listen to them and hear what their ideas are.,1081.547,3.436
And I made a comment yesterday that was --,1084.983,3.337
"that just so we&amp;#39;re clear, we have -- let&amp;#39;s call it 205,",1088.32,3.904
"207, somewhere in there, votes, right?",1092.224,3.37
"Maybe 210, depending on what it is.",1095.594,2.736
The point that I made yesterday is to get,1098.33,2.302
"to 216, to get to 218, depending on the day",1100.632,2.269
"of the week, there are certain things that people",1102.901,2.836
want that would take what I think the President,1105.737,2.336
views as a very good bill that weren&amp;#39;t worth doing,1108.073,2.669
it because they would make the deal bad.,1110.742,2.536
"And so the question is, can we",1113.278,1.368
add the additional votes in ways that enhance the bill,1114.646,7.408
or bring people over that have been previous skeptics?,1122.054,2.002
"But there&amp;#39;s a way in which people are saying, &amp;quot;Hey, if",1124.056,2.069
"you bring me on board with these five provisions,",1126.125,2.168
"then I&amp;#39;m on board,&amp;quot; in which either, A, take",1128.293,3.237
"people off the bill, or don&amp;#39;t make it as strong",1131.53,3.804
and make it a bad deal.,1135.334,1.234
And I think that&amp;#39;s the balancing act that has to happen.,1136.568,1.702
"One is, can you add additional folks",1138.27,2.636
on without pushing additional folks off.,1140.906,2.769
"And two is that, what you have to add to the bill,",1143.675,2.703
does it make it stronger or does it not?,1146.378,2.269
Because I think there are suggestions by some out,1148.647,2.703
there that have said we&amp;#39;re willing to come along with,1151.35,1.668
"the bill, but in doing so it would make it a bad deal.",1153.018,3.303
"And that&amp;#39;s an important aspect, is how do you take",1156.321,3.637
whatever that number is that we have now and get,1159.958,2.937
it up to 216 to pass without making -- without,1162.895,4.638
losing people and/or making it a bad deal?,1167.533,2.302
"The Press: Sean, does it --",1169.835,1.468
"Mr. Spicer: Hold on, Glenn, I&amp;#39;ve already --",1171.303,1.134
"The Press: -- done with Republican votes, not Democrats?",1172.437,2.203
"Mr. Spicer: However we get there, John.",1174.64,1.501
Francesca.,1176.141,1.568
"The Press: Thank you, Sean.",1177.709,1.802
"Yesterday, you weren&amp;#39;t able to tell us very much about",1179.511,2.136
Congressman Nunes&amp;#39; visit to the White House,1181.647,1.868
or to the White House grounds to view classified,1183.515,1.969
information last week.,1185.484,2.369
A Democrat on the committee today said that,1187.853,2.969
the White House would have known that he was here.,1190.822,2.369
The same Democrat also said that it looked like,1193.191,2.036
a criminal cover-up to him.,1195.227,2.536
"My question to you is, have you learned",1197.763,2.235
any more information since we had this conversation,1199.998,2.202
yesterday about how he would have even gotten,1202.2,2.269
in and how he would have gotten cleared?,1204.469,1.902
And do you think that Congressman Nunes should,1206.371,2.102
recuse himself from being in charge of the Russian,1208.473,1.902
investigation at this point?,1210.375,1.335
"Mr. Spicer: Well, number one, on the latter part of",1211.71,2.102
"that, it&amp;#39;s not up to me.",1213.812,0.801
He&amp;#39;s a member of the House.,1214.613,0.901
He&amp;#39;s appointed by the Speaker.,1215.514,1.568
That is entirely up to the Speaker and the members of,1217.082,2.035
the House of Representatives.,1219.117,1.569
We&amp;#39;re not going to start commenting on that kind,1220.686,1.902
of stuff.,1222.588,1.034
I do think that he is running an investigation,1223.622,2.069
which we asked for.,1225.691,1.268
And I think the thing that&amp;#39;s important to note,1226.959,3.57
is there is somewhat of a double standard when it,1230.529,1.635
comes to classified information.,1232.164,1.835
"When leaks are made illegally to the press,",1233.999,2.769
"and you all report them, the coverage focuses",1236.768,2.469
almost entirely on the substance of the,1239.237,1.569
"allegation and that are part of an illegal lead,",1240.806,3.436
"not on the illegal nature of the disclosure, the",1244.242,3.037
"identity of the leaks, or their agenda.",1247.279,2.102
"But when the information that is occurring now,",1249.381,2.002
which is two individuals who were properly cleared,1251.383,2.636
"-- or three, or whoever he met with -- I don&amp;#39;t know",1254.019,4.638
-- that they are sharing stuff that is entirely,1258.657,2.469
legal with the appropriate clearances -- and then,1261.126,2.836
there is an obsession on the process.,1263.962,1.902
And it&amp;#39;s sort of -- it&amp;#39;s a backwards way that when,1265.864,2.836
you all report on stuff with sources that are,1268.7,2.136
leaking -- illegally leaking classified,1270.836,2.435
"information, that&amp;#39;s appropriate and fine.",1273.271,2.67
No one questions that -- the substance and material.,1275.941,2.903
"When two individuals, or however many are engaged",1278.844,2.102
"in this process, have a discussion that is 100 percent",1280.946,4.705
"legal and appropriate and cleared, suddenly the obsession",1285.651,3.269
becomes about the process and not the substance.,1288.92,2.336
And I think that it is somewhat reckless and --,1291.256,2.97
how the conversation over classified information is,1294.226,4.871
discussed without -- while sort of attempting to press,1299.097,2.57
a false narrative that exists.,1301.667,1.835
"So, while it is completely appropriate to share",1303.502,3.069
classified information with individuals who are,1306.571,3.27
"cleared, it is clearly not the case to do that when",1309.841,4.171
it is illegally leaked out.,1314.012,1.802
And I think that&amp;#39;s sort of the irony of how this,1315.814,2.002
whole conversation has gone.,1317.816,2.836
John.,1320.652,0.667
"The Press: Thanks, a lot, Sean.",1321.319,1.535
Just following up on your statement in regards to,1322.854,3.437
The Washington Post story that you say is false.,1326.291,2.669
Did the White House Counsel Office ever,1328.96,2.67
consider invoking privilege as it relates,1331.63,2.936
to Sally Yates testifying before this congressional committee?,1334.566,4.638
Mr. Spicer: No.,1339.204,0.968
The Press: And why is that?,1340.172,1.167
You certainly would be in a position to invoke privilege.,1341.339,2.269
"After all, these were privileged communications",1343.608,2.47
between the Acting Attorney General,1346.078,1.968
and the executive office of the President.,1348.046,1.702
That would fall into privilege.,1349.748,1.034
"Mr. Spicer: Because I know this will be a shocker,",1350.782,1.135
"but, again, part of it is that I think that we&amp;#39;ve",1351.917,1.802
been very clear that when you actually get to the bottom,1353.719,2.902
"of the facts, every single person who has been",1356.621,2.536
"briefed on this, as I&amp;#39;ve said ad nauseam from this",1359.157,2.703
"podium, that they have been very clear that there",1361.86,2.236
is no connection between the President or the staff,1364.096,4.704
here and anyone doing anything with Russia.,1368.8,1.936
"And I think that the view here was, great,",1370.736,2.435
go share what you know.,1373.171,1.602
"So, no.",1374.773,0.867
And that&amp;#39;s why The Washington Post should be,1375.64,2.069
ashamed of how it handled this story.,1377.709,1.468
It was 100 percent false.,1379.177,1.902
The letters that they actually publish back up,1381.079,2.436
"exactly what we&amp;#39;re saying, that she was asked about",1383.515,3.103
this information -- her attorney asked the DOJ.,1386.618,3.303
The DOJ said that she had to ask the White House.,1389.921,2.203
"They made it very clear, if you don&amp;#39;t do this, we",1392.124,2.102
are going to go forward.,1394.226,1.601
We had no objection to her going forward.,1395.827,3.003
That&amp;#39;s it.,1398.83,5.506
"The Press: Just quickly following up on that,",1404.336,1.701
