text,start,duration
Vice President Pence and the First Lady will also,236.569,1.835
be in attendance.,238.404,1.302
The President is proud that his administration,239.706,2.535
is full of so many female leaders from who will,242.241,3.003
be on stage this afternoon to those incredibly -- their,245.244,2.737
"incredible work doesn&amp;#39;t always make headlines,",247.981,2.235
but it&amp;#39;s certainly felt across the federal government,250.216,1.969
and across our nation.,252.185,1.501
"Women&amp;#39;s History Month is coming to an end, but the",253.686,2.569
Trump administration is committed to empowering,256.255,1.902
women in the workplace.,258.157,1.635
The work that we started this month will not end,259.792,2.002
at the end of this month but will continue.,261.794,2.069
The President made women&amp;#39;s empowerment a priority,263.863,2.102
"throughout the campaign, speaking out on affordable",265.965,2.436
"childcare and paid family leave, investing in",268.401,2.703
"women&amp;#39;s health, and the barriers faced by female entrepreneurs",271.104,3.503
"and business owners. In February, he and Prime Minister Trudeau from",274.607,3.504
Canada launched the United States-Canada Council,278.111,3.036
for Advancement of Women Entrepreneurs.,281.147,2.469
This month the First Lady hosted an event,283.616,1.935
for International Women&amp;#39;s Day in the East Wing.,285.551,2.336
CMS Administrator Verma hosted a panel on women,287.887,3.57
in healthcare.,291.457,1.168
"His daughter, Ivanka, held a roundtable with women",292.625,2.136
"business owners with SBA Administrator McMahon,",294.761,2.802
as well as other -- roundtable with Latina,297.563,1.802
business owners.,299.365,1.568
"And just earlier today, the First Lady joined",300.933,1.402
"the Undersecretary of State for Political Affairs,",302.335,2.302
"Tom Shannon, to present the 2017 Secretary of State&amp;#39;s",304.637,3.637
International Women of Courage Award at the State Department.,308.274,3.57
"The President believes, as the First Lady said this",311.844,1.969
"morning, &amp;quot;Wherever women are diminished, the entire",313.813,2.803
world is diminished with them.,316.616,1.435
"However, wherever women are empowered, towns,",318.051,2.435
"villages, schools and economies are empowered,",320.486,2.636
"and together, we are all made stronger.&amp;quot;",323.122,2.603
The Trump administration will continue to work,325.725,1.802
to ensure that the American economy is a place where,327.527,2.469
women can work and thrive.,329.996,1.802
"Later this evening, the Vice President will",331.798,1.568
"participate in the swearing-in of David Friedman, as the next",333.366,3.503
ambassador to Israel.,336.869,1.969
The President is glad that Ambassador Friedman will,338.838,2.236
be officially on board as we strive for a lasting,341.074,2.102
peace in the Middle East.,343.176,2.669
Mr. Friedman&amp;#39;s strong relationships in Israel,345.845,1.768
will be a tremendous asset to the President,347.613,1.702
in furthering that mission.,349.315,2.035
"Finally, I want to speak about Judge Gorsuch",351.35,2.37
and the blatantly political obstruction of his nomination,353.72,3.57
to the Supreme Court,357.29,0.801
by Senate Democrats.,358.091,1.534
"Yesterday, the Senate Majority Leader Mitch McConnell said",359.625,2.503
that next Friday the Senate will vote to confirm Neil Gorsuch,362.128,3.003
to the Supreme Court.,365.131,1.335
We welcome this news.,366.466,1.501
"Unfortunately, Senate Democrats have begun",367.967,1.869
justifying their opposition to Judge,369.836,1.668
Gorsuch by claiming a 60-vote standard for his confirmation.,371.504,3.837
That standard doesn&amp;#39;t exist and these claims,375.341,2.002
continue to be false.,377.343,1.435
A party-line filibuster by the Senate minority,378.778,2.336
is not a fair up or down vote.,381.114,2.068
You don&amp;#39;t have to look further than the voices,383.182,1.602
"of many of these same Democrats to see why,",384.784,3.236
"in 2013, Senator Tom Udall said, and I quote in full,",388.02,3.07
&amp;quot;Some of us may disagree with Justice Scalia on,391.09,3.003
"judicial philosophy, but he was a qualified nominee.",394.093,2.97
He received an up or down vote and he was,397.063,1.768
unanimously confirmed.,398.831,1.602
"Likewise,&amp;quot; he said, &amp;quot;Judge Ruth Bader Ginsburg",400.433,3.203
was considered a liberal.,403.636,1.001
"The former ACLU general counsel, many on the other side may",404.637,3.47
have disagreed with her views but there was no filibuster.,408.107,2.436
She was confirmed by a vote of 96 to 3.&amp;quot;,410.543,4.037
"He added, &amp;quot;A minority in the Senate should not",414.58,2.169
be able to block qualified nominees.&amp;quot;,416.749,2.87
We could not agree more with Senator Udall.,419.619,2.435
"Unfortunately, he has now adopted a new party line",422.054,2.369
of obstruction in blocking a fair up or down vote,424.423,2.336
on the confirmation of Judge Gorsuch.,426.759,1.435
It&amp;#39;s both sad and unfortunate.,428.194,2.603
And we encourage all senators from both parties,430.797,2.402
to fairly evaluate the judge&amp;#39;s eminent,433.199,2.002
qualifications and grant him an up or down vote.,435.201,2.603
"With that, be glad to take your questions.",437.804,2.569
April.,440.373,1.568
"The Press: Why thank you, Sean.",441.941,1.368
(laughter),443.309,1.068
Mr. Spicer: How are you today?,444.377,0.934
"The Press: I&amp;#39;m fine, and how are you?",445.311,1.034
Mr. Spicer: Fantastic.,446.345,1.035
(laughter),447.38,1.268
The Press: Great.,448.648,3.303
"Well, Sean, going back to some issues that are in",451.951,1.768
the news -- Nunes is not going to recuse himself.,453.719,4.271
"In the midst of all of this back-and-forth, what",457.99,2.87
does the White House say about that?,460.86,3.103
"Mr. Spicer: Well, April, the White House -- I think",463.963,3.537
I mentioned this yesterday.,467.5,2.135
He&amp;#39;s conducting an investigation.,469.635,1.835
He is the elected or appointed -- I can&amp;#39;t,471.47,2.503
"remember how they do over there, but appointed",473.973,4.137
and confirmed -- or however they -- but by his,478.11,2.47
colleagues in the House and the Speaker.,480.58,2.269
"He is the chairman, he&amp;#39;s conducting an investigation.",482.849,1.868
It is up to the House of Representatives,484.717,1.668
and the Speaker and the members of the House Republican,486.385,2.336
Conference to determine.,488.721,1.668
There is nothing that I see that is problematic,490.389,2.536
in him conducting an investigation that we asked,492.925,1.902
both the House and Senate Intelligence Committees.,494.827,2.469
The Press: What are the conversations,497.296,0.935
the President is having with Paul Ryan about this --,498.231,2.268
to include Dems and Republicans are talking,500.499,4.438
about what looks like impropriety in the intel,504.937,3.737
"chief&amp;#39;s handling of this so far, particularly",508.674,2.77
as there&amp;#39;s not a hearing right now?,511.444,2.936
"Mr. Spicer: Well, I would take issue with -- I think",514.38,4.037
you&amp;#39;re right that there may appear to be certain,518.417,2.303
"things, but I don&amp;#39;t think there&amp;#39;s any actual proof",520.72,2.836
or sustaining allegation about anything that&amp;#39;s done.,523.556,3.036
Again -- I mentioned this yesterday -- if you look,526.592,2.469
"at what Chairman Nunes has done, he has met with",529.061,3.637
people who are cleared to discuss classified,532.698,2.036
information regarding a review that he is conducting.,534.734,3.336
That&amp;#39;s how it&amp;#39;s supposed to work.,538.07,1.602
"And again, I understand that when things are",539.672,3.503
leaked out in the media that somehow that is a,543.175,2.77
"standard that&amp;#39;s acceptable, but when",545.945,1.635
two people who are cleared to discuss classified,547.58,2.002
"information, or three, or however many, discuss",549.582,3.503
"classified information, somehow that&amp;#39;s wrong",553.085,2.436
because it&amp;#39;s not being leaked.,555.521,1.969
"He is conducting a review, which we have supported,",557.49,3.503
on both sides of the chambers.,560.993,1.802
And I think that they should do this.,562.795,1.969
But I think to start to prejudge where this thing,564.764,2.636
"is going -- we have been in support of, as you know",567.4,2.969
-- and I think that let&amp;#39;s let that process bear,570.369,2.77
itself out and see what happens.,573.139,2.002
I will tell you that I&amp;#39;ve seen reports in the media,575.141,2.969
that the NSA has documents that they are supposedly,578.11,5.105
trying to get to the House Intelligence Committee,583.215,2.903
that have been requested.,586.118,1.202
"We think that&amp;#39;s a great thing if that&amp;#39;s, in fact,",587.32,3.87
what&amp;#39;s happening.,591.19,1.001
"But again, I think part of this all gets back to that",592.191,1.435
there&amp;#39;s a process.,593.626,1.368
And I get that sometimes it&amp;#39;s frustrating to us.,594.994,2.002
I believe that we want this over as much,596.996,3.003
as I think some of you.,599.999,1.401
But we recognize that there&amp;#39;s a process that has,601.4,2.169
"to take place, and that process is taking place.",603.569,3.737
"The Chairman and the House Intelligence, and I know",607.306,2.002
that Senator Burr and Senator Warner are talking,609.308,1.935
"about the process that they&amp;#39;re going to go on,",611.243,1.368
on the Senate side.,612.611,1.035
Some of these things take a little bit of time.,613.646,2.069
And to the extent that they are gathering the,615.715,2.502
"appropriate documents and looking at those things,",618.217,2.302
then that&amp;#39;s part of the process and the review,620.519,2.002
"that is being undertaken, and we&amp;#39;re fine with that.",622.521,2.47
The Press: And second topic.,624.991,1.301
Tax reform and infrastructure -- reports are saying you&amp;#39;re going,626.292,2.502
to do it together.,628.794,1.502
"And ACA -- well, Obamacare, going into",630.296,3.67
"Trumpcare, at that time, tax reform",633.966,2.169
and infrastructure were said to be some of the reasons,636.135,1.935
why you did not come up in the budget with,638.07,2.97
eliminating the debt.,641.04,1.768
Do you have cost estimates as it relates to tax,642.808,4.104
reform and infrastructure as of yet.,646.912,1.535
"Mr. Spicer: No, because I think you need to have",648.447,2.336
plans laid out first.,650.783,1.702
And I think part of this is that we&amp;#39;re in the,652.485,1.935
beginning phases of both of those.,654.42,3.904
So to have a score on either one of them,658.324,2.769
or a cost when we don&amp;#39;t have those formalized yet --,661.093,3.27
and I think we&amp;#39;re in the beginning phases of having,664.363,2.336
"those discussions with both stakeholders, members",666.699,3.036
"of Congress on both sides, and obviously internally",669.735,3.037
the formulation of those plans is continuing.,672.772,2.869
"So until that happens, I don&amp;#39;t see us having",675.641,2.436
a formal cost or a score.,678.077,2.436
The Press: Do you trust CBO now?,680.513,0.967
Mr. Spicer: It&amp;#39;s not a question of trust.,681.48,1.936
"Remember, I want to be clear about what I&amp;#39;ve said",683.416,2.502
before -- I think when it comes to cost estimates,685.918,2.803
"and budget issues, which is what CBO is charged",688.721,3.203
"to do, they&amp;#39;re the Congressional Budget Office --",691.924,2.569
and while I think sometimes they&amp;#39;re a little off,694.493,1.569
"on that, that is what they&amp;#39;re charged with doing.",696.062,1.935
And I think there&amp;#39;s a score.,697.997,1.268
"Where I think -- it&amp;#39;s not a question of trust, it&amp;#39;s",699.265,2.702
a question of accuracy.,701.967,1.235
And I think that the issue that we previously brought,703.202,3.003
"up was when they had scored people and coverage,",706.205,3.77
"which isn&amp;#39;t necessarily their wheelhouse, they have been",709.975,2.47
way off.,712.445,1.067
"And again, I don&amp;#39;t think it&amp;#39;s a question of us",713.512,1.368
trusting or not.,714.88,1.502
"It&amp;#39;s literally a question of saying, they believe",716.382,2.069
that 26 million people would be on Obamacare;,718.451,3.036
"10.4 were, and falling.",721.487,2.035
I think that&amp;#39;s -- that&amp;#39;s not a question of whether,723.522,2.67
we trust them or not.,726.192,1.268
"It&amp;#39;s a question of -- those are the facts,",727.46,2.569
and those facts bear out that they were off by more than,730.029,2.302
50 percent when it came to counting people.,732.331,2.703
And I just want to be clear that it&amp;#39;s not a,735.034,2.202
question of whether we trust them or not.,737.236,1.368
I would ask whether that&amp;#39;s really what they&amp;#39;re,738.604,1.802
supposed to be doing.,740.406,1.468
Major.,741.874,1.602
"The Press: Sean, a couple of things that we talked",743.476,1.568
about on Monday.,745.044,0.967
"On Monday, you said to us from the podium you would",746.011,1.802
look into how Chairman Nunes was cleared to be,747.813,2.636
here and with whom he met.,750.449,2.036
Can you give us -- we tried to ask you that,752.485,1.635
yesterday as you walked out.,754.12,1.067
Do you have any information to live,755.187,1.769
up to the commitment you made here on Monday to provide,756.956,2.202
more details about how that happened in a process,759.158,3.27
you just told us yet again is above board,762.428,2.569
and totally appropriate?,764.997,1.568
Mr. Spicer: I don&amp;#39;t have anything for you on that,766.565,2.169
at this time.,768.734,1.001
"But again, I don&amp;#39;t --",769.735,0.901
The Press: Have you looked into it?,770.636,1.101
Mr. Spicer: I have asked some preliminary questions.,771.737,1.535
I have not gotten answers yet.,773.272,1.735
"And I think there&amp;#39;s -- so, no, I don&amp;#39;t have anything",775.007,2.97
further on that.,777.977,0.934
"But, again, I would argue, Major -- it&amp;#39;s interesting",778.911,2.135
-- and I brought this up the other day -- that,781.046,1.302
there seems to be this fascination with the process.,782.348,2.202
It&amp;#39;s: How did he get here?,784.55,1.602
What door did he enter?,786.152,1.534
As opposed to what&amp;#39;s the substance of what we&amp;#39;re finding.,787.686,2.536
"When I get -- not from you, and I&amp;#39;m not trying to",790.222,2.069
be -- but so many times I get these calls that we,792.291,2.803
have an unnamed intel source that says the,795.094,1.902
"following substance occurred, do you admit",796.996,2.502
"it, do you deny it, whatever -- and we have this",799.498,1.769
argument over substance.,801.267,0.834
"In this case, the fascination is with",802.101,2.936
"what door did he come in, who did he meet with, how did",805.037,2.136
"he get WAVEd in, as opposed to what I think it",807.173,2.235
"should be, and, ironically, it&amp;#39;s not when it&amp;#39;s -- when the shoe",809.408,3.904
"is on the other foot, is what&amp;#39;s the substance.",813.312,1.268
"Just yesterday, just to be clear, we started this day",814.58,3.136
with The Washington Post falsely posting a story,817.716,2.736
saying the White House blocked Sally Yates.,820.452,3.037
"By the end of the day, it&amp;#39;s &amp;quot;officials blocked",823.489,2.035
Sally Yates.&amp;quot;,825.524,1.001
They were wrong.,826.525,1.068
And they jumped to a conclusion based on,827.593,1.835
whatever unnamed sources.,829.428,1.635
And I think that what we&amp;#39;re trying to do,831.063,1.468
is argue that there should be a process.,832.531,2.302
The Chairman of the House Intelligence Committee,834.833,2.303
and others are going through a review.,837.136,1.435
We support that review.,838.571,1.901
"And so, as much as I understand that everyone",840.472,2.536
"wants to jump to how did everyone get in, what did",843.008,2.703
they do -- they&amp;#39;re undergoing an investigation.,845.711,2.402
The Press: I have a substantive question about that.,848.113,1.535
Mr. Spicer: Okay.,849.648,1.201
The Press: But I&amp;#39;m just asking you about something,850.849,1.001
you told us --,851.85,0.835
"Mr. Spicer: No, I said I would look into it.",852.685,1.201
The Press: Are you going to continue to look into this?,853.886,1.301
"Mr. Spicer: I will, I will look into it",855.187,1.101
and whether or not --,856.288,1.101
The Press: You&amp;#39;ll live up to that obligation to look into it?,857.389,1.502
Mr. Spicer: I will.,858.891,1.068
"But the obligation is I said I would look into it,",859.959,1.368
and I continue to do that.,861.327,1.134
The Press: Okay.,862.461,1.068
"So, you said yesterday about Sally Yates &amp;quot;show",863.529,1.568
what you know.&amp;quot;,865.097,1.034
"Well, one of the reasons that there&amp;#39;s this question",866.131,1.068
about Chairman Nunes is he hasn&amp;#39;t told his own,867.199,2.536
"committee members what he knows, how he learned",869.735,3.27
"about it, and what the substantive importance",873.005,2.903
of that is.,875.908,1.335
"So, we are also curious about that.",877.243,1.835
And among the things that might shed light on that,879.078,4.271
is how he got here and who he met with and what he learned.,883.349,2.202
Mr. Spicer: Right.,885.551,0.901
The Press: We&amp;#39;re trying to figure that out as well.,886.452,1.001
"Mr. Spicer: I understand, and I think those are",887.453,0.867
questions for him.,888.32,0.868
The Press: Don&amp;#39;t you want to know those things?,889.188,1.735
"Mr. Spicer: But I think that, Major, that there&amp;#39;s",890.923,1.868
"a slippery slope that we&amp;#39;re talking about here,",892.791,1.836
because if we start looking into certain,894.627,1.968
"things, then the accusation the next day",896.595,2.369
"is going to be, you looked into this, can you look",898.964,2.903
into that; why did you ask this person.,901.867,1.668
"I mean, a couple weeks ago, there were stories",903.535,3.137
about whether or not we called certain people,906.672,1.635
"and we did -- so we&amp;#39;re damned if we do, we&amp;#39;re damned if",908.307,2.369
"we don&amp;#39;t on this stuff -- because on the one hand,",910.676,2.502
"you want certain answers; on the other hand,",913.178,1.569
you want to talk about us being involved.,914.747,1.368
And I think we&amp;#39;ve tried to keep -- we asked for an,916.115,2.169
"investigation, and at the same time, we&amp;#39;ve tried to",918.284,2.435
make sure that we allow that review to go on that,920.719,3.804
-- both the House and the Senate Intelligence.,924.523,1.468
"So, we can&amp;#39;t cherry-pick every time that you decide",925.991,3.404
that a piece of information is relevant,929.395,2.168
to what you want.,931.563,1.235
I think that we know that they are undertaking,932.798,2.97
a review -- hold on.,935.768,1.434
"The Press: -- is going on, and the members of the",937.202,1.202
very committee themselves say they don&amp;#39;t know what,938.404,3.57
is being discussed.,941.974,1.068
Mr. Spicer: Fair enough.,943.042,0.9
Right.,943.942,0.901
The Press: How is the process going forward?,944.843,1.035
How is that a workable process?,945.878,1.101
"Mr. Spicer: But what I&amp;#39;m saying is, the answer to",946.979,1.301
"that question is, that is a question for Chairman Nunes.",948.28,1.969
I don&amp;#39;t have any authority over how the House,950.249,2.836
Intelligence Committee conducts itself.,953.085,1.768
That&amp;#39;s a question -- The Press: You have authority,954.853,1.802
about whether he gets into this building and can,956.655,2.236
review secured information on this site.,958.891,1.334
Mr. Spicer: But how he conducts himself with his,960.225,1.402
"members, when and where he shares things, et cetera,",961.627,2.803
are issues for him and the committee and the House of,964.43,2.335
"Representatives, not for us.",966.765,1.769
"That&amp;#39;s it, plain and simple.",968.534,1.001
John.,969.535,1.902
"The Press: Sean, we know that members of the House",971.437,1.001
"Freedom Caucus the Tuesday Group, Republican study",972.438,2.502
group are up on the Hill trying to see if they can,974.94,2.703
come to some sort of an agreement to find a way,977.643,1.902
forward on healthcare.,979.545,0.967
How real does the White House think this,980.512,3.07
possibility of resurrecting healthcare is?,983.582,2.202
"Mr. Spicer: Well, I think the President, from the",985.784,4.271
"early days of his campaign, talked about",990.055,2.303
repealing and replacing it.,992.358,1.101
It&amp;#39;s a commitment that he made.,993.459,1.501
I think he&amp;#39;d like to get it done.,994.96,2.77
But he also understands -- and I don&amp;#39;t want to be --,997.73,3.536
I&amp;#39;m going to be completely consistent with two things.,1001.266,1.602
"One is, he understands that in order to get",1002.868,2.803
"to 216, we have to make sure that it does what he says",1005.671,3.503
it was going to do -- that it achieves those goals,1009.174,2.97
of lowering cost and creating more options.,1012.144,2.402
"And so, we&amp;#39;re not going create a deal for the sake",1014.546,2.837
of creating a deal that ends up being not,1017.383,2.402
in the best interest of the American people.,1019.785,1.468
You got to know when to walk away from a deal that,1021.253,2.269
is going to end up bad.,1023.522,2.202
And he wants to have a good deal.,1025.724,1.468
And so the deal that he&amp;#39;s looking for is willing to,1027.192,1.936
"have members come and talk to him, and engage on this",1029.128,6.406
"whole area and figure out what it would take, what",1035.534,2.069
"their ideas are to get there, to grow that vote.",1037.603,2.202
And if they can do that and get to an area where,1039.805,2.369
we will have a majority of the House and can move it,1042.174,2.169
"to the Senate, then we&amp;#39;re going to engage in that.",1044.343,2.135
What we&amp;#39;ve seen members of both sides of the aisle,1046.478,3.237
engage with the White House on ways that are,1049.715,3.47
potentially -- ways to get there.,1053.185,2.703
"And so it&amp;#39;s a conversation, and we&amp;#39;re",1055.888,1.835
not trying to jam that down anyone&amp;#39;s throat right now.,1057.723,3.47
It&amp;#39;s an ongoing discussion.,1061.193,1.802
The Press: Does the White House share the,1062.995,1.334
frustration of many Republicans in Capitol Hill,1064.329,2.036
and the sentiments that the House Freedom Caucus,1066.365,2.102
&amp;quot;botched&amp;quot; this?,1068.467,0.867
Mr. Spicer: I think the President&amp;#39;s comments,1069.334,4.071
on this speak for themselves.,1073.405,1.168
"The Press: I just have one more, and on the same thing.",1074.573,3.57
The President and members of the White House have,1078.143,2.202
suggested that maybe we can get some Democrats,1080.345,2.303
onboard on healthcare reform.,1082.648,2.369
"The fact that no Democrat, not one Democrat supported",1085.017,3.537
"the last attempt, and given the desires of the",1088.554,3.904
"Freedom Caucus versus what the Democrats were doing,",1092.458,3.003
it is reasonable to think that even one Democrat,1095.461,3.003
would come onboard this?,1098.464,1.334
Mr. Spicer: No.,1099.798,0.934
"I mean, I think it is not unreasonable to -- The",1100.732,3.637
"Press: No, I said, is it reasonable.",1104.369,2.937
Mr. Spicer: I think it depends on how they want,1107.306,1.768
to get there.,1109.074,1.402
"Again, there&amp;#39;s a balancing act.",1110.476,1.267
It&amp;#39;s not about just picking up one;,1111.743,1.335
it&amp;#39;s picking up enough to get to 216.,1113.078,1.969
"And it&amp;#39;s, what does that take without compromising",1115.047,2.736
the principles that you want to achieve.,1117.783,3.637
So is it possible -- sure -- that there&amp;#39;s a handful,1121.42,2.502
"or so, or maybe more Democrats that are willing to engage.",1123.922,2.903
But it&amp;#39;s worth the conversation.,1126.825,1.735
But again -- The Press: Isn&amp;#39;t this kind of a,1128.56,1.969
"Boehner tactic, to say, okay, if you&amp;#39;re not going",1130.529,1.501
"to work with us, House Freedom Caucus,",1132.03,1.669
we&amp;#39;re going to go to the Democrats?,1133.699,1.301
"Mr. Spicer: No, it&amp;#39;s a tactic to get to --",1135,1.001
"I mean, it&amp;#39;s a math tactic.",1136.001,2.069
"It&amp;#39;s how do you get to 216, in this case.",1138.07,3.303
And it&amp;#39;s engage with whoever will get you to that number.,1141.373,3.036
"Now, as I mentioned yesterday, I mean, over",1144.409,1.802
"the course of 17 months, Obamacare failed",1146.211,3.871
and started multiple times; it went off on multiple,1150.082,2.702
"different tracks, including single payer,",1152.784,1.936
"until it finally came back, and ultimately, upon",1154.72,2.536
"Scott Brown&amp;#39;s election, they jammed it through and",1157.256,2.736
did it so quick to make sure,1159.992,1.101
that the Secretary of Human Services -- but I get it.,1161.093,2.602
"And so we&amp;#39;re 20 days, 21 days into this process,",1163.695,3.37
22 probably today.,1167.065,1.135
So we&amp;#39;ll see.,1168.2,2.669
But I think the idea that the President has put out,1170.869,2.503
there is that if people want to float ideas and suggestions,1173.372,3.87
"on how we can grow this vote and get to a majority,",1177.242,2.269
he&amp;#39;ll entertain them.,1179.511,1.168
Tamara.,1180.679,1.134
The Press: Thank you.,1181.813,0.901
I have sort of a lightning round about opioids.,1182.714,4.371
Is a commission being created?,1187.085,1.769
Is Chris Christie the head of that commission?,1188.854,1.702
"He was sort of talking about it, but I haven&amp;#39;t",1190.556,1.401
seen anything on it.,1191.957,1.168
And what sort of timeline will that commission have,1193.125,2.836
in terms of presenting findings?,1195.961,2.002
What&amp;#39;s the goal of this thing?,1197.963,1.435
"Mr. Spicer: Well, there&amp;#39;s -- I mean, I think it&amp;#39;s",1199.398,1.902
easier to start with the goal.,1201.3,1.067
I think if you see the roundtable -- and I know,1202.367,2.603
the pool will have a readout of this afterwards,1204.97,2.235
-- the goal is to figure out -- I think Governor,1207.205,1.635
Christie has been a leader of this in New Jersey.,1208.84,1.602
It&amp;#39;s an issue that plagues countless communities,1210.442,4.071
more and more.,1214.513,4.471
And so whether it&amp;#39;s New Hampshire or other places,1218.984,2.369
"in the Midwest, it&amp;#39;s sitting there and figuring",1221.353,2.703
"out best practices and how can we get it down,",1224.056,2.802
and how can we provide the treatment.,1226.858,2.069
"I mean, I think the DEA Administrator was noting",1228.927,3.871
in the discussion that we&amp;#39;ve gotten really good,1232.798,2.135
at law enforcement.,1234.933,1.669
"But the question is, how do we focus on the treatment,",1236.602,1.735
"how do we focus on the prevention,",1238.337,1.735
how do we look at things that happened in the past to,1240.072,4.404
deter drug addiction from starting in the first,1244.476,2.035
"place, and to deter young people in particular from",1246.511,2.269
"starting with drugs, to now, how do we help",1248.78,2.436
families cope with this?,1251.216,1.101
There&amp;#39;s a lot of it.,1252.317,1.068
"So, I think today is the first step of bringing some",1253.385,3.07
of these stakeholders together.,1256.455,3.069
"But like I just mentioned on the other thing,",1259.524,1.502
"I appreciate that everyone wants the answers, but I",1261.026,3.67
think that there&amp;#39;s a reason that you&amp;#39;re looking,1264.696,3.137
at this as two things -- a whole of government,1267.833,2.469
"and a whole of person, right?",1270.302,1.401
"It&amp;#39;s looking at, how do we look at people to help",1271.703,4.872
"them get the recovery, stay clean, not start",1276.575,2.569
"in the first place, help them get into treatment",1279.144,3.203
"centers, help them get a job afterwards.",1282.347,2.269
"I mean, there&amp;#39;s a lot of whole of person, but then",1284.616,2.102
there&amp;#39;s a whole of government.,1286.718,1.168
"As I mentioned, I mean, you&amp;#39;re looking at --",1287.886,1.468
around that table today you&amp;#39;ve got families and,1289.354,3.037
parents and individuals who have been personally,1292.391,2.269
"affected in one way, shape, or form.",1294.66,1.334
You&amp;#39;ve got Governor Christie who&amp;#39;s dealt with,1295.994,1.335
it at a state level.,1297.329,1.435
You got Pam Bondi who&amp;#39;s looked at it from a state level.,1298.764,2.435
