text,start,duration
"staff, and other Secretaries including",309.142,2.202
"Kelly, Price, and Secretary Chao have also",311.344,2.102
set up a series of meetings.,313.446,2.035
"The President, Vice President, and senior",315.481,1.435
White House staff will also participate in a,316.916,1.668
portion of the business session of NGA&amp;#39;s winter,318.584,2.97
meeting that takes place on Monday morning.,321.554,2.87
"Next week, of course, the President will give a",324.424,1.501
joint session address before both,325.925,1.835
Houses of Congress.,327.76,2.169
He&amp;#39;s currently working closely with the,329.929,1.401
speechwriting team on presenting his vision to,331.33,1.836
Congress and the American people.,333.166,1.735
I&amp;#39;ve got a few updates that I want to just -- as,334.901,1.835
we&amp;#39;re now a few days out.,336.736,2.035
The theme of the address will be the renewal of the,338.771,2.736
American spirit.,341.507,1.402
The address will particularly focus on,342.909,1.401
"public safety, including defense, increased border",344.31,3.07
"security, taking care of our veterans, and then",347.38,2.903
"economic opportunity, including education, job",350.283,2.536
"training, healthcare reform, jobs, and tax and",352.819,2.702
regulatory reform.,355.521,1.535
"With that, I&amp;#39;d be glad to take a few",357.056,1.602
of your questions.,358.658,1.301
The Press: Two questions.,359.959,2.736
"First, the White House said previously that that",362.695,2.202
travel ban was pushed quickly out of necessity,364.897,3.504
"for national security, and now we&amp;#39;re hearing there&amp;#39;s",368.401,2.602
these repeated delays while the new one,371.003,3.204
is being drafted.,374.207,2.168
How do we reconcile those two talking points?,376.375,1.469
That&amp;#39;s question one.,377.844,1.668
"And then secondly, the President said today that",379.512,2.202
the deportations taking place under his watch are,381.714,2.703
a military operation.,384.417,1.535
Secretary Kelly said the military won&amp;#39;t be involved,385.952,2.169
in deportations.,388.121,1.034
Did the President misspeak?,389.155,1.468
Mr. Spicer: So I&amp;#39;ll take the latter first.,390.623,2.269
The President was using that as an adjective.,392.892,1.902
"It&amp;#39;s happening with precision, and in a manner",394.794,2.869
"in which it&amp;#39;s being done very, very clearly.",397.663,2.336
"I think we&amp;#39;ve made it clear in the past, and",399.999,1.568
"Secretary Kelly reiterated it, what kind of",401.567,2.269
operation this was.,403.836,0.901
But the President was clearly describing the,404.737,2.236
manner in which this was being done.,406.973,2.736
And so just to be clear on his use of that phrase.,409.709,3.637
"And I think the way it&amp;#39;s being done, by all",413.346,1.701
"accounts, is being done with very much a high",415.047,3.604
degree of precision and a flawless manner in terms,418.651,3.537
"of making sure that the orders are carried out,",422.188,2.102
and it&amp;#39;s done in a very streamlined and,424.29,1.568
efficient manner.,425.858,0.935
"I&amp;#39;m sorry, the first part was?",426.793,1.234
The Press: The first one was about the travel ban.,428.027,1.168
Mr. Spicer: Yeah.,429.195,0.867
"And I think, look, we have made it very clear that we",430.062,2.603
believe that the first one was done in,432.665,1.602
compliance with U.S.,434.267,1.935
code and the authority granted to the President.,436.202,2.269
"This time, the order is finalized.",438.471,2.102
What we are doing is now in the implementation,440.573,1.768
phase of working with the respective departments and,442.341,2.269
"agencies to make sure that when we execute this, it&amp;#39;s",444.61,3.304
done in a manner that&amp;#39;s flawless.,447.914,2.802
"And so it&amp;#39;s not a question of delaying, it&amp;#39;s a",450.716,2.203
question of getting it right.,452.919,1.801
We&amp;#39;ve taken the Court&amp;#39;s opinions and concerns into,454.72,3.137
"consideration, but the order is finalized.",457.857,3.003
It&amp;#39;s now awaiting implementation.,460.86,1.969
What we want to do is make sure that we&amp;#39;re working,462.829,1.434
through the departments and agencies so that any,464.263,3.437
concerns or questions are handled on the front end.,467.7,2.836
But we are acting with appropriate haste and,470.536,2.903
diligence to make sure that the order is done in,473.439,2.136
an appropriate manner.,475.575,1.568
The Press: I want to ask you about a comment that,477.143,2.235
the Treasury Secretary made today.,479.378,2.503
He was asked if we should assume that the tax plan,481.881,3.37
that the President is about to roll out will,485.251,2.769
take effect in 2018.,488.02,2.303
"He said, and I&amp;#39;m quoting, &amp;quot;I think we&amp;#39;re",490.323,1.935
looking at that.&amp;quot;,492.258,1.335
"So my question to you is, would the President accept",493.593,2.669
a tax proposal that deals with the timeline of,496.262,2.069
implementation in 2018 but not 2017?,498.331,5.238
"Mr. Spicer: So, Secretary Mnuchin also made it very",503.569,2.369
clear that his goal is to have this wrapped up by,505.938,1.902
August and implemented.,507.84,1.001
"The question is, or what you&amp;#39;re referring to is",508.841,3.47
what year it actually takes place?,512.311,1.602
The Press: Right.,513.913,0.968
"Mr. Spicer: Right, so whether it&amp;#39;s retroactive",514.881,1.167
to tax year 2017 or fiscal year &amp;#39;17.,516.048,4.104
And I think as the details get --,520.152,1.035
The Press: (Inaudible.),521.187,0.467
"Mr. Spicer: Yeah, we&amp;#39;ll have more",521.654,1.068
details on that as it moves forward.,522.722,1.301
I think there&amp;#39;s two issues -- fiscal year &amp;#39;17 and,524.023,1.735
calendar year &amp;#39;17.,525.758,2.136
"And, for taxpayers, it&amp;#39;s obviously calendar year",527.894,5.138
"2017 that they&amp;#39;re probably most concerned with, and I",533.032,2.603
"think the President, as we work with Congress, will",535.635,2.502
have those details to be able to flush out.,538.137,2.069
I want to go to our first Skype seat of the day.,540.206,2.302
Neil Vigdor with Hearst Connecticut Media Group.,542.508,3.003
"The Press: Good afternoon, Sean.",545.511,1.034
Thanks for taking my question.,546.545,1.435
I appreciate it.,547.98,1.268
Connecticut&amp;#39;s governor directed police chiefs,549.248,2.269
across the state Wednesday to avoid taking any,551.517,2.77
"special action against undocumented immigrants,",554.287,3.336
including honoring immigration detainer,557.623,2.87
requests from ICE.,560.493,3.303
What will the repercussions be for this,563.796,1.335
state in terms of federal funding it receives from,565.131,2.736
the Trump administration?,567.867,2.469
"And secondly, does the President&amp;#39;s executive",570.336,2.035
order on sanctuary cities apply to those that are,572.371,4.104
undeclared sanctuary cities?,576.475,3.537
"Mr. Spicer: Well, Neil, I think there&amp;#39;s a",580.012,1.669
couple things.,581.681,1.268
The idea that Governor Malloy would not want the,582.949,4.404
law followed as enacted by Congress or by the,587.353,3.136
Connecticut legislature in any fashion seems to be,590.489,2.736
"concerning, right?",593.225,1.001
"Whether you&amp;#39;re a governor or mayor or the President,",594.226,3.37
laws are passed in this country and we expect,597.596,2.069
people and our lawmakers and our law enforcement,599.665,2.836
agencies to follow and adhere to the laws as,602.501,3.571
passed by the appropriate level of government.,606.072,3.236
"So it&amp;#39;s obviously concerning, I think, and",609.308,1.835
it&amp;#39;s troubling that that&amp;#39;s the message that he would,611.143,3.37
send to his people and to other governors.,614.513,3.637
"Because we are a nation of laws, and I think that",618.15,1.635
people need to understand that whether it&amp;#39;s the laws,619.785,2.636
that he passes as the Governor of Connecticut or,622.421,2.303
the laws that are passed through Congress and,624.724,2.636
"signed by the President, there&amp;#39;s a reason that our",627.36,2.502
democracy works.,629.862,1.135
"It&amp;#39;s because the people speak, our representatives",630.997,2.769
"at every level pass a law, and the executive in that",633.766,5.239
particular branch of government signs or vetoes,639.005,1.601
"it, and then we live by those rules.",640.606,2.836
And the idea that you can decide which laws to agree,643.442,2.236
"or not to agree with, or follow or not follow,",645.678,2.669
undermines our entire rule of law.,648.347,2.403
And so I would suggest that that is not a great,650.75,2.269
sign to be sending to the people of Connecticut and,653.019,2.736
"the people of this country, that a particular",655.755,1.835
governor chooses not to follow the duly-passed,657.59,2.302
laws of this nation.,659.892,1.401
"With respect to sanctuary cities, I think this is an",661.293,2.77
area that the American people by,664.063,3.036
huge amounts support.,667.099,2.369
They recognize their tax dollars shouldn&amp;#39;t be spent,669.468,1.869
supporting programs and activities to which people,671.337,4.004
are not entitled to.,675.341,1.902
And so I think the President has been very,677.243,2.669
"clear on this -- that if you are a sanctuary city,",679.912,2.536
"declared or undeclared, if you are providing benefits",682.448,3.37
"or services, we are going to do everything we can to",685.818,2.402
respect taxpayers and ensure that your states,688.22,2.269
follow the law. April.,690.489,1.869
"The Press: Sean, on the bathroom issue, there was",692.358,3.07
"a different comment from the President about, you",695.428,4.871
"know, if people like Caitlyn Jenner wanted to",700.299,3.17
"use this bathroom in Trump Tower, she could now.",703.469,3.904
What&amp;#39;s happened?,707.373,0.801
"Mr. Spicer: No, I think that&amp;#39;s -- so just to be",708.174,1.034
"clear, the President was asked -- at one point",709.208,2.669
"Caitlyn Jenner was in Trump Tower, and he said,",711.877,1.769
that&amp;#39;s great.,713.646,1.635
That&amp;#39;s consistent with everything he&amp;#39;s said.,715.281,1.468
It&amp;#39;s a states&amp;#39; rights issue.,716.749,2.636
And that&amp;#39;s entirely what he believes -- that if a,719.385,2.969
"state wants to pass a law or rule, or an",722.354,3.504
organization wants to do something in compliance,725.858,2.169
"with the state rule, that&amp;#39;s their right.",728.027,2.169
But it shouldn&amp;#39;t be the federal government getting,730.196,1.268
in the way of this.,731.464,1.101
"I mean, if you look at this, the law that was",732.565,1.801
passed in 1972 did not contemplate or,734.366,3.637
consider this issue.,738.003,1.735
"Number two, the procedure for this guidance letter",739.738,2.803
that was done through the Obama administration was,742.541,1.969
not properly followed.,744.51,1.301
There was no comment period.,745.811,1.502
"There was no input from parents, teachers,",747.313,1.802
students or administrators. None.,749.115,2.402
So if we think about how this was implemented last,751.517,2.336
"administration, there was zero input, there was zero",753.853,3.069
comment period offered.,756.922,1.969
Teachers and students never had any say in how,758.891,2.336
this was implemented.,761.227,1.301
"Number three, there&amp;#39;s a reason that the Texas",762.528,2.202
court had this matter enjoined.,764.73,2.002
It&amp;#39;s because it didn&amp;#39;t follow the law and it had,766.732,1.602
procedural problems.,768.334,1.368
"Four, as I mentioned, it&amp;#39;s a states&amp;#39; rights issue.",769.702,3.136
"And then five is, I think that we do have to",772.838,1.635
"recognize that children do enjoy rights, from",774.473,4.004
anti-bullying statutes that are in almost every,778.477,2.202
"state, and that there&amp;#39;s a difference between being",780.679,2.937
compassionate for individuals and children,783.616,2.435
who are struggling with something and wanting to,786.051,1.735
"make sure they&amp;#39;re protected, and how",787.786,1.736
it&amp;#39;s being done.,789.522,1.001
"And I think that the President has a big heart,",790.523,3.136
"as we&amp;#39;ve talked about in a lot of other issues, and",793.659,1.568
there&amp;#39;s a big difference.,795.227,0.968
"Personally, he addressed this issue when it came up",796.195,3.203
with respect to one of his properties.,799.398,2.369
But he also believes that that&amp;#39;s not a federal,801.767,1.702
government issue.,803.469,2.769
"It&amp;#39;s an issue left to the states, and it&amp;#39;s an issue",806.238,2.469
"that -- I mean, there&amp;#39;s a reason in August of last",808.707,2.603
"year that the court enjoined this, because it",811.31,3.37
hadn&amp;#39;t followed the law and it hadn&amp;#39;t -- the,814.68,2.636
"procedure, the comment period and the",817.316,2.302
solicitation of opinions and ideas wasn&amp;#39;t followed.,819.618,3.671
It was jammed down the process.,823.289,4.137
And so we&amp;#39;re actually following the law on this,827.426,2.169
"one, and I think that&amp;#39;s the way it&amp;#39;s",829.595,1.101
supposed to be done. John.,830.696,2.236
The Press: If I could just follow on what April said.,832.932,3.136
The Human Rights Campaign --,836.068,1.001
"The Press: I wasn&amp;#39;t finished, I&amp;#39;m sorry.",837.069,0.734
"The Press: Well, I&amp;#39;m following on",837.803,0.901
your question.,838.704,1.068
"Let me follow -- The Press: I understand that, but --",839.772,0.167
Mr. Spicer: Why don&amp;#39;t we let April follow,839.939,1.501
"on and then we&amp;#39;ll get to John, Kristen and Brian.",841.44,4.671
The Press: Yeah.,846.111,1.168
So I have one on -- I have something on another issue,847.279,0.701
"really fast, then John can do that.",847.98,1.535
"On the HBCU executive order, we understand the",849.515,3.77
executive order that&amp;#39;s coming out sometime later,853.285,1.802
"this month, it&amp;#39;s supposed to open -- you&amp;#39;re working",855.087,3.37
out issues of opening an office specifically to,858.457,3.103
take the HBCU initiative out of the Department of,861.56,3.103
Education and bring it directly under the purview,864.663,1.936
of the White House.,866.599,1.568
Who will be heading that?,868.167,1.701
Have you figured that out?,869.868,1.502
Have you also figured out how you will,871.37,1.668
build that office out?,873.038,1.502
"Because from what I understand, that is one of",874.54,1.334
the big pieces of this.,875.874,2.236
"Mr. Spicer: Well, respectfully, that&amp;#39;s why",878.11,1.401
it hasn&amp;#39;t been issued yet.,879.511,1.969
We&amp;#39;re working it through the process.,881.48,1.735
"Obviously, that is something that we&amp;#39;re",883.215,1.301
committed to getting done by the end of Black,884.516,1.702
History Month.,886.218,1.101
"So our days are numbered, but there&amp;#39;s a commitment",887.319,3.103
by the President and the staff to really focus on,890.422,2.803
this issue and give it the proper respect,893.225,2.069
that it deserves.,895.294,1.068
"So if you&amp;#39;ll bear with us a couple more days, I",896.362,2.068
promise you we&amp;#39;ll have more to say on that.,898.43,2.403
The Press: So it will be a department with the full,900.833,1.868
"-- Mr. Spicer: No, no, I just want to be clear, I&amp;#39;m",902.701,1.201
not going to get into the details.,903.902,1.936
Sort of my blanket statement on non-issued,905.838,1.668
executive orders.,907.506,1.535
But I do know that there is a commitment by the,909.041,2.102
President and the staff that he has been very,911.143,3.137
clear with us that he wants that done by the end,914.28,2.969
of this month for obvious reasons.,917.249,1.969
Now John.,919.218,1.168
The Press: Let me get back to where we were.,920.386,0.734
"The Human Rights Campaign, in responding to",921.12,1.568
"rescinding the guidance last night, said that this",922.688,3.103
"is not a states&amp;#39; rights issue, it&amp;#39;s a civil rights",925.791,2.936
"issue, and therefore is in the purview of the",928.727,1.802
federal government.,930.529,1.034
Do you disagree that this a civil rights issue?,931.563,2.403
Mr. Spicer: It&amp;#39;s not a -- it&amp;#39;s a question of where,933.966,1.702
it&amp;#39;s appropriately addressed.,935.668,2.068
"And I think there&amp;#39;s a reason -- like, we&amp;#39;ve got",937.736,0.868
"to remember, this guidance was enjoined last",938.604,0.901
August by a court.,939.505,2.102
It hasn&amp;#39;t been enforced.,941.607,3.136
There was no comment period by anyone -- by the,944.743,2.903
"Human Rights Campaign, by teachers, parents, students.",947.646,6.006
Nobody had any input of this.,953.652,2.102
And it seems to me a little interesting that if,955.754,1.735
"this was any other issue, people would be crying",957.489,2.303
foul that the process wasn&amp;#39;t followed.,959.792,2.502
"The reality is, is that when you look at Title IX,",962.294,4.571
it was enacted in 1972.,966.865,1.969
The idea that this was even contemplated at that,968.834,3.003
is preposterous on its face.,971.837,2.736
But that doesn&amp;#39;t mean that the President -- the,974.573,1.301
President obviously understands the issue and,975.874,1.769
the challenges that especially,977.643,1.201
young children face.,978.844,1.702
He just believes that this is a state issue that,980.546,1.868
"needs to be addressed by states, as he does with a",982.414,2.202
lot of other issues that we&amp;#39;ve talked about.,984.616,1.902
And so this is -- we are a states&amp;#39; rights party.,986.518,2.837
The President on a lot of issues believes in these,989.355,2.469
various issues being states&amp;#39; rights.,991.824,2.335
I don&amp;#39;t see why this would be any different.,994.159,1.735
"And again, if you go through it, it&amp;#39;s not just",995.894,1.902
"-- it&amp;#39;s how the guidance was issued, it&amp;#39;s the legal",997.796,1.936
basis on which it was ordered.,999.732,2.369
It fell short on a lot of stuff.,1002.101,1.368
It wasn&amp;#39;t us that did this; it was the court,1003.469,2.269
that stepped in and said that they hadn&amp;#39;t followed,1005.738,2.502
the procedure of the law back in August of last,1008.24,2.436
year and enjoin the case.,1010.676,1.835
"The Press: I understand all that, I&amp;#39;m just",1012.511,0.601
wondering if -- does the White House disagree with,1013.112,2.469
the position that this is a civil right?,1015.581,1.802
"Mr. Spicer: Well, I think it&amp;#39;s not a question of",1017.383,1.134
"whether it&amp;#39;s a civil right, it&amp;#39;s where is it",1018.517,1.335
appropriately addressed.,1019.852,1.501
"And as I noted, it&amp;#39;s appropriately addressed at",1021.353,2.669
the state level. Kelly.,1024.022,1.268
The Press: Can I follow on that?,1025.29,0.801
"Sean, does the President believe, personally",1026.091,1.602
believe that any student who is transgender should,1027.693,2.369
be able to use the bathroom of their choice?,1030.062,2.736
His personal belief?,1032.798,1.201
Mr. Spicer: The President believes it&amp;#39;s a states&amp;#39;,1033.999,1.602
rights issue.,1035.601,1.034
And he&amp;#39;s not going to get into determining -- I,1036.635,1.902
"understand what you&amp;#39;re asking, Kelly.",1038.537,1.068
"And I think that, as April pointed out, when the",1039.605,2.469
issue came to one of his own properties he,1042.074,1.735
was very clear.,1043.809,2.102
"But again, what he doesn&amp;#39;t want to do is force his",1045.911,3.237
issues or beliefs down -- he believes it&amp;#39;s a states&amp;#39;,1049.148,1.401
rights issue --,1050.549,1.235
The Press: But the public may want to,1051.784,1.401
know where the President is on this issue.,1053.185,1.335
"Mr. Spicer: I understand that, and I think that he",1054.52,1.234
is very sympathetic to children who deal with,1055.754,1.935
that and that this is up to states and schools,1057.689,3.104
within a particular district to address how,1060.793,1.868
"they want to accommodate that, and not sort of be",1062.661,2.469
prescriptive from Washington.,1065.13,1.268
That&amp;#39;s what the President believes. Zeke.,1066.398,1.502
"The Press: Thanks, Sean.",1067.9,1.167
You mentioned that this order was enjoined by a,1069.067,3.371
court and there was,1072.438,0.8
criticism about the process.,1073.238,2.036
That exact same criticism has been levied on the,1075.274,2.536
"administration&amp;#39;s first executive order,",1077.81,2.135
on the travel ban.,1079.945,1.068
"I mean, can you help us square the circle here?",1081.013,1.368
Why are you relying on that same &amp;quot;enjoined by a,1082.381,3.47
federal court&amp;quot; criticism of the process for one,1085.851,3.236
but not the other?,1089.087,1.435
"Mr. Spicer: Well, I think there&amp;#39;s a big difference.",1090.522,3.27
There&amp;#39;s no way that you can read Title IX from,1093.792,2.903
1972 -- anybody -- and say that that was even,1096.695,5.005
contemplated back then.,1101.7,1.235
It just -- there&amp;#39;s nobody that is possibly,1102.935,2.802
suggesting that the law that was passed in,1105.737,2.103
1972 did that.,1107.84,1.267
"Number two, there was zero comment period put forward",1109.107,3.17
"on this guidance, which is in violation of how it",1112.277,1.969
"was executed, okay?",1114.246,1.368
"And so there&amp;#39;s a big difference -- hold on,",1115.614,1.435
"hold, on let me answer the question, Zeke.",1117.049,1.301
There is also a strong reading when you,1118.35,2.336
read 1182 U.S.,1120.686,3.303
Code that it is very clear that the President does,1123.989,2.769
have the authority.,1126.758,1.368
So they are very much apples and oranges issue.,1128.126,3.371
"One, it&amp;#39;s very clear that the President is told by",1131.497,2.068
Congress in U.S.,1133.565,1.168
code that he has the authority to do what&amp;#39;s,1134.733,1.468
necessary to protect the American people.,1136.201,2.469
And there&amp;#39;s no way that anybody above a fifth,1138.67,2.736
grade reading level could interpret that different.,1141.406,2.503
There is a difference between looking at a,1143.909,1.635
statute from 1972 and saying that something was,1145.544,2.903
complicated back then.,1148.447,1.902
"Not only that -- again, it&amp;#39;s a multifaceted thing.",1150.349,1.935
"When you look at how the guidance was issued, there",1152.284,3.17
was a zero comment period.,1155.454,1.568
Nobody was able to weigh,1157.022,1.435
in on that situation back then.,1158.457,2.502
And so when you&amp;#39;re talking about forcing schools to,1160.959,1.268
"make a huge accommodation from the federal level,",1162.227,4.371
"and schools, parents, teachers, kids were not",1166.598,3.404
able to have any input in that decision from,1170.002,2.002
"Washington, I think it&amp;#39;s a very,",1172.004,1.501
very clear difference.,1173.505,1.035
John Gizzi.,1174.54,0.9
"The Press: Thank you, Sean.",1175.44,2.203
"Just going back two weeks, in a story that got",1177.643,4.104
relatively little attention at the time --,1181.747,2.235
"Chuck Cooper, a very distinguished lawyer,",1183.982,2.803
asked that his name be withdrawn when he was on,1186.785,3.37
the periphery of being named U.S.,1190.155,2.035
Solicitor General.,1192.19,1.435
So my question is a two-parter.,1193.625,2.236
"First, can you confirm or deny the administration is",1195.861,3.77
"now vetting Mr. Miguel Estrada, who was a former",1199.631,4.038
"nominee for the Court of Appeals, as Solicitor",1203.669,2.769
General before the visa delay case gets to,1206.438,4.171
the Supreme Court?,1210.609,1.601
"And second, Mr. Cooper said that he did not want",1212.21,3.771
to go through the same experience that Jeff,1215.981,2.603
"Sessions, his good friend, did when he had the",1218.584,3.703
confirmation hearings and the vote in the Senate.,1222.287,4.038
Does that make the President a little bit,1226.325,1.568
discouraged about getting the nominees he wants for,1227.893,4.004
some very important positions?,1231.897,2.602
"Mr. Spicer: Well, thanks, John.",1234.499,1.402
"And I&amp;#39;d say - on the first part, as you know -- and",1235.901,2.736
I&amp;#39;ll give you the same answer we give executive,1238.637,1.134
orders -- we don&amp;#39;t comment on personnel decisions,1239.771,2.303
"until they&amp;#39;re made, until they&amp;#39;re finalized.",1242.074,2.435
So I&amp;#39;ve got nothing for that.,1244.509,0.901
"On the second part, what I would say is that the",1245.41,2.169
President is very confident we have a deep,1247.579,2.836
"bench of folks who -- during the transition, we",1250.415,2.67
talked about this -- a number of people who have,1253.085,2.168
expressed a huge interest in joining the President,1255.253,2.536
in fulfilling this agenda.,1257.789,2.002
And that list is robust and long.,1259.791,2.57
"However, that being said, I think for folks who have",1262.361,3.069
to go through the Senate confirmation and to watch,1265.43,2.303
what has happened to some of these fine individuals,1267.733,2.636
"-- the delay tactics, the tearing apart of their",1270.369,2.269
personal lives -- it is discouraging for some of,1272.638,2.202
"these people, I think, in terms of Mr. Cooper and",1274.84,3.67
"others who are looking at the process saying, I",1278.51,2.302
"would like to be part of this administration, help",1280.812,3.07
"fulfill this vision and this agenda, but this is",1283.882,2.87
what I&amp;#39;m going to have go through.,1286.752,2.302
"So while this is somewhat of an isolated case, I",1289.054,3.503
definitely understand what he&amp;#39;s talking about here.,1292.557,2.036
"And I think those are few and far between, but I",1294.593,3.437
think that when you realize what is happening,1298.03,2.769
"largely at the expense of Senate Democrats, in terms",1300.799,2.736
"of dragging these people through a very, very",1303.535,2.669
delayed and arduous process for purely,1306.204,2.069
"political points, I think that there are some people",1308.273,3.203
who could look at the process and potentially,1311.476,2.536
say I don&amp;#39;t want to serve.,1314.012,0.968
"Luckily, we&amp;#39;ve not come to that beyond a",1314.98,2.035
handful of folks.,1317.015,1.368
"Largely, people have huge desire and are willing to",1318.383,3.17
make great sacrifice -- both financially and,1321.553,2.369
personally -- to serve in the administration because,1323.922,1.935
I think they understand what potential change this,1325.857,3.704
President is bringing to this country,1329.561,2.369
and to the city.,1331.93,1.902
But I understand his point.,1333.832,1.268
"The Press: This morning, the President talked",1335.1,2.069
"about, as he often does when he talks about",1337.169,1.801
"immigrants, he talks about really bad dudes.",1338.97,2.336
Mr. Spicer: Yeah.,1341.306,0.501
The Press: You talked about precision.,1341.807,1.635
The Homeland Security Secretary this morning,1343.442,1.701
insisted there won&amp;#39;t be mass deportation.,1345.143,1.402
