text,start,duration
that they deserve.,576.709,0.767
And I think it undermines the understanding of the,577.476,3.671
threat that we face around this country.,581.147,2.302
The reasons the President&amp;#39;s acting in so,583.449,2.469
many of the way that he has with executive order,585.918,1.902
"and otherwise, the discussions that he had",587.82,2.136
"down at CENTCOM and SOCOM yesterday, are because he",589.956,2.702
cares about making sure that we don&amp;#39;t have attacks,592.658,3.003
"in this country, that we&amp;#39;re protected, that",595.661,1.835
we&amp;#39;re ahead of the curve.,597.496,0.868
And I think what we need to do is remind people,598.364,2.636
that the earth is a very dangerous place these days.,601,2.336
"That ISIS is trying to do us harm, and that the",603.336,2.569
President&amp;#39;s commitment is to keep this country safe.,605.905,2.169
And I think part of this is to make sure that the,608.074,2.068
American people are reminded how prevalent,610.142,3.504
some of these attacks are and how much time and,613.646,2.969
attention they have or have not gotten.,616.615,1.936
"But, more importantly, that they understand the",618.551,2.269
unwavering commitment that the President has and the,620.82,3.403
actions that he will take to keep the country safe.,624.223,1.668
"The Press: Just to be clear, was the list",625.891,1.035
put together after his comments?,626.926,1.068
"Mr. Spicer Yes, yes.",627.994,0.467
The Press: After his comments?,628.461,0.6
Mr. Spicer Yes.,629.061,0.401
"The Press: Sean, Sean.",629.462,0.6
Mr. Spicer Trey.,630.062,0.401
"The Press: Thank you, Sean.",630.463,0.4
On the call with Turkish President Erdogan later,630.863,1.034
"today, does President Trump intend to discuss",631.897,2.303
"plans for Syrian safe zones, and does the",634.2,2.135
President expect Turkey to help create those zones?,636.335,2.636
Mr. Spicer I think we&amp;#39;ll have a read out,638.971,1.502
for you on that.,640.473,0.667
I don&amp;#39;t want to get ahead of the two leader&amp;#39;s calls.,641.14,2.636
"Alexus, Real Clear Politics.",643.776,1.868
"The Press: Sean, I have two questions for you.",645.644,1.268
Mr. Spicer Yeah.,646.912,0.367
The Press: You were mentioning that voters are,647.279,1.736
going to remember how senators voted on the,649.015,1.835
President&amp;#39;s Cabinet nominees.,650.85,1.902
"Two Republicans voted against Betsy DeVos,",652.752,2.569
Senators Collins and Murkowski.,655.321,2.369
"Did the President reach out to either of them, and",657.69,2.936
will he not forget what Republicans did in,660.626,4.571
that particular nominee situation?,665.197,1.202
Mr. Spicer I think that - look - the President&amp;#39;s,666.399,2.869
been very clear.,669.268,0.667
It&amp;#39;s not Republicans that have stood in the way of,669.935,1.469
this nomination of all of these,671.404,1.968
qualified individuals.,673.372,1.001
It&amp;#39;s been Democrats that have stalled over,674.373,2.336
and over again.,676.709,1.335
Not attending hearings.,678.044,1.668
Trying to use every delay tactic possible.,679.712,2.302
"It&amp;#39;s those people that have a problem, and I",682.014,2.636
think that&amp;#39;s the message that the party has missed,684.65,3.003
"on the Democratic side, which would - and I don&amp;#39;t",687.653,3.871
think that - wouldn&amp;#39;t paint that with a broad,691.524,1.801
"brush, because I think it&amp;#39;s Senate Democrats,",693.325,1.702
"frankly, that haven&amp;#39;t gotten the message.",695.027,1.602
The Press: But has he reached out to them?,696.629,1.101
Mr. Spicer Our team has been in contact with all,697.73,1.501
- with the entire Senate team -,699.231,1.702
The Press: Okay.,700.933,1.001
Mr. Spicer - to make sure that they understand and,701.934,1.468
that they&amp;#39;ve had visits as requested.,703.402,1.969
"But we&amp;#39;ve been in constant contact with the Senate,",705.371,2.302
"the members of the Senate, their staffs.",707.673,2.035
Our legislative team has had an extremely robust,709.708,3.137
schedule of meetings with their teams to make these,712.845,3.136
"nominees available to them, but I think the",715.981,3.037
"broader issue - again, and with all due respect - I",719.018,2.302
think it&amp;#39;s interesting that we&amp;#39;re focusing on the,721.32,2.102
votes of two Republicans.,723.422,1.235
When you look at the spectrum of antics that,724.657,2.903
have gone on in the Democrats.,727.56,1.201
"I mean, the tactics that they have done over and",728.761,2.302
"over and over again to delay, not show",731.063,2.703
up to hearings.,733.766,0.701
"You know, filibuster to the extent that they can.",734.467,2.802
Run the clock out.,737.269,1.702
"It&amp;#39;s not Republicans that have a problem here, Alexus.",738.971,2.069
It&amp;#39;s the Democrats that continue to do this.,741.04,1.868
The Press: My other question has to do with,742.908,1.335
the President&amp;#39;s remarks about the Affordable Care,744.243,1.435
Act in his interview on Sunday.,745.678,1.468
Because he indicated in his response in that,747.146,3.57
interview that he thought that the repeal in place,750.716,2.87
was going to take longer - perhaps into 2018 - can,753.586,3.436
"you clarify whether he is frustrated about this,",757.022,3.938
"what he is doing about the timing, because of course,",760.96,2.469
voters who sent him here were anticipating that,763.429,3.27
this might move faster than he was conveying in,766.699,3.003
the interview?,769.702,0.901
"Mr. Spicer Well, I think, luckily, and you saw",770.603,1.234
"Speaker Ryan&amp;#39;s comments earlier today, I think we",771.837,2.236
can have this done legislatively sooner,774.073,2.102
"rather than later, but I think the implementation",776.175,1.802
of a lot of the pieces may take a little bit longer.,777.977,2.102
"It&amp;#39;s a big, big bill that the Democrats passed.",780.079,2.135
"As you recall, they told us we could read it after",782.214,1.769
they passed it.,783.983,1.101
We&amp;#39;re now going through this to make sure that we,785.084,2.769
do this in a very responsible way to make,787.853,2.303
"sure that healthcare, which is so vital to so",790.156,2.268
"many Americans and their families, is preserved",792.424,3.637
while we put a new system in place that both lowers,796.061,2.136
cost and increases accessibility.,798.197,1.969
"But the President, I think, is very encouraged",800.166,2.402
by the commitment and work that&amp;#39;s going on the Hill,802.568,2.069
to make sure that we get this thing replaced as,804.637,2.602
quick as possible.,807.239,0.901
Fred Lucas.,808.14,0.934
Fred.,809.074,0.868
"The Press: Thank you, Sean.",809.942,1.635
Mr. Spicer Yeah.,811.577,0.867
The Press: Yeah.,812.444,0.668
One thing to ask.,813.112,0.7
Actually a follow up to that.,813.812,2.136
"Speaker Ryan has actually said, and I&amp;#39;m quoting,",815.948,2.936
"&amp;quot;With Obamacare, you can&amp;#39;t tinker at the margins and",818.884,4.672
repair it; you can&amp;#39;t; it&amp;#39;s a collapsing law.&amp;quot;,823.556,3.837
Do you agree with that in that you can&amp;#39;t build on,827.393,4.871
what&amp;#39;s already there.,832.264,1.001
We have to get rid of the entire law?,833.265,0.901
Mr. Spicer: I think what we&amp;#39;re focused on,834.166,2.436
is the end solution.,836.602,1.068
And I think we&amp;#39;ve been very clear over and over,837.67,1.735
"again, the President is going to repeal and",839.405,1.768
"replace it, and that what Americans will get at the",841.173,3.537
"end of this is a healthcare solution that,",844.71,3.403
"as I&amp;#39;ve said before over and over again, is going",848.113,1.969
to give them a lower cost health solution,850.082,2.536
with more options.,852.618,0.734
That&amp;#39;s what they were promised in,853.352,1.001
the first place.,854.353,1.001
"That&amp;#39;s what we can give, and I think the President",855.354,1.702
being able to approach this in the business-like,857.056,2.569
manner that he&amp;#39;s done so successfully in the past,859.625,2.603
"is going to ensure that he negotiates prices, that we",862.228,2.235
"look at those business-like practice,",864.463,2.136
force competition amongst states and other things,866.599,2.869
that will help lower cost once and for all and,869.468,1.735
provide that competition.,871.203,0.968
"The Press: On Iran - on Iran sanctions, does the",872.171,3.804
President have any concerns about the fact,875.975,2.235
that Adam Szubin is the acting Secretary in,878.21,2.87
terms of implementing those sanctions?,881.08,2.068
Mr. Spicer No.,883.148,0.301
We implemented them.,883.449,0.767
They went off without a hitch.,884.216,0.667
Fred.,884.883,0.701
Fred.,885.584,0.467
"I mean, John Decker.",886.051,0.901
"The Press: Thanks so much, Sean.",886.952,1.201
"As you know, the President has spoke over the weekend",888.153,2.67
on Twitter and criticized the federal judge,890.823,3.603
appointed by George W.,894.426,1.101
Bush who imposed that nationwide restraining order.,895.527,4.939
He called him a &amp;quot;so-called judge&amp;quot;.,900.466,2.035
"Is the President, as it relates to the arguments -",902.501,3.103
I know that you&amp;#39;re confident that the,905.604,1.835
arguments that will be presented this evening -,907.439,2.136
is he prepared to accept an adverse ruling by the,909.575,3.937
9th Circuit Court of Appeals?,913.512,1.068
Mr. Spicer There&amp;#39;s no question that the,914.58,2.002
President respects the judicial branch in its,916.582,2.235
"ruling, but I think there&amp;#39;s no way - I just",918.817,1.535
read off the US code on that - I don&amp;#39;t think,920.352,1.969
"there&amp;#39;s any other way that you can interpret that,",922.321,2.936
that the President has the discretion to do what&amp;#39;s,925.257,1.969
necessary to keep this country safe.,927.226,1.468
"And I think that&amp;#39;s-that&amp;#39;s his concern, frankly,",928.694,2.636
right now that when the law is such as it is that,931.33,4.237
anyone could interpret that any other way.,935.567,1.635
I think he feels confident just like in the ruling in,937.202,2.336
Boston that we&amp;#39;re going to prevail on this on the,939.538,3.27
merits of the case because it is done so in a,942.808,2.769
very lawful way.,945.577,0.835
Katherine.,946.412,0.367
The Press: Will the administration take a,946.779,2.402
position on the Israeli legislation to legalize,949.181,2.569
the thousands of West Bank settlements.,951.75,2.469
"Last week, obviously, was building settlements?",954.219,4.238
"Mr. Spicer As I mentioned last week, I don&amp;#39;t want to",958.457,1.935
"get too far ahead of this, but Prime Minister",960.392,1.802
Netanyahu will be here on the 15th.,962.194,1.802
I think that will be obviously a,963.996,1.601
topic of discussion.,965.597,0.901
"Right now, I don&amp;#39;t want to get ahead of that.",966.498,2.036
Charlie.,968.534,1.268
The Press: Sean.,969.802,0.5
Mr. Spicer Yeah.,970.302,0.434
Charlie.,970.736,0.601
The Press: Just a quick question: any response to,971.337,3.503
the calls for impeachment by Representative,974.84,3.07
Maxine Waters?,977.91,1.067
Mr. Spicer No.,978.977,2.603
Hunter Walker.,981.58,1.268
"I mean, I would just say - look - I think - look - it",982.848,3.136
is the President is doing everything he can to move,985.984,3.17
"this country forward, and I think whether it&amp;#39;s the",989.154,1.869
Democrats and the Senate who are trying to stall,991.023,2.302
these nominees or these political stunts on the,993.325,2.503
"House side, the bottom line is that, by and",995.828,2.235
"large, you see the support that the President is",998.063,2.169
"receiving for his policies throughout the country,",1000.232,2.202
and it&amp;#39;s because I think people recognize a) the,1002.434,2.803
"business as usual is over, and that the President&amp;#39;s",1005.237,2.803
"commitment to both keeping this country safe, growing",1008.04,2.669
"the economy, and creating jobs is something that is",1010.709,1.702
welcome by all Americans regardless of party.,1012.411,2.336
I think when you see stuff like that it really just,1014.747,2.469
shows that they missed the message that voters sent,1017.216,4.471
this past November.,1021.687,2.102
Hunter Walker.,1023.789,0.634
"The Press: Thank you, Sean.",1024.423,0.4
CNN reportedly declined to interview Kellyanne Conway,1024.823,4.004
on Sunday because of the - because of questions about,1028.827,2.903
her credibility.,1031.73,0.601
Is the White House willing to offer alternative,1032.331,2.135
representatives for the networks that refuse to,1034.466,2.269
work with specific spokespeople?,1036.735,1.902
"Mr. Spicer I-I-I - well, frankly - I think that -",1038.637,2.803
"my understanding is that they retracted that,",1041.44,1.335
"they&amp;#39;ve walked it back, or denied it.",1042.775,2.002
"However you want to put it, I don&amp;#39;t care.",1044.777,1.334
But I think Kellyanne is a very trusted aid,1046.111,3.037
of the President.,1049.148,0.8
I think to - for any characterization,1049.948,1.936
otherwise is insulting.,1051.884,1.401
I don&amp;#39;t think if they choose to not work with,1053.285,2.202
"someone, that&amp;#39;s up to them, but I think we&amp;#39;re",1055.487,1.335
going to continue to put out key leaders to this,1056.822,2.102
administration including Kellyanne that can,1058.924,1.935
articulate the President&amp;#39;s policies and agenda.,1060.859,2.469
Katie Pavlich.,1063.328,2.169
The Press: [inaudible] for this question.,1065.497,2.069
Is President Trump planning to ask the Senate,1067.566,1.869
to expedite legislation for the split firing of,1069.435,3.003
bad VA employees?,1072.438,1.668
"Mr. Spicer: I think the President&amp;#39;s commitment, as",1074.106,2.002
"you heard both during the campaign, and as he&amp;#39;s",1076.108,3.003
"talked to Dr. Shulkin, is to make sure that we&amp;#39;re",1079.111,2.536
"providing the best care, and if there&amp;#39;s things that",1081.647,2.102
are an impediment to that care being offered up or,1083.749,4.037
"reformed, then he is going to make sure that we enact",1087.786,2.703
policies internally that make sure that people who,1090.489,2.803
"are not doing their job not servicing veterans, we",1093.292,4.07
can figure out how to expedite that process.,1097.362,2.803
But the idea that we&amp;#39;re sitting around having a,1100.165,2.169
discussion about personnel inhibiting the care that,1102.334,3.437
veterans deserve really does not bode well for the,1105.771,2.869
reflection that we want on this country.,1108.64,1.535
"I mean, the people who have served this nation -",1110.175,2.67
we should be bending over backward to make sure that,1112.845,1.768
the benefits and the care and the services that,1114.613,2.502
"they, frankly, earned is something that is given",1117.115,2.269
"the highest priority, and it&amp;#39;s something that the",1119.384,1.635
President remains highly committed to.,1121.019,1.602
Miriam Burgess.,1122.621,0.968
Miriam.,1123.589,3.47
The Press: Hey.,1127.059,0.667
Hi.,1127.726,0.367
[inaudible] he is going to speak later today with the,1128.093,5.339
"Spanish leader, Mariano Rajoy -",1133.432,2.169
Mr. Spicer Yeah.,1135.601,0.7
The Press: - and I would like to know how President,1136.301,1.869
"Trump sees the relation with Spain, and what are",1138.17,3.437
the main issues they are going to discuss in the,1141.607,2.969
phone call?,1144.576,1.001
"Mr. Spicer So, I&amp;#39;m not going to - we&amp;#39;ll have a",1145.577,2.536
"read out after the call, but I imagine they&amp;#39;re",1148.113,1.802
going to talk about a shared commitment to,1149.915,2.169
"defeating ISIS, and that they&amp;#39;ll discuss our",1152.084,4.237
bilateral relationship and reaffirm our company,1156.321,1.802
to the countries.,1158.123,0.667
We will have a readout on that call with Spain as we,1158.79,3.07
will with all the countries and all,1161.86,1.702
the other leaders that we will talk to.,1163.562,1.735
And we have in the past.,1165.297,1.134
"So, I don&amp;#39;t want to get too far ahead of it, but I",1166.431,1.602
would imagine that the current relationship that,1168.033,3.003
we have with Spain and our commitment to ISIS will be,1171.036,2.135
at the forefront of that.,1173.171,1.235
Maria Penna.,1174.406,1.335
Maria.,1175.741,0.767
The Press: Yeah.,1176.508,0.234
Here.,1176.742,0.367
Saying here.,1177.109,1.067
It&amp;#39;s kind of loud in here.,1178.176,1.969
"So it&amp;#39;s a two-part question: one, can you",1180.145,1.702
confirm whether or not the White House has accepted,1181.847,3.136
"the credentials of the new Mexican ambassador,",1184.983,1.936
Geronimo Gutierrez?,1186.919,1.735
"And, also, Representative Mike Rogers, I believe,",1188.654,4.17
this morning said that he plans to introduce a bill,1192.824,2.002
to impose a two percent tax on all remittances,1194.826,3.637
that Mexicans send to their country to,1198.463,2.67
pay for the wall.,1201.133,0.801
Would the President rally behind that bill?,1201.934,2.969
"Mr. Spicer So, first, I have to get back to you",1204.903,3.037
on the ambassador&amp;#39;s credentials.,1207.94,1.334
We can check with the Department of State and,1209.274,2.936
figure that out.,1212.21,0.901
"I don&amp;#39;t know that right off the top of my head,",1213.111,1.469
and I&amp;#39;m not going to comment - we don&amp;#39;t put out,1214.58,1.968
statements of administration policy,1216.548,1.502
until the bill has gone through the process.,1218.05,2.102
Haley.,1220.152,0.7
The Press: Two questions for you.,1220.852,1.335
"One, following up on healthcare, the President,",1222.187,1.835
"as you know, campaigned for 18 months on replacing",1224.022,2.703
the Affordable Care Act.,1226.725,1.068
Where is his plan?,1227.793,1.468
"Mr. Spicer Well, he&amp;#39;s working with Congress.",1229.261,2.069
"I just asked for that - answered that question,",1231.33,1.601
"but he&amp;#39;s working with Speaker Ryan, leaders - I",1232.931,2.002
"mean, you&amp;#39;re acting like -",1234.933,1.068
The Press: But the specifics of it though?,1236.001,0.767
Does he owe the American people something now?,1236.768,1.902
Mr. Spicer And I think that&amp;#39;s he&amp;#39;s been very,1238.67,1.502
clear that he owes the American people a result,1240.172,4.07
that&amp;#39;s going to lower cost and provide more access.,1244.242,2.303
That&amp;#39;s what he continues to work with Speaker Ryan on.,1246.545,2.702
I think the Speaker was very clear on it.,1249.247,1.736
"That they&amp;#39;re having meetings, both",1250.983,1.568
legislatively and at the principle level to make,1252.551,2.202
"sure that this gets done, and I think that, as you",1254.753,1.835
"heard Speaker Ryan, we continue to be optimistic",1256.588,2.002
about getting this thing completed by this year.,1258.59,1.969
"It&amp;#39;s a mammoth bill what they passed and did it,",1260.559,3.17
and I think we&amp;#39;ve got to make sure that,1263.729,1.334
we do this right.,1265.063,0.901
We don&amp;#39;t want to end up with the same result that,1265.964,1.568
the Democrats did.,1267.532,0.701
They rushed it through; no one was able to read the,1268.233,2.436
